content,rating,type,publishedDate,tokenization,sequence_num,status,origin
園區規劃的很棒很乾淨，工作人員很親切，還可以自己採食材，很開心第一次露營有這麽棒的體驗!!!,5,2,2023/05/07,,15,1,1
這次共和8位朋友出門旅遊，住的是方舟艙裡面真的很寬敞～冷氣也很涼！重點是窗簾打開一看外面就是漂亮的大海直接住到不想退房我們訂購是一泊二食方案民宿老闆晚餐提供的烤肉食材！真的多到我們8位吃不完（而且是超級豐盛的那種）當初還怕吃不飽的問題，結果當天烤肉完根本連餅乾都吃不下第二天早餐雖然名字普通，但是大家三兩下直接全部shot掉！（真的不是我在誇張）但是如果害怕蚊蟲叮咬者建議帶防蚊液或穿長褲～謝謝老闆提供這麼放鬆又美的懶人露營場地要不是google只有五顆星可以給！我真的很想給個20顆星如果還有機會！我們絕對會在回住,5,2,2023/08/08,,16,1,1
服務、環境、餐食大致上是還不錯，但出餐非常慢，然後套裝行程上有營火晚會、烤棉花糖、啤酒派對，實際上根本就沒有，超級失望的，詢問民宿管理人，回覆說：原本就沒有提供，說營火會影響環境，只說會跟電商KIook平台反應，請他們下架，就這樣，完全沒有任何處理；然後我是9/9上去的，今天9/24不經意的上網看，行程內容那個沒提供的，依然還在上面，並沒有下架，這根本就廣告不實啊。 …,1,2,2022/05/07,,17,-1,1
環境維護整潔，待客友善親和帳篷選擇樣式多 …,5,2,2023/05/08,,18,1,1
今天天氣陰涼。整體一開始不錯，但住在生態池附近，夜晚會被豎琴蛙群體噪音轟炸，輾轉難眠。南投峇嵐杉丘位於台灣南投縣埔里鎮，是一個非常漂亮的自然景點。這裡有茂密的杉樹林、壯觀的山脈和清澈的溪流，是一個非常適合休閒和度假的地方。來到峇嵐杉丘，你會發現自己置身於一個令人驚嘆的環境中。整個景區有很多不同的步道，可以讓你欣賞到各種不同的景觀。你可以在鬱鬱蔥蔥的森林中漫步，也可以攀爬到山頂，欣賞到壯麗的全景。在這裡，你可以感受到大自然的力量和美麗。除了自然景觀外，峇嵐杉丘還有一些有趣的活動和設施。你可以在這裡露營、燒烤。,5,2,2023/05/07,,19,1,1
規劃很好的營區，可以看日落跟日出，適合帶小孩去放電，下次還會再去,5,2,2020/05/08,,20,1,1
相對於如此高的房價，CP值低。,3,2,2023/05/07,,21,0,1
假日能與朋友一起到桃樂絲露營真的太棒了！！風景很好，還有新鮮蔬菜採摘體驗！以及佈置自己的帳篷！愉快的假日 …,5,2,2023/05/07,,22,1,1
狩獵帳的配備很齊全且帳前草地空間很大，朋友的第一次懶人露營很滿意！,5,2,2019/04/27,,23,1,1
營位洗手台無清潔，廁所裡面、外面洗手台無清潔，洗澡間共八間，一間壞掉，四間無熱水。,2,2,2021/05/08,,24,-1,1
晚餐不好吃 環境還可以晚上真的超吵 露營客人素質極差講了也根本沒屁用 一直聊天晚上營區也不熄燈！下次不會再來 不適合帶小孩來適合年輕喜歡發瘋喝醉酒狂聊天不遵守規則不自愛的露營客人以下露營是晚上凌晨一點十分的情況！原相機未修圖,1,2,2024/03/07,,25,-1,1
視野開闊，衛浴設備新穎，老闆待人親切自然，露營設備齊全，原住民料理純天然（烤山豬肉味道鮮美），收費公道，極佳的露營區，極推大家去親身體驗。,4,2,2023/05/08,,26,1,1
當天很榮幸可以直接包場場地非常漂亮也非常舒適，拍照起來非常好看,5,2,2023-03-29T13:38:39+08:00,,27,1,1
這次入住星空露營車，房間乾淨明亮，又有泡湯池跟後庭院晚上可以泡湯跟看星空太玩美住宿了。,5,2,2023-11-28T23:35:57+08:00,,28,1,1
獨立筒床睡起來很舒服，非常適合帶長輩同行的選項，浴廁需要走一段階梯，晚上老人家要注意,5,2,2019/02/10,,29,1,1
空中帳篷真的很方便，一面享受露營又不需要帶太多裝備。營區內的風景真的很美，日出日落都有不同的感受。可以加選的活動很適合大人小孩，沙灘車與水彈都是以往露營不曾體驗過的，工作人員指導也很細心。有機會還是會想要再造訪。,5,2,2023/05/08,,30,1,1
風景不錯，地點好，烤肉食材好吃，但是房間塑膠味很重，貼皮的木地板光腳踩下去會感覺滲水，烤肉區的菜瓜布破舊不堪、備品區凌亂沒整理，期待改進。,3,2,2022/05/07,,31,0,1
烤棉花糖很有趣，帳篷也佈置得很漂亮，火鍋好吃,5,2,2023/07/08,,32,1,1
最快樂的露營體驗！謝謝老闆老闆娘用心的經營以及料理肚子飽風景好氣氛棒，開心的三天 …,5,2,2023/10/07,,33,1,1
如果你問這露營區讓我印象最深的是什麼我會告訴你——就是吵！風吹到整個帳篷都在晃連櫃子上的燈都覺得音浪太強但立燈就沒那麼幸運了直接被擊中不幸倒閉兩次外帳整晚不斷拍打內帳噪音平均來到70分貝宛如身在戰地野營一般不僅如此旁邊還有沙灘車場地差點就放超跑情人夢來搭配轟隆隆的引擎聲營主會很盡責地在20:00左右跑來告知熱水22:00就可能會沒有喔三間浴室如何在兩小時消化八帳的人洗澡這感覺跟當兵洗戰鬥澡一樣在入住的時候就該提醒了吧搞得好像去烏克蘭一樣帳篷前的水源一開始還夾雜土菜越洗越髒整個黑人問號設備維護上也有待改進冷氣遙控器沒電沒更換廁所衛生紙沒了也沒主動補鍋具部分就不用說了…自己帶吧附的卡式爐有的輸出功率真的不行從主幹道上去營區的路真的爛不求整段都是柏油或水泥鋪面但路至少要為住客整理得平整而不是一堆大大小小的坑洞或是突起的石頭佇立在中間我不是去體驗WRC賽道的一顆星是給暖氣的,1,2,2023/05/08,,34,-1,1
CP值不高～一個人平分下來的價錢可以住到更優質的,3,2,2022/05/07,,35,0,1
這樣的露營方式很輕鬆，床很舒適，空間很不錯，與家人一起來露營享受家人共處時間,3,2,2022-08-19T21:22:13+08:00,,36,0,1
環境上非常乾淨又舒適，氣氛跟音樂都很到位，小管家小陳跟小賴都很健談，服務上都非常的棒，體驗課程真的超級棒！所有的餐點簡單又好吃！值得讓人二訪的地方！,5,2,2022/05/07,,37,1,1
這裡算是一次露營區，當天12:10到營區問工作人員可以先進營區嗎?工作人員說不行，要12:30才能進去~可是隔天11:10就看到有露友進場，那我昨天為什麼一定要等到12點半才能進場?營位規劃也非常不好~A工作人員排營位給我們，當我們都搭好帳在休息了，B工作人員帶其他露友來，問我們為什麼多搭到營位•那種感覺真的非常不好,1,2,2022/05/08,,38,-1,1
這邊真的很讚，有提供飾品可以自己動手佈置帳篷，而且帳篷都已經幫忙搭好，還有提供開心農場可以體驗採菜，肚子的部分不用擔心最近剛好有活動，有提供晚餐早餐的食材都不用準備，直接超懶人露營，只好淚推了,5,2,2023/05/07,,39,1,1
設備都維護的很好，公共淋浴空間也很乾淨。加購2人份的烤肉組合，3大1小都吃的超飽！,5,2,2024-03-27 23:41:39,,40,1,1
風景很美，置身在山林裡面真的很放鬆晚上休息的帳篷也很舒服，準備的餐點也都十分的用心，洗浴的地方也乾淨方便，推推,5,2,2023/06/08,,41,1,1
山景很美，營地也很舒適。還有漂漂河可以讓孩子戲水！,5,2,2019/05/06,,42,1,1
我們今年中秋節包了15頂營帳，一開始也沒說明垃圾要分類，還好我們有把鐵鋁罐分開，但離開時要我們細分紙類、塑膠瓶等一大堆資源回收，但是我們已經要離開才說，而且二大袋垃圾有廚餘，都已經發臭，最後我們決定自己帶走。我覺得一開始沒說就已經不對，晚上時工作人員有看到也沒制止，也沒再說明，這是我覺得樂窩營地有待加強的地方。,1,2,2022/05/07,,43,-1,1
風景很美營主很客氣當天入住的客人品質超好晚上十點後超級安靜,5,2,2023/05/07,,44,1,1
是由以前清水岩露營區改造的，設施多了不少，沙坑、公園設備、網美帳篷休憩區、泡腳區、大型充氣水世界（很適合幼童玩耍）等，彰化縣民每月第三週免費，但感覺人潮不多好可惜，餐廳店家也還沒開，不知道是不是因為有活動才會開張,4,2,2023/11/07,,45,1,1
空氣清新，餐點美味有特色就算是在山上也很乾淨，但畢竟是山上，多少還是有蚊蟲二次回訪，下次一定還來,5,2,2023/10/08,,46,1,1
溫泉不熱，偏冷，其他地方的還不錯，剛好遇到下雨，所以很多設施沒玩到，下次會在二訪來玩,5,2,2023/07/07,,47,1,1
推薦啊仁服務一百分，貼心服務又親民下次再來找你 …,5,2,2024/01/08,,48,1,1
環境清幽，還可近距離觀賞螢火蟲，營區浴廁非常乾淨，雖然小黑蚊挺多的，但老闆有提供防蚊香及蚊噴霧喔，烤雞好好吃～,4,2,2024/04/22,,49,1,1
可以體驗看看。日月潭風景很美！可去步道走走！離步道很近！缺點就是早上霧氣太重，露營車的門都是露水！車內都有除濕機還是沒有用！所以門那邊都是水廁所有點小，浴室三間 如果人多的話需要排隊！店裡員工跟老闆娘都很親切,3,2,2021/05/08,,50,0,1
推!算是體驗露營很棒的地方 工作人員也是很用心是很Chill放鬆心情的好地方個人最喜歡夜間抓蝦螃蟹體驗,5,2,2023/05/08,,51,1,1
設備齊全、服務親切貼心、環境也很乾淨舒服重點衛浴空間很舒服呀～～下次還要再來,5,2,2021/05/08,,52,1,1
您的接駁車人員態度非常囂張！我不是住客，我是去泳池戲水的民眾，接駁車居然沒有分道，還直接開在泳池畔，遇到泳客還會大聲叭人家！奇怪耶，那邊是泳客戲水的地方，就算車子要從那邊過，不是應該車子要閃泳客嗎？反而覺得是你們車子的專用道似的一直叭！有一個阿伯車還開得飛快！我就問，那邊戲水池旁邊地上都是水，泳客在那邊還要閃你們，萬一有小孩或行動不便者被你們叭嚇到滑倒受傷，這責任要算誰的？！爛到不行，現在想來還是很生氣！只是開個接駁車，沒有很屌好嗎！！！,1,2,2023/05/07,,53,-1,1
只適合體驗一次.下次不會再考慮價錢跟感受度差太多,2,2,2023/05/07,,54,-1,1
超沒同理心，會趁機敲竹槓的店家列為『拒絕往來戶』。,1,2,2021/05/08,,55,-1,1
不錯的露營地～可惜人手真的偏不足當時做的果醬於隔天要取時搞混了導致我們無法領取…是我們一直透過賴反應後來有主管出面解決這個問題也補寄給我們果醬，不用運費才解決此事，也算是平安落幕,5,2,2023-12-20 01:10:49,,56,1,1
第一次住清水那方露營帳篷，園區超大，很多小朋友可以玩的遊樂設施，露營帳篷很不錯，乾淨房間還有溫泉浴缸可泡，這裡的接待人員榆樺，人超好的，熱心體貼，就甘心的，大推可以來這遊玩住宿 …,5,2,2023/05/07,,57,1,1
服務人員親切熱心，食物也好吃～在高山上能吃到這些食物可以感覺到營主的用心風景優美，晚上星星很多～空氣很清新～唯一的小缺點就是帳篷有點舊舊髒髒的～看不出來是發霉還是灰塵⋯建議要更換或清理，否則吸一個晚上的黴菌讓人害怕 …,4,2,2022/05/07,,58,1,1
設備超級完善！服務人員超熱情，特別是阿智，歡迎找「啊智」喝酒，特別是阿美族的哦！,5,2,2023/11/08,,59,1,1
有毒蛇出沒，有露友被咬傷,1,2,2020/05/08,,60,-1,1
露營的好地方！鳥語花香享受融入大自然的感覺!!,5,2,2018/05/07,,61,1,1
環境乾淨，景色很美，營主人非常的nice，小瑞士花園及7-11走路就能到。讓我們的露營初體驗很美好^^,5,2,2021-08-25 20:21:43,,62,1,1
超喜歡這個農場，適合不帶裝備的懶人露營，場地很漂亮,5,2,2022-07-20 03:01:18,,63,1,1
日月潭豪華懶人露營的首選！！很適合一大家庭來體驗～帳篷裡有冷暖機及除濕機，整個就是大勝啊！！每個帳都有自己專屬的衛浴設備～整個就是備感窩心～重點是提供的沐浴用品都能感受到店家的用心不論是前方的大草原還是美味的晚餐及早餐，都是店家精心準備～絕對保證物超所值喔！！ 大推啊！！值得再次拜訪～,5,2,2023/05/07,,64,1,1
整體環境氛圍還不錯，缺點帳跟帳之間幾乎沒距離，剛好遇到被妖魔鬼怪包圍，大半夜酒瘋吵到不行，只能說露營看運氣了 …,3,2,2024/01/08,,65,0,1
規劃的很好～活動很多～漆彈體驗！手作擴香石～～懶人露營裡面居然有浴缸跟免痣馬桶！一進來就有下午茶吃～晚餐烤肉火鍋也很棒！馬上又有宵夜！酒水～很放鬆的營區,5,2,2023/08/07,,66,1,1
從初期的聯繫的服務覺得不錯，到現場的工作人員也很親切！連假還有額外的空拍服務，與朋友一同佈置帳篷，還一起去菜園幫晚餐加菜！很有趣！帳篷內外乾淨，晚餐食材新鮮，炊煮用具完善不馬虎，廁浴也很乾淨，熱水充足，帳內也有小暖爐，可惜枕頭太扁。天氣好看得到黃昏夕陽與滿天星斗，跟對人，在好的環境，氣氛非常好，很開心的假期！下次會再來，很推薦！,5,2,2023/05/07,,67,1,1
這次入住露營小木屋-達文西房，一進房就是滿滿的公廁味，後來發現疑似旁邊就是化糞池，整晚連睡覺都聞得到，完全沒辦法開窗開門；晚餐，我們分批去吃，卻被告知沒辦法，最後就只能一半外帶一半內用，感受沒有很好，海瓜子吃起來沒有很新鮮，早餐口味也不予置評，排除這些，我覺得地點設在梅花湖還不錯、蠻悠閒的，還有泡泡活動和露天電影院、烤棉花糖，但不好的感受大於美好，以價位來說沒有等值，希望可以改善。,3,2,2024/03/07,,68,0,1
今天工作人員（小玲）服務態度很好，餐廳環境跟氛圍也很棒，住宿環境也挺舒服的，整體CP值棒。,5,2,2023/05/07,,69,1,1
環境很棒的露營區，工作人員態度親切孩子們在氣墊床都玩得很開心，非常推薦 ！,5,2,2023/05/08,,70,1,1
優點：烤肉可以請員工幫忙升火，熱水夠缺點：疏於管理，帳篷跟帳篷近距離近，晚上嬉鬧聲吵到半夜三四點也沒有人管，根本不用睡，貼那個減少音量公告跟沒貼一樣不如好好請員工出來勸導，想嗨整晚的很適合來，想睡覺的可能要三思小黑蚊特多園區只提供酒精沒提供防蚊液，要來的一定要帶,2,2,2023/05/08,,71,-1,1
那山那谷業者在南澳非法開挖河道破壞生態以建造漂漂河營利，請參加的朋友知道你們都是破壞該區生態的幫兇。我是人，我反非法漂漂河！,1,2,2023/05/08,,72,-1,1
"爛...外地人不了解自行車道路線,騎進營區私設通道,回來時被大聲告知是私人土地,沒消費不得通行,門口沒標示,又有私設通道,外人哪知道不能通行..就是爛爛.........",1,2,2019/05/08,,73,-1,1
繽紛蠟燭Diy好玩、有趣！重點/指導老師：親切又和善（Eva）老師、（記得來時找她哦！）,5,2,2023/07/07,,74,1,1
真的很好玩 東西好吃 夏天晚上不需要開冷氣,4,2,2023-10-21 13:47:01,,75,1,1
食物非常豐盛、量也很多、不錯吃！可惜下雨，不然會更有趣,5,2,2023-08-21 08:18:14,,76,1,1
超喜歡和好朋友一起來玩露營區的大家都很熱情而且很照顧我們！附近也有seven不用擔心買不到零食，還可以裝飾營帳～ …,5,2,2023/06/07,,77,1,1
房間很乾淨床也很好睡冷氣夠冷氣氛很棒服務人員專業親切,5,2,2022/05/08,,78,1,1
第一次宿露營車空間太小冷氣夠冷環境尚可離沙灘有遠且沙灘有珊瑚赤腳走很痛最好穿朔溪鞋,3,2,2023/05/07,,79,0,1
很棒的地方！老闆很熱情也很照顧客人，價格也很親民！,5,2,2024/01/07,,80,1,1
在山思雲想這個舒服的地方，首次體驗了，土耳其燈DIY 的課程，非常幸運的遇到親切幽默，可愛又有耐心的Vera老師，讓整個課程中充滿歡笑，也順利地完成了作品,5,2,2023/05/07,,81,1,1
區域規劃很寬敞，豐盛的早餐，建議造景可以再多些。,4,2,2022-07-26 19:29:54,,82,1,1
很棒的懶人露營地衛浴跟廁所數量都很足夠離銅鑼市區也蠻近的臨時需要買東西都很方便推～,5,2,2023/12/09,,83,1,1
這裡有二個營地。我們住的是下面的營地。真的是一個非常恐怖的地方，廁所和浴室非常的髒，非常明顯是很久沒有清理的現象，黃垢看起來就是很久沒有清理，洗澡的地方因為毛髮太多排水孔也塞住了。蓮蓬頭壞了也沒換。建議洗澡的地方放有蓋子的小垃圾桶，因為好幾間都有其他旅客使用的垃圾亂丟。熱水也不熱。進去第一間，就先試看有熱水嗎，ok.有熱水，脱了衣服，結果熱水又沒了。老闆，你要試試這麼冷的天氣脫了衣服沒熱水的感受嗎？好吧，只好發抖的穿上衣服趕快換一間。結果，但水是溫冷的。天啊，又髒又沒熱水的地方，我為什麼要付錢來受罪。後了看了評價，近這一個月很多顧客留負評說廁所很髒，但商家根本沒有重視跟改進。真的如負評所言，真的很髒。除了髒，還是髒。,1,2,2023/05/08,,84,-1,1
積德這個朕朕朕摁摁摁真的超級好玩超級爽的啦下次會再來,5,2,2023-04-11 18:11:00,,85,1,1
非常清幽的環境，草皮中的道路應再鋪設石礫，必免塵土飛揚，樹陰過少....,4,2,2018/05/08,,86,1,1
服務用心，價格實在，整體體驗都很棒，會推薦朋友來這邊玩,5,2,2023-08-23 19:43:01,,87,1,1
櫃檯服務人員Eva介紹環境仔細，服務超親切,5,2,2023/06/07,,88,1,1
這次住的是一大床全包的帳篷，全程體驗下來價位偏高，並沒有感受到物超所值，草地上有些玩具已經損壞了，感覺沒有定期檢查或更換，向海俱樂部那邊環境也相當髒亂，沙子很多，希望可以派人定期清理，建議手作活動就包含在價位裡面，整體下來，除了體驗懶人帳篷很有趣以外，其他感覺很沒有誠意，待加強。,3,2,2023/05/07,,89,0,1
服務非常好，環境清幽，餐點美味，是個非常用心的地方~家人都非常滿意哦！,5,2,2024-02-17T10:21:26+08:00,,90,1,1
是寵物友善的新興露營區，緊連日新島，在露營費用已有日新島門票的綁定下，黃昏漫步在叢林間，有貓貓狗狗、鄉野美景作伴，十分舒適。晚餐菜色選擇不多，但早餐算豐盛。唯一美中不足是當天寒流10度以下低溫，浴室熱水感覺很溫，不夠熱。,4,2,2023/05/08,,91,1,1
所有教練人很好東西齊全適合遛小孩又有水彈和沙灘車可以玩,5,2,2023/05/08,,92,1,1
第一次住小木屋，直接訂到100分的view！用心的老闆（還準備卡啦ok給我們唱，烤肉幫忙我們生火、忘記買烤肉醬還幫我們準備會不會太貼心園區到處都超級新（問了剛營業三個月而已還可以自己烤肉，有一張神奇的桌子，烤很快而且桌子還不會很熱（如果跟老闆訂烤肉晚餐也看起來超讚）廢話不多說真的不會後悔！～～～PS（老闆還很會拍照XDD,5,2,2023/05/08,,93,1,1
剛來～沒想到這裡每個工作人員都超好！同行有一位大姐剛好要坐輪椅，一位曾姓工作人員看我們行走不方便立刻開來沙灘車載我家大姐～真的很令人訝異這貼心的服務！謝謝曾先生！,5,2,2022/05/08,,94,1,1
非假日人煙稀少玩起來比較悠遊自在 也不會人擠人 真的是一個非常適合放鬆的好地方 飲料可以喝到飽都是現打的真的很讚如果沒有帶防蚊液或者是文香現場都有準備也不用自己帶喔ok的 水不夠喝都可以去跟櫃台要 房間裡面都有準備小點心如果吃完了也可以跟櫃台要也會給你的,3,2,2019/05/07,,95,0,1
這個露營地真是一個大自然的寶庫！環境清幽，空氣清新，絕對是與大自然親密接觸的絕佳去處。設施齊全，設計貼心，讓露營體驗更加舒適愜意。在這裡，我們度過了一段令人難忘的時光，與家人朋友共同探索大自然的奧秘，留下了美好的回憶。如果你想要逃離都市喧囂，享受純粹的自然之美，這個露營地絕對是你的最佳選擇！,5,2,2024-01-25 18:21:19,,96,1,1
一到停車場，就有工作人員開園區車，主動幫忙載運行李。下午還有好玩的手作活動。當天因下整晚的雨，無法看到美麗的星星，很可惜下午茶、晚餐、早餐，皆非常豐盛。園區非常好拍照。晚上因為是第三位洗澡，大約23:00左右，不知道是熱水儲存問題還是有限制？洗到一半沒熱水？強忍著洗完澡馬桶免治+全自動沖水，沖完水還有香氣噴出，非常乾淨,5,2,2023/05/07,,97,1,1
整體來說還不錯好停車會有遊園車來幫忙載行李烤肉附的食材也很豐富、量很夠我們甚至吃不完有附調味料、烤肉醬還有很多裝飾燈可以佈置帳篷晚上看起來變很漂亮洗澡水很熱 只不過不太穩（但是不會冷到，熱水會馬上回來）冬天露營沒什麼蚊蟲環境也都算乾淨,4,2,2022/05/07,,98,1,1
帳篷及衛浴設備乾淨環境優美不會很擁擠晚餐餐點很好吃園區導覽解說很仔細！整體感受很放鬆舒服～,5,2,2023/11/08,,99,1,1
第一次揪團露營就到設備超棒、服務好的營區體驗，一定會揪團再來的！,5,2,2023/02/28,,100,1,1
住了2晚的露營車悠閒舒適的環境小孩們超開心預約下次還要再來,5,2,2023/05/08,,101,1,1
和朋友來第二次了 很適合家庭朋友聚會的地方 …,5,2,2022/05/08,,102,1,1
仙境 可惜下雨沒有晚餐bbQ 但所有食材都是超新鮮又高品質 手作也是高質量 物超所值 人回到都市 心卻還在山思的魔力 大推,5,2,2023-09-12T23:43:33+08:00,,103,1,1
空間規劃很棒，能在車內欣賞風景超讚，去的時候剛好有櫻花很漂亮缺點：晚上洗澡熱水要等很久,4,2,2024-03-14T20:06:50+08:00,,104,1,1
房間裏面很乾凈晚餐吃得很飽DIY手作很好玩,5,2,2024/05/01,,105,1,1
服務周到親切，晚餐時間幫忙補燈，半夜（12點多）主動幫忙確認帳篷安全，非常照顧客人的營地！滿天星星跟公館鄉夜景很美，一定要再來～,5,2,2022/05/07,,106,1,1
很能放鬆旅遊的地方適合旅遊來！也可以來這裏露營，不一樣的體驗,4,2,2022/05/08,,107,1,1
營地寬敞，又有難得的沙灘車跟水彈可以玩，放空兼舒壓好地方，值得再訪,5,2,2023/05/08,,108,1,1
原住民風味餐非常好吃，建議大家來一定要加購！老闆會出來跟大家聊天，帳篷內很大，還有附電蚊拍跟蚊香，非常貼心 …,5,2,2022/05/07,,109,1,1
此次入住豪華4人帳，風力發電運轉聲音跟帳篷風吹聲音很大，對聲音敏感的人建議要有預防措施。晚餐吃到飽感覺還好，這價位可以考慮外面吃飽再回來，早餐感覺比較好吃一點。整體感想是這輩子體驗這次就差不多了，畢竟不是大多數人喜歡住帳篷，飯店還是比較舒服！,3,2,2022/05/07,,110,0,1
看到照片與網站很吸引人 但浴室髒 鍋碗瓢盆髒 地下水也髒 一帳要7500 我被家人罵翻了,1,2,2021/05/07,,111,-1,1
營區、帳篷、廁所打掃的很乾淨，跟照片無差異。營主人很好，值得推薦。,5,2,2022-11-25T21:40:01+08:00,,112,1,1
"園區不大,很乾淨,有草地,二個小小的溜滑梯,可以DIY PIZZA，我只是去喝咖啡，吃下午茶",3,2,2020/05/07,,113,0,1
園區維持得很好，廁所很乾淨。晚上活動讓小孩子很開心。,5,2,2023/12/08,,114,1,1
整個露營設備很齊全乾淨。 幾乎只需帶食材即可。整個地方管理也很有規模的。老闆都很好溝通。很推薦大家來體驗！,5,2,2022-06-19T09:06:22+08:00,,115,1,1
露營區，不用開車很久到深山，卻可以體驗在山中的感覺。衛浴乾淨，有pizza小朋友教學。位於十二寮，原來做為露營區的管理中心營本部，化身一變成為工業風的下午茶網美聖地，點了杯讓人微醺的調酒，享受寂靜。#不在深山卻很有山裡露營的營地#列入我的下午茶名單,5,2,2019/05/07,,116,1,1
夜晚睡覺時，狗吠聲跟車聲噪音，感覺很吵。,3,2,2022/05/08,,117,0,1
環境很棒～有提供燈飾可以裝飾帳篷廁所也都很乾淨,5,2,2024/04/23,,118,1,1
謝謝Ruby 熱心介紹，幫拍照，好可愛呢 …,5,2,2023/05/07,,119,1,1
What a terrible experience!!!!!!兩天一夜 8個人33000多 說幫我們拿行李結果把行李淋雨弄濕枕頭衣服 環境超惡劣 食物都是冷的 很扯！來這裡絕對是花錢找罪受 服務人員態度也超差,1,2,2021/05/08,,120,-1,1
露營車超可愛的～裡面有冷氣暖氣、除濕機很棒，床意外的好睡！白天被山巒圍繞，晚上天氣好可以看到滿天星星，享受大自然的好地方～！洗沐用品都是用茶籽堂的，很香～可惜吹風機有點少，建議要自備～,5,2,2023/05/08,,121,1,1
這我朋友他表示很開心 ！(⁎⁍̴̛ᴗ⁍̴̛⁎),5,2,2024/04/07,,122,1,1
訂錯人數已經用加入官方line告知更改人數，堅持我們兩間房加起來只訂6人，明明可以睡到8個人,1,2,2024-01-17T14:43:38+08:00,,123,-1,1
場地很美 廁所乾淨 寵物友善 服務親切 值得來放鬆一下！,5,2,2023/12/09,,124,1,1
風景特別好！服務人員親切！適合一家大小來的地方,5,2,2023/09/07,,125,1,1
