content,rating,type,status,tokenization,publishedDate,origin
對於假期一帳1500元的營地，應該提供穩定的電力系統和優秀的危機處理能力。當露營三天兩夜，即使沒有使用高功率電器，卻遇到電力不穩甚至完全斷電的情況，且營地方維修久拖不解，這樣的狀況實在無法讓人滿意。對於付出1500元的費用，我們應該得到更好的服務和設施保障，期待營地能提供更可靠的電力供應和更有效的危機應變措施。,3,1,0,,2021/01/03,0
在假日一帳1500元的營地，我們期待有可靠的電力系統與危機處理能力。然而，在露營的三天兩夜中，我們並未使用高功率電器，但卻遇到電力不穩的情況，甚至連使用LED燈條都難以實現。最讓人失望的是，營地在兩天的時間內都未修復電力問題。對於付出1500元的營地費用，我們希望可以享受到穩定的電力供應，以及營地應對突發情況的能力。,3,1,0,,2021/01/03,0
這個地方真的太差了，服務態度很差，連個問問題的視窗都沒有，設施完全不到標準，只知道收費，其他事情都不管了，晚上十點還沒有路燈可以指引去廁所的路。,2,1,-1,,2020/08/18,0
這家服務真的很糟糕，完全沒有效率，裝置也一塌糊塗，只關心收費，其他一概不管，晚上十點之後甚至沒有路燈，連上廁所都不方便。,2,1,-1,,2020/08/18,0
這個地方太糟糕了！服務超級差，根本不理會人，連基本設施都沒有，只知道向客人收費就完事了。晚上十點以後，連廁所都找不到，路燈都沒亮。簡直無法忍受！,2,1,-1,,2020/08/18,0
這個地方簡直爛透了！服務不好，沒有人理你，裝置還不到標準，只知道收錢，其他事情都不管。再晚到了十點，連廁所的路燈都沒有開。,2,1,-1,,2020/08/18,0
這裡真的很糟糕，服務不好，一點也不貼心，裝置老舊沒有任何更新，只知道向客人收費，其他的事情全都不管，晚上十點以後，連廁所都找不到路燈照明。,2,1,-1,,2020/08/18,0
露營地點滑草很棒，小朋友玩得很開心。營主非常熱情，甚至派人巡邏維護衛浴設施，還親切地招待我們吃香蕉。但線上上訂位時沒仔細看到注意事項，才知道需包場需另外聯絡營主。跨年期間有許多營友一起度過，半夜在滑草區樂聲不斷，為跨年增添了不少氣氛。絕對是一個超棒的跨年露營體驗！,3,1,0,,2024/01/03,0
線上訂位僅提供部份營位預訂，如需包場，請直接聯絡營主。我們在那裡享受到了滑草的樂趣，小朋友玩得很開心。營主非常熱情，衛浴也很乾淨，甚至還有人定期巡邏清潔。我們還被邀請吃香蕉！當時沒有留意到網站的提示，因此在跨年夜遇到了很多其他露營者一起慶祝跨年，半夜時甚至有人在滑草區營地附近歡聚歡呼，為跨年增添了不少熱鬧的氛圍。非常棒的體驗！,3,1,0,,2024/01/03,0
線上訂位要注意，只有部份營位可以預訂，若需包場，請聯絡營主。孩子們在這裡玩得非常開心，尤其是滑草區讓他們著迷。營主服務熱情，甚至有人巡視衛浴區、清理垃圾，甚至還招待我們吃香蕉。我們原本沒注意到網頁上的注意事項，結果在此跨年露營時碰巧與其他營友相聚，半夜還有人在滑草區扎營並歡呼跨年，為夜晚增添了更多歡樂氛圍。超級棒的體驗！,3,1,0,,2024/01/03,0
營地提供的滑草設施非常棒，小孩們玩得非常開心，營主也非常熱情。衛浴和垃圾清理都有專人負責，甚至還提供香蕉給我們。但如果要包場，需要直接聯絡營主，這是我們在訂位時沒有留意到的地方。我們意外地和很多其他露營者一起度過了跨年，半夜甚至還有營友在滑草區紮營嚎叫，為跨年增添了不少氣氛。整體來說，是一次非常棒的體驗！,3,1,0,,2024/01/03,0
很喜歡這裡的滑草設施，小朋友玩得非常開心！營主待人熱情周到，甚至有專人清潔衛浴及垃圾，還貼心的招待我們吃香蕉。我們原本打算跨年露營，卻沒留意到網站訂位時提到【請注意!!】僅提供部份營位預訂，若要包場需另外聯絡營主。結果跨年當天遇到許多其他營友也一起來露營，甚至有半夜在滑草區紮營的營友們歡樂的歌唱聲，為跨年氣氛增添不少趣味。很棒的體驗！,3,1,0,,2024/01/03,0
希望老闆能更用心管理客房環境。1.希望廁所衛浴能定期清潔並保持乾淨。2.老闆可能忘了提供吹風機，需要補充。3.照片看起來比現場更好，老闆拍攝技巧很棒。4.房間有濕氣和黴味問題，可能需要考慮使用除濕機。5.營地周圍有雞舍，提供豐富的生態環境。,2,1,-1,,2019/10/13,0
希望老闆能更加用心管理。1. 洗手間衛浴應該要常常清潔。2. 忘了提供吹風機，希望有提供。3. 照片和現場有較大的落差，老闆攝影技術很厲害。4. 房間有濕氣和黴味，可能需要開啟除濕機。5. 營區下方有雞舍，生態豐富。,2,1,-1,,2019/10/13,0
"1. 希望老闆可以更用心管理，特別是廁所衛浴部分，希望能夠勤於打掃，保持清潔。
2. 老闆可能不太注意到了，忘了在房間放置吹風機，希望能夠補充這一項設施。
3. 照片和實際現場的情況有些落差，看來老闆的攝影技術相當了得。
4. 房間內有明顯的黴味，可能老闆也忘記了開除濕機，希望可以改善這種情況。
5. 營區下方有雞舍，這裡的生態相當豐富，讓人感到有趣。",2,1,-1,,2019/10/13,0
"1. 希望老闆能更用心管理，特別是廁所衛浴，希望能定期打掃保持清潔。
2. 忘記放吹風機真是一大遺憾，希望老闆可以補充這項必需裝置。
3. 老闆的攝影技術相當厲害，但照片和現場的落差頗大，希望能更貼近實際情況。
4. 房間內黴味嚴重，或許老闆忘記開除濕機，希望可以改善空氣品質。
5. 營區下方有雞舍，帶來豐富的生態環境，希望能夠善加利用這項資源。",2,1,-1,,2019/10/13,0
"1. 希望老闆能更勤於管理廁所衛浴的清潔。
2. 忘了在房間裡放吹風機，希望能夠補上。
3. 老闆在拍照的時候表現很強大，可惜與實際現場有些落差。
4. 房間裡有濕氣和黴味，或許是忘了開除濕機。
5. 營區附近有雞舍，生態環境相當豐富。",2,1,-1,,2019/10/13,0
希望管理單位可以解決小黑蚊的困擾，這裡的蚊蟲實在太多了，叮咬的情形讓人無法忍受。,2,1,-1,,2019/07/05,0
希望營地管理單位能夠有效地解決小黑蚊問題，因為數量實在太多了，被叮得無法忍受。希望他們能夠採取措施，讓我們可以安心享受大自然的美好。,2,1,-1,,2019/07/05,0
希望管理員可以解決小黑蚊的問題，太多了，讓人無法忍受叮咬。,2,1,-1,,2019/07/05,0
希望管理者能夠改善小黑蚊的困擾。這裡小黑蚊太多了，咬得受不了！希望可以加強防蚊措施，讓我們住客能夠更舒適地居住在這裡。感謝！,2,1,-1,,2019/07/05,0
希望營區能加強對小黑蚊的防治，因為實在是太多了，叮咬得讓人受不了。希望管理單位可以解決這個問題，讓大家能夠更好地享受露營的樂趣。,2,1,-1,,2019/07/05,0
小黑蚊太多了，叮得我受不了。小黑蚊太多了，叮得我受不了。,2,1,-1,,2019/07/05,0
這裡有太多的小黑蚊，讓人受不了。這裡有太多的小黑蚊，讓人受不了。,2,1,-1,,2019/07/05,0
那麼多的小黑蚊，真是叮得我受不了。那麼多的小黑蚊，真是叮得我受不了。,2,1,-1,,2019/07/05,0
這裡面小黑蚊實在太多，叮咬得讓人受不了。這裡面小黑蚊實在太多，叮咬得讓人受不了。,2,1,-1,,2019/07/05,0
蚊子多到我已經無法忍受了。這些小黑蚊實在太多了，叮得我受不了。,2,1,-1,,2019/07/05,0
營地主人很友善，但一些小細節還需要改善。靠近鯉魚潭的位置很好，如果再加強一些細節，將有更高的競爭力！#浴室和廁所的數量不夠，常常需要等候。#洗手池的汙水沒有被妥善處理，直接排放，容易產生異味和髒汙。#有太多小黑蚊和蒼蠅。,3,1,0,,2019/03/03,0
營地主人很親切，但還有一些小細節需要改進。位於鯉魚潭附近，地理位置優越，只要再加強一些小細節，就能成為極具競爭力的選擇！#浴室和廁所不夠，經常需要等待使用！#洗手臺的汙水沒有專門管道處理，直接排放，容易產生異味和髒汙。#存在較多小黑蚊和蒼蠅。,3,1,0,,2019/03/03,0
營地主人非常親切，但還有一些小細節需要改善。地點靠近鯉魚潭，優點很多，如果再加強提升一些小細節，就會更具競爭力！#浴室和廁所設施不足，常常需要排隊等候使用！#洗手檯汙水沒有妥善處理，直接排放，容易造成異味和髒汙。#營區有較多小黑蚊和蒼蠅出沒。,3,1,0,,2019/03/03,0
經營者親切，但注意細節的部分還有進步的空間。這家住宿靠近鯉魚潭，地理位置優越，若再加強一些小細節，將會更具競爭力。#浴室和廁所的數量不足，常常需要排隊等候使用。#洗手檯排出的汙水沒有管道處理，直接排放，容易產生異味和髒汙。#小黑蚊和蒼蠅數量過多。,3,1,0,,2019/03/03,0
經營者態度友善，然仍有些細節需要改善。位於鯉魚潭附近，地理位置優越，若再加強些細節，將更具競爭力！#浴室與廁所不足，常需等候！#洗手檯排水沒有管道處理，直接排放，容易產生異味與髒汙。#小黑蚊與蒼蠅數量過多。,3,1,0,,2019/03/03,0
"加強蒙古包的清潔度，會使其更具吸引力。 

提升蒙古包的環境衛生水準，將為顧客帶來更好的用餐體驗。 

改善蒙古包的整潔程度，將使食客感到更加舒適和放心。",3,1,0,,2018/09/29,0
蒙古包的清潔程度需要進一步提升以獲得更好的效果。,3,1,0,,2018/09/29,0
蒙古包的衛生條件若再加強改善，將會更加理想。,3,1,0,,2018/09/29,0
蒙古包的衛生情況應該再改進，這樣會更加理想。,3,1,0,,2018/09/29,0
"蒙古包的清潔度仍有改善空間。 

蒙古包內部的整潔度有待提升。 

希望蒙古包的清潔程度可以更加完善。",3,1,0,,2018/09/29,0
老闆待人親切，只是在衛浴裝置方面還有改進的空間。這次家族露營人數眾多，老闆非常慷慨地讓我們使用旁邊的鐵皮營地，除了洗澡時水溫不太穩定外，整體體驗還算不錯。,3,1,0,,2018/05/28,0
老闆人很好，只是衛浴裝置有加強的空間。這次家族露營因人數眾多，老闆很阿沙力的把旁邊有鐵皮的營地也給我們使用，洗澡時水會冷熱不一，但其他方面還算不錯。,3,1,0,,2018/05/28,0
老闆非常親切友善，只是衛浴裝置需要改善。這次我們家族露營人數眾多，老闆很慷慨地讓我們使用旁邊有鐵皮的營地，除了洗澡時水溫不太穩定外，其他方面整體表現都還算不錯。,3,1,0,,2018/05/28,0
這間露營地的老闆真的很好，只是希望能夠加強衛浴裝置的部分。這次我們家族去露營，因為人數眾多，老闆非常慷慨地讓我們使用旁邊有鐵皮的營地。除了洗澡時水溫不太穩定之外，整體來說還算滿意。,3,1,0,,2018/05/28,0
老闆人非常好，但衛浴裝置需要加強。這次我們家族去露營，由於人數眾多，老闆非常慷慨地讓我們使用旁邊有鐵皮的營地。除了洗澡時水溫乎冷乎熱外，其他方面大致上都還不錯。,3,1,0,,2018/05/28,0
營地周圍的環境需要改善，有太多蒼蠅和小黑蚊。,2,1,-1,,2018/05/21,0
營區的衛生狀況有待提升，蒼蠅和小黑蚊較為猖狂，影響了營區的環境品質。,2,1,-1,,2018/05/21,0
營區環境需要改善，有太多的蒼蠅和小黑蚊。,2,1,-1,,2018/05/21,0
營區整體環境需要改善，蚊蠅和小黑蚊數量過多。,2,1,-1,,2018/05/21,0
營區的環境需要改進，蒼蠅和小黑蚊實在太多了。,2,1,-1,,2018/05/21,0
"1. 開門營業要賺錢，基本設施是必須的。老闆應該要想想為什麼設施如此不完善？就算只是為了做一次性生意，也應該注重口碑的建立。

2. 該露營區地勢陡峭，並不適合建立露營區。夜間視線不佳，路標不明顯，路線狹窄且沒有路燈，會車十分危險。環境骯髒亂，營地不平整且多懸崖，不適合帶小朋友前往。

3. 設施簡陋，沒有遊戲區。夜間營區燈光不足，給人恐怖的感覺，需要自備燈具。預定的營位可能跟實際提供的不同，且沒有正面評價。

4. 總體而言，不建議前往此露營區，如果有計劃前往的露友，要三思而行。",1,1,-1,,2023/01/12,0
這家露營區設施太差，基本裝置都不齊全，開門營業目的難道不是要賺錢嗎？老闆怎麼想的呢？就算只是做一次性客人，也不能忽略名聲的重要性啊。路況環境真的很糟糕，山坡地建議不要開發成露營區，晚上路標不清楚，路又小又黑暗，沒有路燈容易造成交通危險。環境髒亂、營地不平整，懸崖多讓人擔心，帶小朋友要格外小心。設施簡陋，沒有遊戲區，晚上很暗有些恐怖，必須多帶燈具才行。而且營位可能跟預定的不同，沒有星評只有負評，想要去此區露營的朋友們一定要三思啊！,1,1,-1,,2023/01/12,0
這家露營區設施太差了，開門營業就是為了賺錢，基本設施都不完善。老闆到底在想什麼呢？就算是一次性客人，也應該要保持好名聲啊！路況環境真的很糟糕，山坡地不適合建露營區，建議不要去夜衝，路標不清，路又小又黑暗，沒有路燈，會車很危險。環境髒亂，營地不平整，懸崖多，帶小朋友要特別小心。裝置簡陋，沒有遊戲區，晚上營區很暗有點恐怖，要多帶燈具。營位可能跟你預定的不同，沒有星評只有負評，要去這家露營區露營的朋友要三思啊！,1,1,-1,,2023/01/12,0
"1. 這個露營區的路況環境真的太糟糕了，山坡地上建立露營區的設想真的不適合，不推薦夜晚前往，因為路標不清不易找到，而且道路又狹窄又黑暗，沒有路燈更是容易出車禍。

2. 環境骯髒亂、營地地勢不平整，還有許多懸崖，帶小朋友前往必須非常小心。而且設施相當簡陋，沒有遊戲區，晚上更是一片漆黑，讓人有點恐懼，必須攜帶大量照明裝置。

3. 預定的營位和實際安排的並不相同，而且營地只有負面評價，沒有正面評價，建議前往露營的朋友一定要三思。",1,1,-1,,2023/01/12,0
這家露營區基本設施不完善，要開展營業必須改善設施才能賺錢。老闆的想法讓人無法理解，即使只是一次性客人也需留好名聲。路況環境很糟糕，沒有清晰的路標，道路狹窄又黑暗，沒有路燈很容易造成危險。環境骯髒亂，營地不平整，還有懸崖，帶著小朋友一定要小心。裝置簡陋，沒有遊戲區，晚上營區暗暗的有些恐怖，一定要多帶燈具。另外，營位可能會跟預定時不同，而且只有負評沒有星評，建議想去這家露營區的朋友三思。,1,1,-1,,2023/01/12,0
老闆人很好，但深夜一二點還有人在那裡高歌，也沒管理一下吵得都沒法睡覺感覺很糟糕，很想報警處理了。可以多加設飲水機。,3,1,0,,2022/03/26,0
老闆雖然人很好，但半夜一兩點還有人在那邊高歌，沒有管理讓人很難睡覺感到很困擾，幾乎想報警處理了。或許可以考慮增加一些飲水機，讓大家在工作之餘能夠有更好的休息空間。,3,1,0,,2022/03/26,0
老闆人很好，但是半夜一兩點仍然有人在那邊喧嚷高歌，完全沒有負責監管的樣子。這樣弄得大家都無法入眠，實在讓人感到非常不爽，幾乎想報警處理了。建議可以多設定一些飲水機，這樣也能提供更便利的服務。,3,1,0,,2022/03/26,0
老闆雖然為人友善，但是半夜一兩點仍然有人在那邊大聲唱歌，沒有管理控制，影響大家的睡眠品質，讓人感覺很不舒服，甚至想要報警處理。希望可以增設飲水機，讓大家在工作時能夠有更好的環境品質。,3,1,0,,2022/03/26,0
老闆人很好，但深夜時分還有人在哪裡大聲歌唱，沒有管理這種情況讓人無法入睡，感覺很糟糕，很想報警處理。或許增加一臺飲水機會有幫助。,3,1,0,,2022/03/26,0
環境清新，可是在阿里山公路沿途的標示不夠明顯，容易錯過路口而迷路。包區的場地整體還不錯，但浴廁的燈光可以再亮一些。,3,1,0,,2023/07/20,0
"- 空氣清新，但是沿著阿里山公路開車時，路標不夠清楚，容易錯過轉彎，造成迷路的情況。
- 包區的場地還算可以，但是浴廁的燈光可以再亮一點，讓使用者更舒適。",3,1,0,,2023/07/20,0
空氣清新宜人，不過阿里山公路的路標設定不夠密集，容易錯過轉彎口而迷失方向。包區的場地整體還算不錯，但浴廁的照明可以再明亮一些。,3,1,0,,2023/07/20,0
山上空氣清新，但是沿著阿里山公路行駛時標示不夠明顯，容易錯過道路並迷失方向。包括區域內的設施還算可以，只是希望浴廁的照明可以再亮一點。,3,1,0,,2023/07/20,0
空氣清新，但沿途阿里山公路的路標不夠清楚，容易錯過並迷路。包區的場地算可以，不過浴廁的燈光需再亮一些。,3,1,0,,2023/07/20,0
景色美麗，環境舒適。首先，希望管理單位能夠加強營區秩序的管理。來露營的人都希望放鬆身心，遠離都市生活的喧囂。很不幸，我們遇到了一群喝醉、大聲喧嘩的露營者，讓人半夜三點還被吵醒，實在令人感到煩躁。第二，希望能更好地照顧露營區的寵物狗狗。它們看起來已經很長一段時間沒有洗澡，環境也不乾淨。而且附近都沒有看到喝水的地方，而且鐵鍊勒得很緊。第三，廁所的清潔應該加強巡視。有明顯的尿騷味。希望能夠改善此部分。,3,1,0,,2021/11/07,0
"這個地方的環境真的很漂亮，讓人感到放鬆舒適。但我希望管理單位可以更加重視營區的秩序管理。上次來露營時遇到一些喝醉的露客，他們半夜喧譁不斷，影響到我們的休息品質，讓人感到相當不悅。

另外，我也希望他們能夠更好地照顧營區中的寵物狗狗。看起來它們已經很久沒有洗澡，周圍也很髒亂，而且缺乏飲水設施。鐵鍊勒得太緊了，讓人擔心牠們的舒適度。

最後，廁所的清潔情況也需要改善。有濃重的尿騷味，顯示清潔工作沒有做得徹底。希望管理單位能夠加強巡視清潔，提升營區的整潔度。",3,1,0,,2021/11/07,0
這露營區的環境真的太美了，讓人感到非常舒適。但是，有幾件事情希望可以改善。首先，希望管理單位可以更加重視營區秩序的管理，以確保前來露營的人都能夠放鬆享受大自然的美好。不希望像我這次遇到的情況一樣，被喝醉大聲喧譁的露客打擾到半夜。其次，關於營區的寵物狗狗，希望能夠更加善待牠們。看起來牠們很久沒有洗澡，環境也不夠乾淨，附近也找不到喝水的地方。鐵鍊勒得太緊的情況也需要注意。最後，廁所的清潔需要加強，有尿騷味。希望能夠定期巡視清潔，確保營區環境的衛生。,3,1,0,,2021/11/07,0
這裡的環境真的很優美，讓人感到非常舒適。然而，我希望管理單位能加強營區秩序的管理。有些露營者在半夜大聲喧嘩，讓其他人無法好好休息，這真的讓人感到困擾。另外，希望能更關注營區內的寵物狗狗們，他們看起來需要洗澡，環境也需要清潔。而且，狗狗周遭缺乏喝水的地方，希望能補上。最後，希望管理單位能加強廁所的清潔與巡視，以避免造成尿騷味的情況。希望未來能有更好的改進。,3,1,0,,2021/11/07,0
這個露營區的景色真的很美，環境也很舒適，但是有幾點希望可以改進。首先，希望管理單位可以更加重視營區秩序管控的問題。有些露客喝醉吵鬧，影響其他露營者的休息品質，這對大家的放鬆與享受是一種幹擾。其次，希望能夠關心營區的寵物狗狗。一些狗狗看起來需要洗澡，環境也不夠整潔，而且缺少喝水的設施，鐵鍊的勒痕也讓人擔心。最後，對於廁所的清潔問題也需要加強管理與巡視，有尿騷味讓人感到不舒服。希望能夠改進以上問題，提升露營區的品質。,3,1,0,,2021/11/07,0
露營地的碎石地有些硬，要小心釘搭帳篷。,3,1,0,,2021/12/14,0
露營地的碎石地有些硬，插釘時需要小心。,3,1,0,,2021/12/14,0
露營地的碎石路面較硬，要特別小心釘下營帳。,3,1,0,,2021/12/14,0
這個營地的碎石地有點硬，所以在下釘的時候要小心。,3,1,0,,2021/12/14,0
露營地的碎石地有點硬，釘營幕時需小心。,3,1,0,,2021/12/14,0
這個營區的廁所需要進行整修，不過營主非常親切。可惜B區廁所散發出濃濃的臭味，建議避免在此區搭營。,3,1,0,,2023/01/27,0
廁所需要進行整修工程，但營地主人非常親切。可惜B區的廁所散發出濃濃的臭味，建議不要在此區域搭營。,3,1,0,,2023/01/27,0
廁所狀況嚴重需要整修，不過營地主人很親切。可惜的是B區廁所飄散著濃濃的臭味，建議大家不要選擇在這區搭營。,3,1,0,,2023/01/27,0
廁所設施需要維修改善，營地主人很親切。不過很可惜B區的廁所散發出濃濃的臭味，建議不要在該區域露營。,3,1,0,,2023/01/27,0
廁所需要進行整修，營地主人非常親切。遺憾的是，B區的廁所瀰漫著濃濃的惡臭，建議不要在該區域搭營。,3,1,0,,2023/01/27,0
"需要認真投入管理，才能有進步的機會！ 
應該努力經營，有提升的可能！ 
必須用心經營，才有進步的空間！",3,1,0,,2019/02/07,0
應該認真經營，還有機會進步！,3,1,0,,2019/02/07,0
應該認真經營，還有許多進步的機會！,3,1,0,,2019/02/07,0
"應該認真經營，還有提升的潛力！

需要用心經營，還有進步的可能性！",3,1,0,,2019/02/07,0
應該用心經營，尋求不斷進步的機會！,3,1,0,,2019/02/07,0
這個露營區簡直是超級雷，根本是肥滋滋的蟑螂的天堂，小黑蚊更是無所不在，服務更是爛到爆炸。洗澡時竟然熱水斷斷續續，小孩都要泡沫等了整整一個小時，水壓也超小又不穩定。帳篷區的電壓更是讓人擔心，估計至少有六個帳篷共用同一個電路，LED燈連不亮，打氣機都罷工了。營區環境更是髒亂不堪，生態池管理混亂，蚊子又多到爆炸，哪怕使用了蚊香和防蚊液，每個人至少得用上二十包。更慘的是在浴室和帳篷區看到兩隻大蟑螂在飛舞，草地更是沒有定時修剪，石階布滿青苔，多人不小心滑倒。收費更是不合理，大部分營區超過四人就得額外收費，但是這個營區一個人就要250元，甚至幼兒園以下也得收費。而且拍照景點老舊不符合照片，簡直是讓人大跌眼鏡。,1,1,-1,,2022/06/08,0
這個露營區真的超級雷，環境超級髒亂，到處都是肥滋滋的蟑螂和小黑蚊。洗澡竟然洗了一半沒熱水，小孩整個浸泡在泡沫中等了將近1個小時。帳篷區的電壓也非常不穩，連插上3W的10顆LED 15米串燈都不亮，打氣機罷工只能手動打氣。環境更是敗壞，草地長到腳踝高度，石階佈滿青苔，大人們還不小心滑倒。更扯的是，收費竟然超過4人每人還要收費250元，幼兒園以下小孩也沒有免費，這收費也太不合理了。拍照景點更是老舊與照片不符，這營區真的是超爛服務。,1,1,-1,,2022/06/08,0
