content,status,type,label
這個地方的設施還不錯，但廁所的數量與需求不相符。另外，冰箱的位置有點遠，而且空間有點不夠。建議在一兩個區域之間放置立式冰箱可能比較方便。,0,2,1
這個地方的風景真的很漂亮，可以拍出很美的照片，而且烤肉的食材也很豐富。房間裡有獨立衛浴和廚房，下午還提供點心。然而，價格稍微有點高，而且入住當晚睡覺時感到很冷，暖氣好像沒有作用。好在被子很厚！原本期待很多，但感覺性價比只是普通而已。,0,2,1
懶人露營的好選擇，整體很舒適乾淨，餐點豐富多樣，性價比很高，讚,1,2,2
晚上營區的景色很漂亮，而且離斷橋也很近，可惜的是餐點的品質不太好，食材不夠新鮮，吐司還發酸了。,0,2,1
服務親切，會協助拿推車協助運送行李，有任何問題可以向櫃檯詢問。房間有冷暖氣，天氣有變化不用擔心，住宿群皆有獨立衛浴與廚房，整體體驗很不錯，本次還有送烤肉套餐，食材還可以把牛換成海鮮以及提供素食～,1,2,2
今天2/14大樹區1、2、3位置超過10點講話還很大聲，甚至11:30還是一樣，管理員似乎都沒在宣導不是很好的經驗,-1,2,0
我住了一晚帳篷內部發霉，感覺肺部充滿了孢子。我上傳了發霉的照片後，過了幾分鐘照片竟然全部消失了。目前官網仍然接受訂購，但沒有提及相關問題，讓我感到有點被騙的感覺。雖然聽說7月會全面更換新的帳篷，而且現場有1000元折扣，但希望他們能在客人到達之前通知，好讓我們能夠考慮是否要前往，或者停止接受訂單。,-1,2,0
營區相當寬敞，帳篷內裝有冷氣，環境相當舒適。不過已經過了半夜12點，仍有一群人在大聲喧嘩，聲音大到影響入睡。此外，蒼蠅也相當多。,0,2,1
生態導賞團介紹了許多引人入勝的動物！,0,2,1
遊客在溪邊停下車拍照時，其實不用下車涉水，無法全面體驗。教練沒有有效地管理隊伍，使得隊伍進展緩慢，比起碰碰車更為遜色。遠道而來到花蓮，卻只有沙塵陪伴，過程中既沒有騎車涉水，路上沙塵滿天飛，卻沒有提前澆水洗清，設備不如人意，路線規劃也有問題，與網路介紹完全不符。,-1,2,0
工作人員親切，即使搬了新場地一樣整理的乾淨舒服！值得超過5星的推薦,1,2,2
抵達現場後才發現帳篷完全長滿霉菌，雖然營地經理提供了1000元折扣和免費早餐，但帳篷每個角落都有霉菌，住在裡面感受不佳。建議在預訂前先確認要入住的帳篷是否已經更換，地點也很方便好找。晚上睡覺時很安靜，抬頭望見滿天星斗，非常美麗。,0,2,1
服務人員都很溫柔，也會耐心地解決，來這邊很放鬆，有機會還會再來的！,1,2,2
風景很美，方便漂亮舒適～～( ´▽` )ﾉ晚餐超好吃！,1,2,2
帳篷裡充斥著黴菌，一踏進去就聞得到濃濃的霉味，根本無法入眠。稍作躺坐便全身過敏，實在不符合價位，非常不推薦！,-1,2,0
從一入園到離開完全體會到所謂的「一期一會」，你沒想到的峇嵐衫丘都幫你先想到了，遠遠超越價目表上的框架，帶回的是無價的溫暖和破表的感受度.detail is everything使用的軟件、人與人之間的聯繫、處處皆是驚喜和大大的貼心、誠意滿分的食物、完全超乎期待值，就不爆雷了誠心推薦去現場實際體會.兩天的時間過的也太快了啊～期待馬車帳及二期的規劃,1,2,2
服務超級好也很貼心。環境很優美,1,2,2
環境非常的舒適，提供的餐點非常好吃，家裡有小孩的也很適合帶出來玩樂，也有寵物友善,1,2,2
超棒的露營地，服務品質很讚,1,2,2
環境很美，很舒適，很放空,1,2,2
停車場非常容易灰塵飛揚，停在那裡一下午整輛車都會灰塵滿身，建議鋪上碎石，下雨時也不容易變成爛泥泥。,0,2,1
這個地方風景很美，適合拍網美照。夏天來的話，太陽可能一直灼熱，建議房間的冷氣可以改成分離式的，這樣會比較舒適。晚上的冷氣聲音和震動可能会影響睡眠品質，而且房間還會有螞蟻爬上床，比較令人困擾。整體來說，兩天一夜的住宿體驗並不理想，不太建議這個地方。,-1,2,0
這個地方風景很美，適合拍照，燒烤食材也很豐富，而且有獨立的衛浴和廚房。下午還有點心可以吃。不過唯一的缺點就是價格略高，入住當晚半夜感覺很冷，暖氣似乎沒作用，幸好被子很厚。原本期待度很高，但性價比普通。,0,2,1
這個露營地真的很糟糕，環境普普通通，到處都是小黑蚊，服務態度比鄉下雜貨店的老人還差，好像主管甚至營主都不在場，讓人感到很不舒服。,-1,2,0
F02帳篷內有明顯的發霉斑點和霉味，並且凌晨一點多有聲音喧囂。廁所的小便斗也被吐了一堆且沒有清理。,0,2,1
在那裡，聆聽著遠處帳篷派對的音樂，但卻被遮蔽住了美景的視野，只剩下和陌生人相對的窘迫感。或許你開著車遠道而來，卻感覺彷彿置身於大安森林公園，帶著台北人的懷念。向友善的櫃檯員工打了個招呼。,-1,2,0
露營地的聲音太吵了，晚上十點以後還沒有工作人員來制止，一直到凌晨兩點半都很吵...,-1,2,0
這裡的物超所值程度，不如我預期的高...花的錢應該可以有更好的享受，總之來過一次後，完全不會想推薦給朋友。,-1,2,0
狩獵帳篷很舒適，但小黑蚊非常多。建議穿長褲，使用防蚊措施，否則人人都會被咬得像是吃紅豆冰一樣。,0,2,1
如果您去過任何一家蟬說系列的露營，品質是無庸置疑的。特別是新竹霧繞，由於位於尖石鄉的白蘭部落，以當地的料理入菜，相比於其他地區，感覺很特別。而且還有烤棉花糖的環節，很適合好友家人一起來體驗。如果是跟家人來玩，建議還是訂豐收祭比較好，到櫃檯和餐廳都很近，營地由於位處海拔800到1000公尺，四季涼爽帳篷及小屋裡面都沒有冷暖氣但有除濕機，諾大的雙人床都鋪了電毯，一點都不會覺得冷！是一個值得體驗部落文化的地方。,1,2,2
蓮花主題帳篷裡全都長滿了霉菌，入住之前沒有提前告知帳篷的狀況。住起來非常不舒適！而且附帶的不沾鍋烤盤被刮傷得很嚴重，還有沒清理乾淨的菜渣，連勺子湯匙都發霉，完全無法使用。一晚的住宿費用是5800，儘管後來退了1000，但住進一個整個發霉的帳篷僅花了4800，真的很令人作嘔！建議想要前往的人在8月前避免選擇蓮花系列帳篷，否則會睡得很難受。,-1,2,0
這個地方很難找，而且價格又比較貴，我應該不會再去了⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯。,0,2,1
帳篷很嚴重發霉，服務人員態度不好，總體感受只值得一顆星。,-1,2,0
食物很好吃 還有好玩的烤棉花糖 …,1,2,2
"這個園區真的非常大！如果你的帳篷設在入口處，要走到營本部或遊樂設施至少需要走10分鐘。建議設個定點高爾夫接駁車可能是一大優點，戲水區對孩子們來說真的是個很好的放鬆場所。小孩玩了兩天都不想離開。

不過以下是一些缺點：
1. 小黑蚊很多，借點蚊香可能是個方法。而且還需要交500元的押金，然後遠遠地拿到營本部去歸還。這個地方這麼大，蚊子蟲類難免，不是應該提供每個帳篷一個蚊香盤嗎？這花費不會太高吧？
2. 帳篷裡面到處都是黴菌，看起來好像完全沒在保養也沒在清洗。裡面都是潮濕的味道，地毯也很重味道，檯燈的布都已經破爛卻沒有更換。
3. 在防疫期間，應該給廁所放一罐酒精讓遊客消毒才是恰當的。完全沒有提供這項服務！ 曾經去過幾個同價位的營區，這個營區真的需要在很多細節上作一些改進。",0,2,1
環境優美舒適很特別的體驗,1,2,2
聽起來你曾期待住在一個豪華villa，但實際上遇到了許多問題，包括小房間、蚊蟲叮咬、飛蟑螂、昏暗的環境和需要另外付費的服務。這種經驗讓你感到非常失望，並不打算再入住了。,-1,2,0
園區尚在建設中，期待完工後的景觀。不過我們需要清潔一下窗戶，否則看不到外面的美景有點可惜。,0,2,1
這個露營經驗不盡如人意，遇到一些問題。桌子和椅子坏了，盤子不夠，卡式爐也缺一個。露營區內有營帳前的煙蒂散落，洗手池內也有煙蒂。帳篷安排讓人擔心小孩會吵鬧，但無法更換位置。晚上發現前後帳的人互相認識，玩遊戲和喝酒一直到凌晨3點，其中有人因酒醉作嘔。在半夜時多次試圖聯絡管理員卻無人接聽。总体來說，這次露營經歷我只能給予一顆星的評價。,-1,2,0
*服務態度親切*淋浴間熱水供應不足*環境清潔需要改善*建議不要在颱風過後前來拜訪,0,2,1
收到眾多好評後，我心懷期待地前往目的地，但在收到行前郵件和簡訊中詳細了解注意事項後，卻感到有些不安。雖然能感受到店家的用心，但這次住宿體驗真的很差！在山谷小鹿區的廁所、浴室和茶水間裡，充斥著各種大小不一、色彩各異的蛾子。當我進入浴室和廁所時，蛾子四處飛舞，讓我非常作嘔（即使照片是在白天拍攝，晚上更加混亂）。我雖然不是第一次露營，但這確實是我第一次遇到這樣的情況。角落裡充滿著霉菌和灰塵，顯然沒有用心打掃。帳篷內部也非常濕滑，發霉得非常嚴重，每次看到都會感到反胃。唯一的亮點是晚餐和早餐還算不錯。這次令人震驚的住宿經歷讓我不禁想問，難道我們住的是同一家被人讚譽有加的旅宿嗎？,-1,2,0
營區地方很寬敞，帳篷內有冷氣，感覺蠻舒適的。但晚上已經過了12點，仍有人在吵鬧，聲音太大了讓人難以入眠。另外，蒼蠅很多。,0,2,1
小孩可以玩水的地方很多喔！,0,2,1
所有的工作人員服務態度都很好，餐點份量也很多，設備也都很乾淨明亮,1,2,2
感謝野鵝快跑帶來美好的露營體驗希望明年還有機會參加,1,2,2
1. 期待來之前很期待可以品嚐針對不同地區特色設計的餐點，但感覺外觀較勝於口感。之前來過的朋友評價是沒有味道，實際來後覺得口味偏淡，有點可惜有點失望。2. 山谷小鹿區的帳篷實在是間距太近了，和其他帳篷面對面感覺有點怪異，之前看過一些評論也提到這點，但好像並沒有改善⋯⋯或許為了能接待更多客人所以帳篷多了些，住在裡面的旅客就缺少了那種悠閒、清淨的感覺，明明跟豐收地價位差不多，卻感到十分擁擠.....當初是聽說山谷小鹿有自己的浴室與餐廳才預定的，當時照片還沒公布出來，如果知道這樣配置我肯定不會選這區，而且到了才發現山谷小鹿的餐廳沒有開放，晚餐早餐都要爬山到接待中心，實在太折騰了⋯⋯⋯3. 廁所有異味⋯⋯整體環境很不錯，大自然的聲音也很美妙，碰到了晨霧和雲海，很美。茶水間與浴室設施齊全，備品也很好。服務人員給予100分，非常有耐心親切，也會幫忙處理問題。不過這次的經驗，感覺可能不會再去第二次，開了很久的車到山上想體驗寧靜、悠閒的氛圍，結果卻遇上擁擠的人潮喧囂⋯⋯還不知為何走了許多山路⋯⋯⋯⋯,0,2,1
我付了一樣的錢卻要住在全都發霉的帳篷裡，我覺得我智商可能有問題...。晚上10點後，值班人員會用鐵鍊將營區大門鎖起來，不讓人進出，問夜班人員為何這樣做？如果發生火災或其他危險情況，難道不會造成被困的危險嗎？值班人員說沒有其他選擇，因為大夜班很累，需要休息...這真的是一種強迫的罪行嗎？,-1,2,0
除了山景美麗外，其他方面讓我感到有些失望，比如洗澡熱水難以調節、服務人員態度差、露營車內有蜜蜂等問題。收取1000清潔費一事也讓我感到困惑，而營區人員的回應更讓我感到不滿。這樣的態度讓我對原本美麗的地方有所顧慮，可能不會再考慮再次造訪。,-1,2,0
環境很舒適，體驗活動也相當令人喜歡，但晚餐部分真的很難吃。菜色要麼無味，要麼調味奇怪，幾乎每個人只吃了幾口就不吃了。如果沒有我們準備的烤肉，恐怕要下山去便利商店買東西填肚子了。建議業主可以分開提供住宿和餐飲，並提供加購選擇。我是來體驗環境的，不是為了吃難吃的食物。,0,2,1
在領袖營區入住了七月，一個帳蓬裡面有兩張雙人床，插座是兩孔的而不是三孔的。帶著準備去時要留意裡面有空調，還算不錯，但半夜一次跳電，得重新開空調。工作人員的越野車聲音很吵，會聽到隆隆聲音，不清楚為何晚上十一點多還有車來營區。建議晚上使用聲音較小的交通工具。因為裡面帳篷的拉鍊問題，聯繫工作人員時第一次打了四五通電話沒人回應，後來打網站上的服務處才有消息。夏天有昆蟲是可以理解的，但蟑螂實在無法接受。營區到處都有，帳篷裡、洗手台、廁所和洗澡間都有，相當困擾。希望營區能注意蟑螂防治。帳篷內帳的拉鍊壞了，經常卡住甚至掉落，若掉落就得整個拉鍊重新裝一次，住了一天修了四五次。再加上蟲蟲群，每次打開帳篷都令人害怕。廁所和洗澡間的門沒有緩衝，每次開關都會發出聲響，建議可以添加緩衝。洗澡間容易積水，冰箱也有些微積水。床單掀開時發現有頭髮，帳篷內帳有許多發霉的地方。帳篷內不能飲食，如果髒污還會被收取清潔費。整體衛生和環境給人感覺有點差。硬體設施還有待加強，希望服務品質在細節上能更完善，這次體驗令人失望。,-1,2,0
這段描述是在分享在營區度假的經歷。作者提到蟬不斷地叫個不停，睡眠品質受到影響。營區停車區環境舒適，有兩隻可愛的小狗，但牠們似乎被捕獸夾傷害，不建議使用捕獸夾。作者到白蘭溪古道散步，享受冷泉消暑舒壓。晚餐與早餐食材豐富，原住民特色料理，讓旅客感到溫暖。雖然小木屋內部乾淨，但夏季缺乏冷氣，非常悶熱；床鋪與枕頭過軟與不支撐，讓作者感到不適。總的來說，作者對小木屋舒適度不滿意，但對營區服務人員的貼心服務感到滿意。,0,2,1
我的家鄉。我好想你！我回來看你了。35年了你跟著我一起改變成長。謝謝旗津二號露營區提供了這麼好的環境。,1,2,2
服務貼心，食物新鮮澎湃,1,2,2
不夠貼近懶人露營的預期，射箭場尚未建成，不該在已有設施上標示。建議攜帶一些食材，價格性價比不高，設施乾淨，但天氣炎熱。,-1,2,0
帶上兒子一起入住，很貼心的除了寶寶澡盆外，竟然有床位或兒童床的選項，還有附消毒櫃！！！超讚的啦！剛好入住時只有兩組客人，服務無敵迅速旁邊的風景很美還有機會會再入住,1,2,2
保留區應當鼓勵年輕人留在家鄉，勇敢創業與奮鬥。進入區域時，應該注意防蚊措施，以免叮咬。部分活動如沙灘車或全地形車的噪音可能造成爭議，帶來噪音與空氣污染，需謹慎思考未來發展方向。,0,2,1
水彈很好玩，環境也不錯，熱水充足,1,2,2
房間充滿霉味，若您對過敏過敏，要謹慎考慮不能在這裡過夜可能會引起不適的問題。此外，您可能需要聯繫總公司，因為假日無法立即處理這個問題。,-1,2,0
今早看到別人使用我們的天幕（沒有經過我們同意）後，詢問櫃檯為何未經同意就使用，卻得到回答：「因為你們沒有在使用。」......==我們覺得應該事先詢問才能使用，感覺很不好。雖然環境不錯，但不會推薦給他人。,-1,2,0
本來想訂房，被告知只剩一間了。後來打電話確認訂房，卻被告知客房已滿。留下電話讓他們再次確認後回撥，然而卻沒有後續⋯⋯無法得知最新情況⋯⋯Line客服也已讀不回。即使客房真的滿了也無所謂，只是兩個管道都沒有回應，讓人很難再次敲定訂房計劃。,-1,2,0
餐點有特色 美味住宿空間寬敞，睡得很好一定會再來,1,2,2
這個活動真的讓你感到很失望啊！原來你們一共有11個人，但花了超過一萬的錢，是因為訂房時價格差異以及訂票時沒有被告知活動條件，比如150元無限暢飲啤酒。而事實上，當日入住率未達到8成就沒有提供無限暢飲服務。此外，每加一人要多付300元，但並未有提供額外的床或椅子。缺少椅子時還要另外付費租借，而且據說住房狀況也有問題，光線昏暗、帳篷有點發霉，還要自行打掃退房。此外，晚上十點後也無法進出，這些都讓你感到非常生氣。你問到底為什麼在訂房時沒被告知這些情況？也許他們只在官網上有提到，但在電話中卻沒有告知。這樣讓人感到非常不滿意。,-1,2,0
露營場地相當寬敞，有多種帳篷可供選擇，但因入住人數眾多，廁所清潔難以維持。晚上洗澡時間（8-9點）需排隊，充氣城堡和水上設施常已消氣且髒亂。沙坑裡堆滿紙盒垃圾，彈跳床有一個已故障需維修且灰塵累積。整體清潔度欠佳，或許因人潮難以維持。適合喜歡水上活動的露營客前往。,0,2,1
房間照片和實際一樣美麗，並且有自己的私人露營區，環境非常寧靜，適合放鬆心情。晚餐也很好吃。然而，有一些缺點需要提及：1. Google 地圖標示的位置與實際位置有出入，店家放置的路標不夠清楚，建議店家提供更詳細的路線指引。2. 附近有很多野狗和野貓，帳篷密封性不夠好，野貓甚至會鑽進帳篷裡，建議自己搬些石頭來擋住帳篷外部。,0,2,1
這條山路雖然陡峭，但不算難行。除了帳篷本身的外觀以外，其他地方並沒有太多特色，也缺乏令人難忘的景點。星星帳的外觀比太陽帳的三角鐵皮屋頂更漂亮。地球帳非常漂亮，想要住的話。不建議吃原住民餐，自己煮可能比較適合。,0,2,1
帳篷已經長霉了，冷氣也完全沒有清潔！整個環境都沒有被維護的感覺⋯,-1,2,0
"優點：營本部旁的廁所整潔、浴室體積寬敞且整潔。草地空間寬廣，讓小孩有足夠的空間奔跑和玩耍。

缺點：廁所位置稍遠，甚至非常遠，洗手台也相當遠。不巧地，如果碰巧下雨，草地的排水系統表現不佳，雨水積留造成泥濘環境。",0,2,1
環境優美，乾淨，服務人員親切,1,2,2
營區很美，接待的小哥哥人超好 …,1,2,2
針對服務部分，我們的工作人員都很出色，他們非常認真地介紹營區。我覺得可以稍微鼓勵，因為在大熱天裡還要騎腳踏車帶客人入住，這其實是一項相當辛苦的工作！晚上他們還會來詢問是否有什麼建議或缺點，並發放耳塞。不過當時我還沒有洗澡，所以沒有提出缺點。在淋浴間的部分，我建議可以考慮在每間淋浴室的中間地板加一個小溝，因為整個平面的隔壁水會漫過來，這一點有點讓人不能接受。關於景色，真的很美麗，而且距離旗津老街也相當近，可以租腳踏車四處逛逛。那天非常幸運，還看到了彩虹！至於帳篷的部分，確實發霉得很嚴重。我之前有住過南投的星空帳篷，雖然也有一點點發霉，但可以看出有在維護。我知道這裡靠近海邊，難免會有這樣的問題，但這個帳篷看起來似乎沒有得到很好的照顧，整片都是發霉，我只拍了一個角度而已。,-1,2,0
"CP不值得，食材不新鮮，吵鬧聲不斷，無法安心睡覺，but,晨昏的紛圍不錯，附近的景點距離很近.",0,2,1
園區空間較狹小，景觀視野有所限制，但適合用來單純放鬆。,0,2,1
"優點：1. 景色美麗，靠近海邊可以聽到海浪聲音。2. 熱水器夠熱，雖然偶爾會有溫度起伏，整體上還算舒適。

缺點：1. 帳篷內沒有提供衛生紙，廁所雖有提供但補充速度緩慢，晚上至隔天早上都沒有衛生紙。2. 加一人需要額外支付費用，雖為清潔費用，但退房時需自行清潔，且地毯有灰塵，疑園區清潔執行不力，個人覺得不合理。（每加一椅收取一百元費用，亦不甚合理）3. 在接待區被告知可購物後，店員卻要求前往商品部購買，內部作業不一致，影響顧客體驗。",-1,2,0
戶外風景很漂亮！不過中午的帳篷裡太熱，無法好好休息。,0,2,1
太喜歡的露營區！很適合一家人,1,2,2
環境不錯，服務人員態度也很好，解說清楚。餐點個人覺得還好，但口味因人而異。建議最近去的時候可以多注意保暖，因為晚上比較冷，且濕氣較重。氣候問題要多加注意。以上是我個人的感受。,0,2,1
設備都比較舊了，考慮到價格的話，這個豪華露營的性價比不是很高。,0,2,1
這裡的服務很好！帳篷很舒適！至於餐飲部分就一般般啦，整體來說性價比不太高，價錢有點貴…,0,2,1
對媽媽來說，有小寶寶很方便的地方，有提供澡盆，寶寶床還有烘奶瓶！有寶寶也可以很舒服住宿 …,1,2,2
這次帶小孩來（4歲）全家都是第一次露營，所以選擇懶人露營一入場，直接先開進去，先去營本部報到，人員會帶你到帳的位置我們就直接換裝，充氣泳圈，直接去玩水晚餐有訂官網的烤肉組合1500的，官網說是4-6人份，我們3大1小吃的完，有撐烤肉食材新鮮，好吃我們只自己帶沾醬吃~美味飲料可以訂外送，滿200可以送到營區裡面，店名叫做：巷子深茶飲（新化店）營區外面就有7-11所以要買東西也方便，建議入場前先買好進去，有冰箱可以冰營本部也有販售：瓦斯罐，泡麵，罐裝飲料,1,2,2
跟著毛寶貝旅遊一起帶著毛小孩去露營園區很貼心的幫我們把行李都送到房門口我們帶著毛孩不需要再大包小包的可以開開心心 毫無顧慮的開啟度假模式一進房間就看到為人類準備好的下午茶房間裡也準備了許多毛孩的日用品 床 以及玩具真的超級無敵貼心 超級寵物友善晚餐的食材也是擺好擺滿 還有特製啤酒另外幫我們歸類成區 避免與其他遊客的區域有交集大大降低可能會影響其他遊客的問題身為家長的我們也不需要一直神經緊繃的看孩子毛孩也能在一範圍內自由活動 真的很棒,1,2,2
這個地方靠近海邊，但其實是面對大海，不是海灘。因此，你不能隨便走到海邊。這裡的隔壁鄰居的聲音很容易被聽到。我晚上聽到後面有人嘔吐聲音很大。也許這裡比較適合家庭度假，不太適合情侶。兩個人住的話價格相對較高。我認為性價比真的很低。還有很多地方可以改進，讓這個地方變得更好。,-1,2,0
最適合親子聚會，已經來過好多次了！每次都玩得非常開心！孩子遠離手機的好地方！,1,2,2
環境比較乾淨，食物也還可以，只是份量有點少，很多小朋友都沒有吃到喜歡的水果。,0,2,1
有毒蛇出現了，其中一位露友被咬傷了。,-1,2,0
4/26第二次造訪時，發現菜色更加缺乏且明顯降低成本，讓人感到失望。我找了一些朋友一起來玩，但菜色和營區情況令人尷尬，不想再來了。2/16第一次入住時，餐點部分需要增加菜色，與山中靜靜相比，菜色真的太少了。另外，飲料部分也需要增強，可樂變得太甜不好喝，且沒有酒精飲料有點可惜。晚上沒有烤棉花糖等活動，希望能在晚餐上加強。,-1,2,0
這個地方太糟糕了！退房時還要求我們將鍋子清洗乾淨？支付6千元只是為了感受寂寞嗎？還沒有提供盥洗用具？吹風機還要額外收費？支付6千元只能享受到一個帳篷嗎？那是否支付2萬4就需要我們當清潔人員？,-1,2,0
設備都有在維護，很用心。人很好,1,2,2
只有玩漂漂河的活動，整體來說還不錯！但真的就像大家說的，只要是戶外活動都很看天氣！,1,2,2
懶人露營實際上還是需要一些努力，心裡想像的情況與實際情況有些出入，射箭場尚未建成，不該註明在設備上。食材若可能的話最好自備一些，CP值不算很高，去一次廁所還算乾淨，唯獨早晨起床感覺很熱。,-1,2,0
服務人員用心、親戚 園區舒適,1,2,2
從工作人員的態度就知道他是年紀輕的。,-1,2,0
這個地方的價格和品質沒有相符，風景雖美卻並不如預期。在夏天來訪時，太陽還沒下山或隔天早上太陽升起，房間裡的水冷氣那個功能似乎沒什麼效果，反而像是個大悶鍋。建議改用分離式冷氣，因為現在許多露營帳篷都已經使用分離式冷氣了。晚上水冷式冷氣發出的共震聲和噪音會影響睡眠品質。房間裡有一個帳篷裝有兩張雙人床，其中一張上面滿是螞蟻，勉強能用另一張睡覺。枕頭很高又很硬，帳篷的拉鍊很難拉。整體來說，兩天一夜的經驗不值得推薦。,-1,2,0
那個地方很難找，價格又比較昂貴，我不打算再去了⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯,0,2,1
在住宿小木屋時，遇到9度的寒流天氣，晚上8點想洗澡，但洗了不到3分鐘就變成冷水。等了5分鐘後再次打開水龍頭，但結果依然是冷水。後來我包著浴巾，先生打電話去櫃檯詢問，工作人員告訴我們，熱水器有安全裝置，需要等10-15分鐘。我又等了將近10分鐘，打開水龍頭，但熱水只夠洗不到2分鐘，又變成冷水。最後只好用冷水匆匆沖洗，全身發抖。在如此寒冷的天氣中，真的讓人冷到發抖！另外，晚餐的調味很淡，建議可以攜帶辣椒醬或胡椒鹽，會更美味！,-1,2,0
第一次露營就獻給田野森農場～服務不錯，半夜還是找的到老闆早餐不錯，總類很多！最喜歡的是時蔬沙拉！真的好吃唯一缺點是我們12個人包半邊帳篷，就剛好被我們遇上對面年輕人烤肉喝酒居然11點到1點還在給我玩遊戲！真的很傻眼老闆有規定好像10點還是11點以後不能喧嘩、吵鬧因為會影響其他旅客休息（吵鬧時會斷電的規矩），結果12點去跟老闆說～老闆也只能用勸導的方式，老闆說完之後他們還是一樣照常玩樂！直到2點年輕人才回帳篷去睡覺所以奉勸去露營真的要做好一些心理準備～體驗一次就好了！,1,2,2
第一次到露營區，覺得自己搭帳篷比較舒服自在，因為帳篷在原地曝曬雨淋，進帳篷裡感覺空氣並不太好，甚至有些異味，好處是夏天可以有冷氣…,0,2,1
從進場到離場的過程讓我們感受很糟糕，工作人員的營區介紹非常草率，沒有提供地圖，也沒有解釋整個地理位置和營本部的位置，或是可在哪裡找到遊戲場地。退房時間是中午12點，我們11:30就打雄過要退房，但整整15分鐘都等不到人。當我們開車到出口時，遇到堵車，這時看管人員並未出來指揮交通或主動詢問我們是否要退房，反而要我們自己下車去找看管人員。更讓人氣憤的是看管人員居然在裡面翹二郎腿玩手機，難怪他們不知道外面有新車輛進來！營區設施的廁所沒有衛生紙架，導致衛生紙容易一直滾到地板上（非常令人作噁心）。人少時可能還好，但人多時衛生紙變得濕答答...真心覺得他們的效率和設備需要再加強。,-1,2,0
房間佈置很舒服，晚餐的BBQ食材非常豐盛,1,2,2
這邊真的很乾淨漂亮，老闆人又好唷！不枉費開車南下的辛勞呢！,1,2,2
剛好遇雨，水流湍急，好玩~,1,2,2
