content,status,type,label
2018/7/10瑪莉亞颱風來攪局，致電給營地老闆得知風雨不是很大，所以立馬整理後就夜衝上去了，老闆人很好，耐心等候我們抵達並且交待一些事宜，離開前還約我們泡茶聊天，好相處也很願意幫忙排除問題哦，露營要遇到好老闆也很不容易的！讚！👍🏾 …,1,2,2
說有問題可以寄e-mail，結果根本就沒在回，就是因為要上班所以寄電子郵件啊，結果不知道到底在寄什麼心酸的欸？,-1,2,0
很漂亮推推，網美來可以拍得美美，洗澡溫度很夠不會忽冷忽熱！推薦家庭來玩～,1,2,2
下雨天別booking 能換房間就換房，但是遇到雨天換房要加油喔,0,2,1
超多小蟑螂！重點是會飛！重點是會飛！重點是會飛！（因為很重要所以要講三次）真的非常可怕！一直飛到身上、餐桌上，真的不堪其擾。還飛到行李裡面帶回家，一打開看到真的是嚇暈………下次絕對不會再來環境整潔也有待加強,-1,2,0
環境跟服務可以再好 不然費用那麼高根本無法正比。晚上睡覺吵死蚊子到了傍晚 真的是太可怕了!!!!單帳包區的洗手台 沒有照明燈其他區都有提供的炊烹器具 發霉= =,0,2,1
週五住宿價格與週六日相同，但週六日晚餐有套餐可供選擇，不需自行烤，另外咖啡廳營業時間也較晚。因此不太建議選擇週五入住。,0,2,1
建議要對外勞好一點，離鄉背井來替你工作，已經很辛苦了，外勞吃飯還不能跟老闆做同張桌子，一點尊重都沒有， 外勞也是人。 說好早上十點退房，老闆還沒九點半就在趕人說要打掃，我付的錢值得我十點退房🤪 …,-1,2,0
讓我們度過一個快樂的露營假期,1,2,2
環境舒適，有自己的個人獨立空間，泡茶聊天風景優美，舒適泡湯個人空間，最棒的是很貼心，有兩間廁所，不需擔心佔用問題，整體規劃完善，還會再次到訪，希望價錢可以再低一點，那就更完美！,1,2,2
主打人到就好害我們真的什麼都沒帶，建議吃的東西要買齊全，不然還要開車出去買有點麻煩，玩水的是在戶外，所以水沒有有很乾淨，不過有充氣的闖關遊戲，小孩很愛，淋浴間很大很👍👍👍 …,1,2,2
露營地點離廁所遠，走了快70公尺，很不方便。帳篷潮濕發黴，蚊蟲多，睡不好整晚被咬。隔壁帳篷半夜放音樂玩遊戲，沒有管制，讓人很煩躁。沒有冷氣，早上棚內熱氣難以忍受。第一次露營就遇到這麼糟糕的環境，讓人很失望。,-1,2,0
房間水冷機完全不會涼，早餐自助吧飲料才一口 說什麼準備剛好 要用自助吧不會準備多一點嗎 前面人盛那麼多 後面根本只剩一兩口可以喝 錢白花了 吃的地方也熱得要死 晚餐的東西也沒飲料可以配 都用便宜的東西 = =,-1,2,0
露營車跟帳篷區風景很美，可惜最近水資源短缺無法欣賞到湖水美景。餐點味道不錯，但營區靠近馬路，晚上容易被車聲打擾。此外，其他露營者及他們的小孩一直吵鬧到深夜，營區管理者似乎未能有效管理。總體體驗不太滿意。,-1,2,0
服務很周到，設定帳篷的選項讓人覺得很有趣。環境整潔且簡潔，但是方案提供的食材和早餐讓我稍微失望。建議自行準備食材，這樣吃飯會更愉快。,0,2,1
這次住宿在帳篷區，老闆向我們介紹了入住需注意的事項。開車進入時必須小心，因為路徑非常陡峭。帳篷和衛浴設施都經過整理，保持得很乾淨，但燈具有些不足。此外，裝置有些故障，讓我們無法完全體驗到住宿的樂趣。特別是晚上，帳篷內潮濕的情況非常明顯。,0,2,1
現在已經快十點半了，但仍然有一群小孩在玩耍大聲笑著。他們不僅在玩耍，還踩著帳篷棧板發出聲響。這樣的情況讓人在睡夢中會被他們的嬉鬧聲驚醒。,-1,2,0
這間露營地提供的四人6000房型帳篷空間不大，床墊使用充氣式床墊，而且只有電扇沒有冷氣設施。環境優美，但個人認為價效比不高。這裡比較適合沒有任何露營經驗的人來體驗。,0,2,1
第一次遇到洗個澡，連沐浴乳洗髮乳都沒有，麻煩應該隨時注意使用狀況。其他客人沒戴口罩，邊講話邊加菜，工作人員都沒制止。,-1,2,0
手機打了一週都沒人接，最後還直接關機，取消預約還要扣我50%訂金，這種經營模式太差了！露營地根本沒用心經營，讓人感到非常不舒服，完全不推薦！,-1,2,0
廁所衛浴只有各一間，對包場地真的太少推薦是寫離清淨天空步道走路即可抵達，但事實須開車10分鐘我們去的季節蒼蠅爆多還有老闆娘有點兇，雖然沒事先說我們要再加一頂帳篷，但是我們是想因為我們早已有包場地，在我們包的場地臨時加一頂應該無妨吧~,-1,2,0
整體感受還可以，但晚上十點後就像沒有管理員一樣。設立了許多規定，但有些旅客不守規矩，影響其他人的休息。我們打電話請求店家管理員協助處理，但他們都沒有派人過來。即使碰到不守規矩的客人，店家也有權力出來制止，但晚上十點後似乎就不再管了。規定22:30後保持安靜、不使用擴音器我們都遵守，但其他帳篷的客人卻繼續喧嘩並放大音樂。我們打了好幾通電話求助，但店家完全無動於衷，只是說會派人來處理。我們被吵到凌晨三點都沒有人來協助。整體印象非常糟糕，讓我不想再來這裡露營了。,0,2,1
這裡的活動豐富多元，非常有趣，工作人員服務也很熱情。但是房間空間內卻有明顯的黴味，如果對住宿品質有較高要求的人可能需要三思。,0,2,1
當日餐食普通，但是地理環境佳，熊貓外送可抵達。設施許多以無往日眾網美打卡的樣子，多數是破損的。但服務人員貼心熱情有加分效果,1,2,2
小木屋的設施相當不錯，但床不太好睡，隔音效果也欠佳，能清楚聽見隔壁凌晨聊天的聲音。價格偏高，住過一次後可能不太想再光顧。店員服務仍算不錯。,0,2,1
天氣好的時候真的很美，但遇到陰天就沒什麼特別的了。房間整體來說還可以，但空間較小會感到壓迫。暖氣聲音超大聲，而且是間歇性運作，整晚都會吵得睡不著覺（尤其遇到隔壁有小孩更令人崩潰）。晚餐早餐還算好吃，但沒有高階的食物。咖啡機只有美式和濃縮，果汁和豆漿有些奇怪，牛奶是保久乳⋯優點是離臺北最近的露營區。,0,2,1
露營車的味道實在太惡臭了，開啟之後馬上就讓人想要逃離。再加上購買的烤肉餐點根本不值那個天價，份量超級超級超級少！幸好我們自己帶了食材，要不然我們真的就餓死在那了。不誇張真的不要考慮加購烤肉餐點，真的太不划算、太不值啦！,-1,2,0
雖說是下雨天有些可惜，但玩得很盡興。聯絡服務人員電話不通有些麻煩，無法及時處理問題。,1,2,2
"1. 營地的大小比想像中要小很多，讓人有些失望。
2. 雖然帳篷還算舒適，但盥洗區距離太遠，且以鐵皮貨櫃改建的設施讓人有些困惑。
3. 這樣價位的營地來說，整體價格偏高，CP值不佳。
4. 總括而言，不太推薦這個營地。",0,2,1
浴室在公用衛浴中算乾淨的，園區規劃也不錯，適合家庭,1,2,2
這個公共淋浴廁所沒有提供熱水，並且裝置似乎從未被檢查或維護。,-1,2,0
環境很舒服 蚊子沒有到很多 很讚下次才會在訪東西也很齊全！,1,2,2
這裡的風景真的很美，而且廁所很乾淨，讓人感到舒服。但我們選擇了住vip狩獵帳，帳篷卻有明顯的黴味，讓我們感到不舒服，希望能加強清潔保養的頻率。此外，住在海邊的營區，海風聲音很大，讓淺眠的人難以入眠，建議睡眠品質較差的人不要選擇此地。之前入住臺南露營樂1號店感覺很不錯，但這次的2號店卻讓人感到失望。希望店家能做出改進，提升住宿品質。,-1,2,0
營區真的很棒，營帳不超收，有足夠空間，晚上有打麻吉活動，早上有做棉花糖活動，讓大小朋友都很開心。蚊子比較多，不過應該沒辦法，這就是露營要克服的,1,2,2
租用腳踏車和電動車的服務人員是一男一女（推測可能是老闆和老闆娘），他們的態度真的讓人有些困擾。我原本預約要騎三小時，但他們告訴我如果超過三小時需要道路救援，將額外收取500元，這規則真是令人意外。更糟糕的是，我向他們反應車子沒有風，他們只是灌前輪不理會後輪，還告訴我後輪是正常的。如果不是因為不想再花時間找其他地方，我真的會考慮不再租用他們的服務。,-1,2,0
入住優勝美地3晚滿意：露營車內舒適，公共衛浴裝置乾淨，地點靠海位置佳。接待工作人員（老闆）親切友善，停車位寬敞方便。大部分園區環境良好，但優勝美地前的假草較多。雙人房內擺放許多便宜小孩玩具，使用過多一次性塑膠餐具和用品。打掃阿姨態度糟糕，與客人互動冷淡。 若僅考慮住宿體驗，整體評價尚可，但工作人員態度需改進。,0,2,1
這個價錢太貴，根本沒有物超所值的感覺，期待失望極大。,0,2,1
懶人露營免搭帳⛺️有福利社可以採購食材(但有營業時間要注意一下)有飲水機💦就是山上訊號差了點... …,1,2,2
整體環境氛圍很不錯，但缺點是每個帳篷之間都太靠近了，剛巧碰到有人大半夜酒醉吵鬧不停，感覺就像被鬼怪圍困一般。在露營時運氣真的很重要啊！,0,2,1
這個地方離臺中市區不遠，開車50分鐘內就可以到達，而且沒有山路，交通算方便。帳篷內部是挺舒適的，晚餐的烤肉份量十分豐富且品質不錯。然而，下午茶和早餐的表現就比較普通了。最大的缺點在於園區充斥大量蚊子，噴防蚊液或放驅蚊片都沒有用，讓帶小孩的家長得時刻注意，讓人難以放鬆。在服務方面，服務人員態度良莠不齊，有些很親切積極，有些則相當冷淡。,0,2,1
"3/5優點1.報到時，帳篷內已經開啟冷氣，內部很涼爽。2.提供耳塞給較易醒的旅客。3.浴廁清潔，使用茶籽堂的洗手液/洗髮液，品質很好。4.周圍風景優美，毗鄰高美濕地。

缺點1. B/C區帳篷與浴廁有一段距離，對長者和小孩不太便利。2. 入住當晚晚餐體驗差，食物偏辣或鹹，海鮮類食材品質不佳，白飯很硬，晚餐後還需額外購買泡麵。隔日早餐口味還可以。3. 露營體驗受周圍營友影響較大，作息差異大可能不太舒適。對於想體驗露營但不想帶太多裝備的人來說，這裡值得一試。另外，主打夕陽景觀，但用餐時間會和觀賞夕陽時間衝突，有些可惜。",0,2,1
夜晚是蚊子繁殖最活躍的時間，蚊香根本無效。,0,2,1
環境維護用心，晚餐份量非常充足，但畢竟是露營，不適合怕吵的人,1,2,2
烤肉ok，小孩可以在外面假草皮奔馳，玩沙，老闆蠻親切，房間整體看起來還可以，但是隔天要退房時，低頭看有沒有東西沒收到，才發現床底下有夠髒，都是灰塵，毛髮，還有垃圾………………嚇死我😱😱😱😱😱偶爾床也要移開打掃一下吧…………（扣掉兩顆星是房間整潔度）,0,2,1
工作人員服務態度差，12/24晚上上班時在門口喝酒打麻將，下班還騎著機車離開，這樣的行為非常不專業。當時營區裡的人並不多，但即使有少量車輛需要進入，也不被允許（這晚有人需要住宿）。更糟糕的是，晚上十點後人員不能進出，車輛必須停在外面，但卻無法取得洗漱用品，這種情況讓人該怎麼處理呢？希望營區能夠改進這些管理問題。,-1,2,0
其他房型狀況並不清楚，但本人所住的房型僅適合懶人露營，並非豪華露營。兩人住四人帳篷剛好舒適，但四人入住可能會稍嫌擁擠。在訂房前詢問房型時，業主延遲回覆，只好透過訂房網預訂此房型。帳篷有發黴的情況，且不止一處；另外，帳篷內的移動式冷氣晚上尚好，但白天開始變得非常熱，帳篷內就像烤箱或三溫暖一般悶熱，讓人幾乎未到退房時間就提前離開。能夠理解這是露營經驗，但希望由於選擇了豪華露營，不至於落差太大。其他環境與飲食表現符合預期。,-1,2,0
物品種類有限，帳篷稍稍感到潮濕且悶熱，價格略嫌昂貴。,0,2,1
It was a good getaway. The rooms had unblocked views of the pacific ocean and the outdoor BBQ was delicious. Breakfast was also served to your door in the morning. Will be hard to get to by public transport though.,1,2,2
入住很看運氣附近的人有沒有早點休息，當天入住到了半夜2-3點還在嘻笑打鬧聊天，睡得很差起床頭很痛…不過床跟枕頭還有電熱毯！整個很讚,0,2,1
其他房型不確定如何，但我們入住的房型只適合懶人露營，並非豪華露營。我們住的是兩人帳篷，空間對兩人來說剛剛好，四人可能會擠。帳篷有點發黴，而且不只一處。另外，帳篷裡的移動式冷氣晚上還好，但白天熱得像烤箱或三溫暖一樣，因為帳篷在陽光下變得非常悶熱。我們幾乎沒等到退房時間就離開了。理解這是露營，但希望豪華露營不要差太多，我們對帳篷的體驗相當失望。飲食及周遭環境則符合預期。,-1,2,0
景色美，但服務很差，老闆只顧著賭博。,0,2,1
這個營地的帳篷看起來很可愛，但內部卻十分骯髒，地板周圍還漏水，讓人感到非常失望。浴室的衛生狀況也很差，讓住客感到不舒服。考量到這樣的價格和環境，我不會再來這裡了。,-1,2,0
服務親切，風景優美，有機會會再去拜訪，謝謝招待,1,2,2
整體環境相當不錯，但是遭遇到下方營區的遊客突然大聲吵鬧，讓我們被誤以為是在喧嘩。,0,2,1
我們原本想訂雙人房型，但被告知只剩下四人房型，結果入住當天只有我們一組2位入住，感覺有點被忽悠了。,0,2,1
這個地方感覺還可以，整體乾淨整潔，但一晚要收九百塊有點貴。下次我會選擇旁邊的露營區，因為那裡的草皮更大片，而且能欣賞到漂亮的夜景。,0,2,1
在山區，地方特色的美食非常重要。相反地，外地進口的海鮮和波士頓龍蝦成了主要菜色。改用山豬肉、鹿肉、螺肉、竹筒飯和溪蝦等當地產品料理，會更能展現山區的獨特風味。,0,2,1
營主們蠻親切的，晚上也會提醒超過10點要降低音量浴室廁所很多間不需排隊冰箱冷凍的話，當天人不多算夠用下午有下點雨，雨勢不大，晚上天氣舒服，溫度算很剛好的22度運氣不好車停樹下被螞蟻大軍攻擊，但營主危機處理能力不錯，馬上叫我們車開上去洗並告訴我們之後還有的話再跟他們說，這個態度我覺得可以,1,2,2
服務人員親切，地理位置方便！適合攜家帶眷出來放鬆走走的地方,1,2,2
服務人員態度親切，但因為提供冷水澡，讓整體體驗扣分。,0,2,1
還不錯，可惜衛浴設備水忽冷忽熱早上風景很美還是值得來,0,2,1
好久沒有住這樣的房間，睡的很好。空氣流通、很安靜，值得你來體驗。,1,2,2
之前評論老闆當天放我們鴿子，老闆回覆說是我們沒講因天氣的因素想改期，但我們的簡訊明明就有紀錄說因為下雨想延期，而且也沒有你說的可延期但要扣手續費啊，老闆  你可知道當天帶著小孩花了機票錢到了現場才被告知不能住的感覺有多幹嗎？而且是下午快3點才被告知，如果是一早也就算了，事後還不老實說是消費者的問題...,-1,2,0
整體來說普普通通，可能是因為他們的設施沒有很吸引我，但地點的人潮卻出乎意料之外。,0,2,1
紫C區風景美，但搬運裝備實在太累人了，去廁所也得步行一段路。此外，場地相對較小，還有一堆蟑螂和螞蟻，整體來說只能給三顆星。,0,2,1
這次六人，兩間露營車環境很好，貓咪很可愛🥰🥰日月潭首排～看著湖景吃著早餐，好chill~~立槳初體驗，教練很專業，是很親切可愛的小哥哥😍也可以租自行車環湖還有住客優惠👍👍整體感受很棒，會想再來二訪😁😁😁,1,2,2
營地主人熱情招待，營區乾淨舒服❤️,1,2,2
很清靜，風景優美，溪水清澈見底，涼爽很好玩，很適合放鬆,0,2,1
下雨後第二天入住，設施整理不周，溜滑梯積水未清理，玩水區亦未特別整理，閱讀角落平淡無奇，整體體驗稍嫌不盡人意。,0,2,1
帳篷內空間很大，烤肉也方便，老闆很親切，我覺得需要改善的是帳篷內螞蟻太多了,0,2,1
有點貴，但環境很讚，廁所也很乾淨（最在意的地方）！去的時候剛好降溫，有電風扇就很足夠，可惜的是電風扇不好調高度和角度，帳篷內容易風一直吹到頭。最美中不足的是烤肉盤，上面殘留之前的人用的焦油垢，且排油孔塞住了。,1,2,2
這個叫做奢華露營的地方提供了一種特別的青年旅館體驗，特別適合沒有glamping經驗的青年人。1. 餐廳的環境讓人感到失望，空氣中充滿了烹飪的味道，而地板也不夠乾淨。下午茶的選擇相當簡單，只有兩種基本的餅乾、一塊巧克力蛋糕和一個芋頭丸。2. 帳篷內沒有提供水和杯子，旅客需要到服務中心去要保溫壺，但即使這樣，也沒有提供冰水。3. 所有的設施看起來都是翻新過的遊客中心，包括廁所和淋浴設施。此外，營區內沒有提供洗漱設施，需要用卡進入遊客中心才能完成基本的衛生。4. 綜合考量以上問題，缺乏度假感的地方被重新命名為蟬說：遊客中心可能更加貼切。5. 儘管有上述問題，晚餐的品質令人滿意，且種類豐富，這是這次體驗的一個亮點。6. 整體來看，這裡的經營模式似乎是在控制成本，但對一個名為「奢華露營」的地方來說，誠意和服務質量似乎還有待提高。,-1,2,0
下雨帳篷漏水 帳篷極致髒 一堆不明生物遊走晚上燈光不佳 害人踩入泥沼中 廁所超髒都是馬味加草味 水疑似污濁 令人反胃 收費十分不合理下雨天戶外行程不給退費 須半年內回來進行惡質商家 不會再去,-1,2,0
這個景觀實在是太美了，原本想找朋友一起包下區域。但是管理的方式實在是太差了，讓這一晚變成了噩夢。我們原本在公共區域和孩子一起玩球，突然一大群沙灘車直接開進我們的區域，而且還繞著中心轉圈，我們只好趕緊離開。我選擇低海拔的地方是因為不想被遊樂設施的人群打擾，卻沒想到沙灘車可以進到整個營區巡視。晚上11點對面帳篷的年輕人依然大聲放電影，我完全沒看到營區有人來巡邏溝通（其他露營地都會有人提醒放低音量）。運氣真的太背了，旁邊的三個帳篷以及頭頂的一個帳篷都是沒水準的年輕人，四個帳篷裡發出的聲音各自放大絕：夜店音樂、喧囂聲、直到凌晨三點還在玩遊戲！這種情況下，只好直接去勸阻對面的人，但根本沒有人理睬，因為沒有人在管理，如果有人在這裡打架我想也沒人會管。,0,2,1
懶人適用，周邊可以跑步，騎自行車，看海等。,1,2,2
由於沒有區分大人和帶小孩的區域，當遇到帶著小孩且晚上10點就要睡覺的情況時，讓人感到無法快樂消遣。這樣花了錢的行程變得沒有意義。,-1,2,0
現在是2:45分，其他入住的人一直在聊天爆笑“狂笑”，是要怎麼睡，好不容易把孩子哄睡，一陣哄堂大笑又被驚醒，完全不能好好休息，其餘設施很棒，看得出來有用心，但是如果最根本的休息都無法滿足，那不是本末倒置嗎？,0,2,1
整體服務還不錯 環境也乾淨 人潮不複雜 設備也行,1,2,2
晚上好嗨 食物好好吃！主持人好會帶氣氛，情侶來一點都不孤單，晚上就像美式餐廳一樣放鬆，還會帶遊戲，不認識的朋友都可以玩在一起。服務好貼心，隨時都有注意到客人需求，晚上很冷，還主動提供棉被吃火鍋。白天環境好舒服房間好乾淨，重點很厲害還有浴缸還有全自動馬桶。很讚，這個價錢值回票價，好多體驗活動，可以上網查詢。 總之很讚。身心舒暢。酒水很給力。慶祝慶生讚讚,1,2,2
雖然選購了含晚餐及早餐的套餐，但卻發現餐點及裝置有待提升，特別是卡式爐的陳舊以及使用免洗餐具。以相近價位的其他營區來比較，他們的餐點和餐具明顯更加精緻和乾淨。希望未來能進一步改善。,0,2,1
營地周遭環境安靜，露營車內整潔舒適，附近也有走路可以到的沙灘，可以悠閒的看海。,1,2,2
員工風趣幽默，餐飲品質不錯但種類有限，二天一夜行程有些乏味，尤其帳篷內22:00之後不能發出聲音，給人非露營的感覺，感覺自由度受限！整體價值比不高！原本想帶30人家庭遊覽，現在打消念頭了！,0,2,1
Wi-Fi連線不穩定，熱水還可以。剛好遇到下雨天，護草墊很快就沒了，而且根本不夠人數使用，也沒有限制數量，有人拿了很多塊。下完大雨後草皮很濕，整個腳都是泥巴。我住在C區的石子路也都積水了，排水系統需要改善。撤帳後地墊下的草皮也是一大問題。,0,2,1
這裡的環境真的很悠閒舒適，交通也相當方便，停車也沒問題。房間整體表現不錯，只是清潔方面可能需要再加強一些，這樣會更加完美。,0,2,1
這次我真的相信網友一顆星的評價，發霉的帳篷，令人印象深刻,-1,2,0
有小小的被雷到⋯⋯活動都在小海港入（連獨木舟都在港入、感覺意外）獨木舟有很多小蟲及蜘蛛⋯⋯（我感覺驚嚇🫢都沒清洗）沒有得沖洗身體（全身不舒服的結束、感覺差）有提供照片但畫面真的無法想像（畫面感、表情、影像都是糊的）收費多少不評論高低～但從北到南參加這樣子活動數次⋯⋯收這樣子費用的活動，是不應該有這樣的問題。建議教練最少要有一個客廳帳，準備兩桶清水、簡單手腳可以沖一下讓旅客感受到你們的熱情與用心。另外給客人使用的設備、最少是要沒有蟲的⋯⋯最後給三顆星、辛苦三位男女教練，及同團的朋友～,0,2,1
隠密，舒服，但硬體設施需加強,1,2,2
服務態度良好，但晚餐燒烤食材有待改進，頂級減脂牛腹肉過油，醃製里肌過鹹，份量不足，餐點需要更用心。週末露營時，帳篷和鄰近帳篷的距離太近，充氣床咿呀作響。洗澡時熱水不夠，雖宣稱為奢華露營體驗，實際更像是懶人露營僅提供裝備，未達到奢侈享受的水準。,0,2,1
整體還行，小木屋的冷氣很不涼但工作人員後來有處理並給我們另一間房間，騎馬活動越野車滿有趣教學認真，兔子很可愛，看得出來店家很照顧這些動物跟環境。人員比較不足，bb彈滿無聊，早餐設在馬場旁邊早餐的飲料和燉飯要吃很快不然隨時都有風吹進沙子，看到評論有說飲水機要等沸騰才有熱水，我們帶了泡麵但在機台前面等了半小時來回跑四五趟都沒熱水（感覺也沒有升高溫度的意思）微波爐聽說也是不太能用，也看到有其他客人過來撲空，只好用木炭和鋁箔瓶煮熱水～烤肉區的洗手台的水有不是很好的味道，開很久了～,0,2,1
這個地方位在山區，空氣非常清新，適合團體露營，但是我不確定飲食的部分如何？,0,2,1
貼心營主。我還會在來的。,1,2,2
大型帳篷群並列，破壞大自然，沒有露營體驗！太可惜了,-1,2,0
去之前問過能不能帶貓，營主說可以，可是卻放任兩隻可愛的土狗追著我女神到帳篷，也追著貓咪，都不綁好，真47死人了😡 …,-1,2,0
這個體驗真的不值得花這麼多錢，而且位置太遠了，如果沒有開車來的話，沒有接駁車可以搭乘，只能靠步行；相同價格的話，還是去峇嵐杉丘比較讓人有著迷。,0,2,1
有氣氛的免裝備露營，不過建議在接近夏天的時候來風才不會那麼大～餐點有附贈晚餐以及早餐，都很豐盛美味呦～淋浴間跟廁間也都有隔開，而且也都有門禁管制～算是安全且衛生～附近的高美濕地很適合散步拍拍照，整體來說蠻適合親朋好友一來同樂的營區～,1,2,2
是目前為止體驗最差的，老實說我日月潭那麼漂亮，點踩的有夠差，還什麼都要錢，晚上也不能好好玩，會被罵，不信邪的各位歡迎去踩雷～,-1,2,0
在這裡住的體驗超好的 天氣好的話晚上可以看到很多星星 晚餐也吃的很棒,1,2,2
整題舒適不錯建議營帳過高要先聲明因為雨棚區稍矮，營地有露營車跟帳位，加起來大約20帳洗澡間只有6間要等，還有冰箱有點少只有兩個有點不夠用，大至上還不錯,1,2,2
這家民宿的環境不錯，可以烤肉，小朋友在外面玩得開心，老闆也很親切。但是退房時低頭一看，床底下居然那麼髒，滿是灰塵、毛髮和垃圾，真的嚇到我了。希望他們能定期打掃床底下，保持整潔。所以房間整潔度算是扣兩顆星吧。,0,2,1
營主對於品質維護毫不在意，對於入住的客人到了晚上12點大聲喧嘩並不制止，在半夜兩點仍被喝酒的客人吵醒。浴室很小很少，洗澡吹頭髮要排隊。營主在10點多就會離開營地，並上鎖大門和所有出入口，並且打電話呈現關機，上述並沒有告知露營者，無法想像若有意外發生，救護人員該如何進出？,-1,2,0
每位顧客和員工溝通後都感到惱火，該店的態度真的非常糟糕。,-1,2,0
超誇張的營區，超大客廳帳是雨篷區，收費高，下大雨要自己挖防洪溝，蟑螂全部往上爬；老闆表示防洪溝不能挖，等下我們要自己挖回去，蟑螂只是小動物，我們沒辦法控制！,-1,2,0
簡單露營最快樂，超好玩,1,2,2
環境清潔方面需要加強改善，一晚兩餐的除夕晚餐提供的烤肉食材品質不佳，僅有送烤雞，四個人飽足程度不足。初一晚上的火鍋食材也不足夠，僅有小火鍋且白飯量極少，四個大人根本吃不飽。向櫃臺反映後被告知需額外付費購買食材和白飯，這樣的餐點品質與服務不符合我們支付的一晚四人13980的費用水準。相較於之前去過的其他全包式露營地點，這間地方的提供的食物和服務讓我們感到非常失望，有很大的差距。,-1,2,0
場地乾淨且地點離內灣老街不遠很方便，晚上只是剛好天氣不佳有稍微影響興致，但整體都很不錯。,1,2,2
優點：1.廁所很乾淨、洗澡水壓強、熱水熱度夠且穩定2.服務人員態度佳3. 有戲水池、、充氣溜滑梯、遊戲區、羽球網，小孩有多樣可玩耍4. 晚餐跟早餐都豐富多樣，吃飽飽缺點1. 我們住遊獵帳，外帳發霉嚴重，尤其是入口處拉鏈旁一片黑，通知服務人員來處理兩次，沒有改善，反而讓霉從外面那一側也清楚可見，觀察了附近的帳篷門口，都是類似的情況，服務人員說之後會送洗，但看霉長得到處都是，不知道是多久會洗一次。2. 戲水池內有落葉20-30片落葉，另人下水前有些猶豫總評：如果帳篷發霉有處理好，會想再去，其他都很好。,1,2,2
這個地方的風景真的很美，空氣也十分清新，但山路實在太陡了，無法讓車輛順利會過，一定要格外小心！此外，營區的帳篷裡外都充斥著許多蟑螂，需要加強消毒工作，希望管理單位可以改進這個問題！,0,2,1
對於朋趣，我感到非常失望！花了19800元一晚的費用，價格昂貴，但品質卻沒有相對價值。晚餐份量非常吝嗇，我和家人根本吃不飽，不得已在晚餐時間外出到全聯買食材回來補充。這對入住客人來說真的是致命的問題，我花錢是為了享受，卻讓我受累。絕對不會再次光顧，寧願出國旅遊享受更有價值的饗宴！,-1,2,0
設施蠻多元的，環境也都很乾淨整齊，沐浴間也有提供洗髮精、沐浴乳跟吹風機。不過帳篷內部有點潮濕，一進去有一股悶臭味，冷氣機出來的風也有些許異味，期待改善～,1,2,2
下次希望下午茶能更加豐富一些，上次的地瓜口味不錯，只是份量有點小，看起來就像兩根手指大小。,0,2,1
首次露營無從比較，覺得一切都蠻不錯的，唯一缺點是淋浴間有點小。,1,2,2
