content,status,type,label
跨年跟朋友入住，房間濃濃的腳臭味而且衛浴裝置也不足夠一個帳篷裡有8人入住衛浴只有兩間實在不夠加上給予的食材，因為都是共食的自助餐會讓人感覺食物都變得不好吃了照片裡面的帳篷有桌子跟椅子實際上根本沒有😅😅加上帳篷沒有延長線，對於很多人入住的我們實在不夠可以再加油,-1,2,0
以這價位CP值不算高，其他像勤美學可能是更好的選擇。自然景觀是最大賣點，衛浴裝置也都很新很乾淨，充氣床還算好睡，還有溪邊戶外活動不錯。但食物不太行，外觀很美但除了熱湯其他大多是冷的，而且非常重鹹，連早餐炒蛋都鋪上一層超厚黑胡椒。Check out是12點但10點多開始就開車進營區詢問行李是否要運送，有在趕人的感覺。進營區也沒有基本的肺炎因應措施如：健康宣告書，量體溫...等。,-1,2,0
系統勞務人員太爛，回覆隨便.情態不佳，網也很爛,-1,2,0
因為白鹿臺風來臺，因此前天就詢問可不行退費，卻說無法退興許想保留半年，然後在當日的入住前缺陣一個小時，才喻無法入園？？？人都已經到宜蘭了才說無法，確乎傻眼！事後也沒任何補償，講電話的態度也讓人覺得很不愉快！也造成俺們事後很多不便之處。日後絕對不會在選擇或推薦這家露營區！,-1,2,0
這次我們是住親子蓮花帳，房間內的一切都很不錯，房外的一切也都很棒，還附鍋子，廁所和盥洗室很乾淨，隱密性很高，游泳池也很乾淨，天空很藍、風景很美，還有美麗的夕陽和海景。不過那天最大的缺點，就是隔壁帳太吵了😞還記得那一天晚上11點多隔壁帳的媽媽一直跟小孩說不要太大聲，隔壁已經睡覺了...結果殊不知，等到他的小孩睡著之後呢，她和她老公一直聊天、一直聊天、聊到凌晨兩點，聊天內容完全聽得一清二楚😡￼😡不過我太俗辣，沒去跟她説😞結論：露營一定要帶耳塞！￼￼￼,1,2,2
1.押金問題入住之後一個帳篷收1000元押金跟100元鑰匙管理費，鞋子拿進帳篷要扣押金，入住時也沒說明，半夜下大雨難道要放在外面讓鞋子溼掉嗎？退房前我們也都有整理乾淨，很不喜歡被人追在後面嚷嚷著要扣錢的口氣2.帳內問題入住時還是白天沒有發現電燈打不開，天黑測試時發現壞掉，反映後竟然說那間的燈本來就是壞的！不反映就裝沒事？最後只拿充電式燈管給我們用，花這個價錢這種住宿品質真的不敢想像3.烤肉問題提供的刀具跟一堆雜物擺在一起、鹽巴整包沒有封口，看起來並不衛生多給的一顆星是因為冷氣很涼,-1,2,0
"環境優美,適合網美露營,但是遇到素質不好的客人,三更還在聊天吵雜,放在冰箱的火鍋料還被偷,有點傻眼。",0,2,1
環境不錯 停車的接駁很方便餐廳燒烤食材也很不錯 酒類喝到飽 酒精人不用擔心建議早點進場 體驗各式活動整體環境乾淨 有遠離塵囂又能有享受的感覺服務也很用心 也會跟客人互動下次會靠慮多住一天推薦團體/家庭/成群的朋友來,1,2,2
來下雨說可以幫忙載行李，結果把行李淋雨送上去，說能不能蓋一下，照樣行李全濕送上去，服務超級差，完全不推薦，現場工作人員服務也超差，花快5000來什麼豪華露營，真的不要浪費錢啊,-1,2,0
環境有待加強 、但給小幫手一個讚👍 …,-1,2,0
跟FB網紅的團報了彩繪露營車旺日雙人專案-彩繪露營車，專案內容贈送早餐 兩人份贈送下午茶 兩人份贈送晚餐 兩人份贈送消夜 兩人份贈送兩份體驗活動 (手作、滑索、獨木舟三選一)週五入住，花費8300元。兩大兩幼入住( 1歲+5歲)第一組報到，上到二樓公共遊樂區傻眼，根本沒整理過到處髒亂不堪，想要玩射斧頭結果設備也是壞的根本無法玩。戶外設備因為太冷也用不太到，47個房間很大園區只有少少6組人入住很荒涼，設備少到很可憐，大部分只能待在房間，幸好房間有溜滑梯的上下舖小孩玩得很開心，隔天睡一覺起床才發現上舖的床板根本斷了....然後居然用膠帶黏起來!?(差點昏倒ㄟ，這樣真的安全嗎?.......花了八千多的價格換得這種品質真ㄉ好慘，難怪需要團購....真心覺得被騙。晚餐和早餐還可以，手作是請打工仔來教學...完全聽不懂在講甚麼，隨便就結束。,-1,2,0
體驗不好 風景 場地 裝置 服務 價格 心情 都不美麗,-1,2,0
蠅多 過剩 非常多打壞一切露營來頭蒙古包裡烤肉區廁所衛浴間大街小巷都是蠅完全舉鼎絕臏良放鬆分享帳篷內只有三個插座分別各插了它們的裝置電風扇除溼機跟一盞小夜燈沒有多的插座可供使用晚上天黑也只有一盞小夜燈照明完全打壞了懶人露營體會,-1,2,0
太熱所以沒騎馬，不過沒騎馬，沒騎馬就毫無特色是怎麼回事？,0,2,1
價格真的不親民，兩大人加一個兩歲半小孩要七千五，現場感受淨沒有那個價值，帳篷上方填滿黴斑，充氣床躺一下就消氣了，廁所衛生也不行，傍晚五點之後一點一滴毋工作人員可以詢問或協助，下一場不管是上廁所還是取水洗個碗盤都要一直爬坡爬坡不斷的爬坡，合成員整體感受都蠻無言..,0,2,1
第一次到免搭帳營地，還是覺得自己搭帳睡得正如舒服和自在，因為帳篷一直在原地日曬雨淋，剛進入蓬內感覺空氣並不好，甚至有點命意，比好的一點事夏天有冷氣😛 …,0,2,1
最近是週五來的，沒想到很熱鬧。這裡和以前不太一樣，設施變多了，但我比較喜歡以前的樣子，以前視野比較開闊，只有大片的草地，感覺也很好。,1,2,2
接待人員可以再多介紹住宿環境使用如wifi 密碼或冷氣可以使用暖器之類,1,2,2
露營地很容易到達，帳與帳的距離不會太近，浴室非常大且乾淨，熱水不算非常穩定但可以接受，男女各五間左右，吹風機不算多台且風不大，長髮女孩可能會吹很久！早餐不錯吃，員工非常親切服務很好！有機會會想再訪～,1,2,2
優點東西（夜餐&宵夜）好吃&很飽工作人員莫逆洗澡水很大吹風機很高階缺點除此之外帳篷以外都沒有露營的感覺很多地方感覺都沒重整好（荒草、一對傢伙）官網圖很美的帳篷屋頂整個髒髒的 拍起來很醜離馬路很近（B區）夕飆車&風聲聲音超級大電視沒有YT也沒有Netflix 但有第四臺（mod)繩索、獨木舟、手作只能三選一 約略可惜可能適合親子不適合跟朋友巡禮,0,2,1
"不會在去第二次體驗不太好1. 如果不好睡的人，強烈建議不要考慮，因為連我這種超好睡（3秒睡）,整晚都睡不好.....原因如下- 連棧板的平臺都沒有，只是用洞洞的塑膠墊當平臺- 床墊和枕頭（尤其是枕頭，完全不知道要怎麼形容）,半夜只好把厚的衣服捲一捲當枕頭.....- 起床上廁所還要想辦法入睡.... 原因如第3點2.這種""價格"", 可以自己上官網，還不如選露營樂的平臺的狩獵帳，都比較好...3. 適合膀胱很好，整晚睡覺不會尿尿的人耶不會賴床，很會憋尿的人。因為廁所超遠！！！！！！！！！！",-1,2,0
10/22包場露營，使用時間應至10/23上午11:00。但營區因10/23下午有辦活動，早上八點多就讓業者來布置現場，打擾我們的睡眠，並嚴重影響到我們的活動空間。私自移動放有私人物品的桌椅，只剩一半的空間讓我們可使用。除此之外，戶外遊戲區彈跳床也被移走無法玩，地上全堆滿器材，難以行走，對小朋友來說非常不安全。而且在營區布置的工作人員，甚至營區老闆本人，也全程未配戴口罩，並且時常有人抽菸影響環境品質。再來說說營區本身，腹地其實很小，衛浴和廁所沒有分開，且空間很小。鄰近馬路，半夜還有改裝車一直呼嘯而過，吵得無法睡。停車場區場地非常髒亂，隔天牽車整個車頂爬滿螞蟻。進去帳棚內濕氣很重，棚頂還有發霉現象。再來，包場說有卡拉ok和投影布幕可使用，但卻用怕會下雨的藉口，不搭棚讓我們使用。如果只是想要來拍拍網美帳篷的可以考慮拍拍照就走人，想要有個美好的露營回憶，不需要花大錢來這裡。,-1,2,0
碗要自己洗，燈具要自己收，只差沒有洗廁所，價錢已經很高了，東西要自己收，晚餐肉不豐盛，十幾個人才一小籃而已，老闆捨不得給遊客吃，護草網也沒有固定好，年紀輕的都會跌倒了，更何況是老的，全家幾乎都被絆倒，自己的阿嬤也摔到擦挫傷撞到頭部，有待加強！,-1,2,0
優點：廚具裝置供的很完整缺點：除了蚊蠅實質上很難避免以外（可能不夠山區），道流程上或著處理事情上還有很多可以改善的1 check in的時候聽候了快一小時，因為前一組客人比較晚離開2 飲用水只有一個取水孔，下午五六點晚餐前，不知道是否大量需求的關係，水流比女生的小拇指還要細.....，光是小小一桶水，排隊等半小時裝滿在等半小時，那一區蚊蟲又特別多（比較陰暗）真的很崩潰，覺得如果這是常態性發生的事情，堪提早和歇宿的人提醒，提早去裝水等等的，沒必要大家浪費時間在那等3 點交時發現其中一張充氣床消氣，管家說晚一點來幫忙補氣，但就沒分曉，睡前聯絡管家，有來幫忙補氣，但是！那張充氣床有史以來就有問題⋯⋯邊睡邊消氣，結尾展現一個半軟狀態，整晚都是睡在一個傾斜角度，還有一半的身體是一直貼在土上睡的，老大不痛快淋漓（睡到手瘀青.......），一早去找管家提醒，希望下個住宿者不用受這種苦，得到的答案大概是「真的不好意思～我們會叫廠商再來檢討看看，完全沒有補償措施，也沒有看自己有錯的感覺，給人感受沒有很好,-1,2,0
五星級飯店的價格，但是設備和整個園區環境卻完全不值這個價錢衛浴設備：洗澡熱水超強直接被燙傷==忽冷忽燙 燙到連把手都握不住 水壓還很高 打到會痛房間環境：房間很潮濕，一進門霉味很明顯，好處是床還滿好睡服務態度：沒有服務可言，想參觀園區還被女性員工說要快一點，要問問題一個男生員工還很不耐煩完全不會想要再來,-1,2,0
整潔普通市區很近購物營區，但是有水噪音導致沒有睡好,0,2,1
老闆相依為命熱情，還請我們吃水蜜桃冰和咖哩飯，但E區進出清鍋冷灶朝不保夕，停車不便，行李要團結一心扛，娃子走路還跌到，帷幕本地傾斜，是二等大本營有雷！反應不改善，員工還態度不佳，真的可惜了這風景美麗的營地！,0,2,1
很不好的一次露營經驗，晚上洗澡沒熱水就算了，中途還停水了一段時間，滿讓人傻眼的。夏天蚊蟲很多我可以接受，但幫我們準備的鍋碗廚具上一堆小蟑螂真的很難有好印象。而且烹煮的戶外帳一開始去時還有一灘小泥濘，很難想像店家有很充分的準備提供給顧客享受。,-1,2,0
員工旅遊第一次造訪山美學，提前查了評價多少有點心理準備。但實際看到現場還是有許多失望的地方…營區真的蠻小，是我去過苗栗露營地最小的，所以晚上升營火及團康活動的空間也很小，氣氛上感受差蠻多。帳篷有嚴重的發霉，室內空間沒有太多裝潢，還不時會看到蜘蛛、蟲子出沒。衛浴設備非常天然極簡，重點是晚上洗澡超級多蟲子！！會怕蟲子的人要特別留意這點。烤肉食材份量真的很少，且需要自行攜帶碗筷、鍋具、調味料；僅提供卡式爐加烤盤，最後我們幾乎都用炒的方式在處理食材XD早餐還ok，本來以為是大家說的麵包，沒想到是買外面早餐店的吐司，有火腿蛋跟花生吐司供選擇。整體住下來不會想再訪，建議老闆能將大家的意見聽進去並實際做出改善，或者能適時降低定價，以免客人期待太高。,0,2,1
吃到飽自助 好像捨不得給一下的 一坨人搶的感覺 換菜也很慢 真的挺一般也沒有牙刷牙膏但卻有衛生棉？,-1,2,0
住蟲蟲帳欠缺1).路陡、段差大，插座低的車要很小心，迴轉空間也一丁點兒，術不純熟的，其實要考慮一下。2).蟲蟲帳裡的地墊、枕(迪卡農的)靡用床包，髮油味重，建議自備巾竟然棉被枕頭。3).茅房沒有衛生紙，有點麻煩。優點 風景不錯，衛浴設施還OK，水量開大就不會忽冷忽熱,-1,2,0
"兩顆星一顆給價格跟早餐，一顆給衛浴跟其他設備。不分平假日一晚$3,999，四位入住真的很划算，隔天的早餐也很好吃，但乾淨度真的0分。入住當天已經是晚上，帳內燈光不算明亮，一直到隔天早上要把床整理好拍照才看到枕套、被單、床單都有不明污漬，尤其被單面積還不小，加上污漬的顏色可以確定不是我們弄髒的，是洗過了還是髒的….每一間衛浴的空間都很大，熱水也非常足夠是真的很不錯。營區也提供藍芽音響、拖鞋、蚊香、防蚊液、餐具借用，整體來說非常完整，冰箱也很大，只是冰在裡面的東西隔天被阿姨收走…說以為是之前客人留下來的(?)另外，因為營地鄰近馬路，可能算主幹道，隔天一早開始就會一直聽到大客車轟隆隆開過去的聲音；主打可以拍照的佈景其實蠻小的，也普普。總而言之，住過一次就好了。",-1,2,0
獵人區居住體驗非常不佳。一入住發現淋浴間地上有非常多昆蟲的屍體。帳篷內有前一個客人留下的襪子，篷內裡霉味很重，內壁也都是發霉痕跡。冰箱開門把手及冰箱縫也有密集的蟲，環境明顯沒用心整理過，理解大自然難免會有昆蟲，不過還是希望營區能加強維護環境整齊。整個旅程不斷受驚嚇，甚至一直有沙灘車的噪音。與網路的評價實在落差很大，唯一的優點是帳篷內的冷氣很涼。,-1,2,0
朋趣根本寵物不通好吧，check in大門就貼著禁止寵物的貼紙了，所有室內的設施也都禁止寵物，想要使用室內設施的話，櫃檯人手很貼心的建議我請朋友八方支援顧寵物，讓我跟朋友輪流使用設施。露營車房間還對頭但有煙味，向服務檯反應儘管很快就有人來檢視，朋趣員工也確實聞到異味，但處理方式卻是放臭氧機除味？並且臭氧起先時人不可以在屋內？探問會不會對寵物有害也不清楚，叩問能不許換房也說滿了，就此結案。嗯，我們就不麻煩朋趣的員工了，將就住一晚吧，反正一泊四食NTD15949讓我體驗了這些也終究買到了訓，有勞朋趣。,-1,2,0
裝置真的不是很優，夜晚管制設，怕超的人真的不推薦，因為就算沒人吵，光海浪聲就夠你受的。,0,2,1
溪遊獵帳的露營帳不太整潔，晚上會有汽機車經過嗎,0,2,1
這是適合夏天玩水的營區，但是單區容納帳數過多。,0,2,1
晴天有樹遮蔭，不算太熱，但下雨排水不佳，很泥濘，建議改進。,-1,2,0
地點雖然比較偏遠，但並都是平的，非常好抵達；雖然有晚餐炙和早餐，但一人2700左右的價格反之亦然偏貴，貨櫃屋的抽風機擋不住早上的太陽，浴室和廁所有點悶。,0,2,1
這星期天到會他們的試營運，早餐是冷的飲料也只有很淡的柳橙汁，DIY手作片段我覺得可以粗放，一堆人搶三個卡式爐晚來的人會在那裡乾等，整體來說駐唱正確而已，掉點兒帳篷內還會漏水...加油！建議早上稀飯要配肉鬆，真的只是建議而已！,0,2,1
有露營的深感（隔音效果，傘&燈 自己架、自己收，烤肉套餐要自備 木炭、碗筷）,0,2,1
營區很美，晚餐也不賴！但是！但是！但是！管理真的很有問題一群顧客在停車區域丟球向管理人員反應竟然是要車主移車這樣不對吧⋯犯錯的人永遠都不知道自己冒犯別人了另外就是規定寫晚上九點後要降低音量結果兩大群人超級吵鬧私訊粉專也不讀不回管理處也無人可反應投訴無門只好忍耐到快凌晨三點管理人員要維持秩序啊這不是基本嗎？結論就是豪華露營真的就是環境不錯但顧客素質反而沒有一般露營者優尤其如果營區缺乏管理害怕得罪顧客什麼都不敢出手介入真的會完蛋🤦🏻ps當然啦，想要玩通宵的朋友，也真的不要選任何形式的露營，真的會打擾到別人！,-1,2,0
很棒的露營區夜景很棒很不錯， 超喜歡木平台區的,1,2,2
帳篷悶熱不透風，用兩個電扇依然潮濕得不分你我號稱懶人帳篷度假卻要自己打理所有的餐盤鍋盆+垃圾分類+桌椅整理真的是付錢沒有服務。停車場可以當作沒有，坡度超斗還以為來測試煞車性能,-1,2,0
工作人員超級貼心！親切♥️,1,2,2
太空和海洋的氣氛非常寒冷。晚上和早上，我總是坐著刷牙。太感謝了。海風真讓我害怕被淹死。房間裡的燈光很弱，營造出一種黑暗而神秘的感覺，晚上我甚至關掉所有的燈才能睡個好覺。早上7:00，陽光明媚，我不得不起床。,1,2,2
烤肉不是真的烤肉食材拿到還是解凍完成,0,2,1
帳篷裡面大發黴，住了一晚，我感覺肺部浸透了孢子。蹭發黴照片後，發現過幾分鐘相片全部丟。目前官網仍然盛開訂購，也未在外地方說明相關內容，有種受騙的感覺。雖然有到場後折扣1000，聽說7月會全換成新的帳篷，唯獨希望在客人去前頭先以電話通知，讓人決定是否要前往，或是毫不開放訂購。,-1,2,0
這個裝置跟環境還有很大很大的進步上空⋯⋯,-1,2,0
民宿老闆親切又熱心，懷孕8個月的我跟著朋友走去秘密花園發現走不回來，打給民宿老闆求救，老闆立馬騎機車來救我！太感謝🙏住宿設備來說，這次我們賞櫻遇到寒流，房間有提供電熱毯，睡覺算是滿暖。至於早餐是中式的熱地瓜粥搭配小菜，寒冷天氣有熱粥就給過，我吃了3碗🤣值得一提的是，這次住宿本來主要是去看恩愛農場的櫻花祭，但我卻在民宿天恩農場這邊拍到比較多櫻花美照，可能是民宿的地點置高與光線都相對恩愛農場好取景🤔 所以下次回到考慮住天恩看櫻花就好，配拉拉山神木步道。,1,2,2
有夠熱 蚊蟲多 什麼東西都要另外算錢說有附早餐結果一份150元 只有熱壓土司跟咖啡電風扇也要另外租一台很破爛的 一台也要150超級不推不會再去,-1,2,0
整體住宿品質很好，衛浴在帳外又獨立真的很方便，晚餐豐盛火鍋湯底真的很優，服務很到位。唯一對冰塊要價300元很不解。雖然300元是無限供應，但露營價格都到一個價位了，一晚冰塊是能用多少，免費供應也是服務的一環吧。住富野度假村，製冰機跟冰桶直接放在公共區域，讓有需要的人直接取用。很貼心。,1,2,2
停車方便，帳棚空間蠻足夠的，可惜晚上才到沒看到有可以拍照的漂亮網紅拍照區,1,2,2
房間窮，空間寬敞，但是並未冷氣團，室內通風不良，老闆會在視窗向內觀望或與孤老交談，青睞隱私權的人會有不安全的感覺，簾幕如果拉起來就更悶了！門鎖是一般喇叭鎖，窗戶也無法上鎖，安全性不是很理想，防君子不防小人。早餐供應家常的清粥小菜，年華有拘，而且很早又很短，不是很方便，菜量也不多。,-1,2,0
風景優美，可以看到整個山谷,1,2,2
整體感受普通，價格偏高但需要自己動手的事夠勁兒多，從公共區域走回帳篷需要經過草地，洗完澡了還會把腳弄髒，感覺不太好，納諫可以加一點錢去附近其他露營地可以享受更爽快的glamping 體驗，但是工作人員人都蠻好的，下雨天辛苦了,0,2,1
舒適，廁所乾淨精靈帳篷很漂亮晚上抬頭就能看到滿天星星,1,2,2
服務好，但晚餐烤肉食材尚有進步空間，頂級減脂牛腹肉幾乎都是油，醃製里肌很鹹，菜量不多，餐點組成部分需再用點心思。週末至營區露營，帳與臨帳距離搭設很近，充氣床墊翻身聲音很大。洗澡水有不夠熱的情形，雖是主打奢野露營，但較像是提供裝備的懶人露營，未達到豪華的享。,0,2,1
以價效比而言，這絕對不是個好選擇。因為一萬多元價格的帳篷，只是有寒氣與床和沙發的帳幕（露營當然有蚊子），其他都沒有。帳外有共用的茅廁、浴室在2-3分鐘路程的遊子中心（注意~不是帳內喔），所以入住變成不太敢多喝水（不能尿篷旁邊喔），浴室長得就是游泳池淋浴間，就此也不用期待，廁所就像一般共用廁所不是很乾淨（馬桶遺留不固定地區糞痕），晚上睡覺有高美溼地風車的旋轉聲音（因為露宿區在旁邊），晚飯與早餐菜色比一般的自助餐略差（水果更是薄到像生魚片），吃完餐盤碗筷要記得自己收，這是個教導孩子露宿一點都不浪漫、不好玩、不夢幻，又要花森錢的最佳場所，最根本的是：這方面絕對不是個休閒渡假的好選擇。,-1,2,0
六帳包區是同一區跟別人擠一半，洗澡水忽冷忽熱,-1,2,0
小木屋假日9800/間含下午茶晚餐早餐，浴室雖然號稱乾溼分離但只是用簾子稍微遮一下我覺得很不行，水很容易流到廁所，園區不大走一圈散步大概10-15分鐘可以走完下午還可以玩獨木舟/高空繩索或手作原本選手作但老師生病說要改隔天早上但實在懶得爬起來所以就改獨木舟了蠻好玩的但滑一滑會累晚餐是火鍋會上肉品，其餘自助吧可以拿品項還行算是很適合親子共遊的露營車,0,2,1
老闆熱情，我家的手有跳蚤，手腳被咬了,-1,2,0
園區維護明顯不足到處都是毛毛蟲，能逛的地方也不多，活動少(幾乎是沒有活動，發個風箏讓我們自己畫，生態導覽也沒有，篝火活動太瞎了，就是在一個地方瓦斯開火，旁邊放椅子，讓人完全不會想去坐的環境)，餐飲也是很普通，說是buffet但是也感覺不出來豪華在哪裡，很多道涼菜都是買現成的(不到難吃但就是失望沒有驚喜)，豪華神殿帳有廁所帳，但排水慢有異味，冷氣也不涼，頂多就是地點離台北市近很方便，帳篷看出去的風景還不錯，服務人員態度好，但是整體要收一帳8000真的是太不值得了，去過其他豪華露營場地，真的比較過就會覺得應該有更好的選擇。,-1,2,0
小木屋太過密集，場地小，除非包區，不然會互相影響，沒有假期品質戶外環境疏於打掃，很多螞蟻，朋友入住的房間也有螞蟻入侵寢具不乾淨衛浴也沒有維持，廁所垃圾滿出，沒有吹風機及沐浴用品地點方便，熱水足夠,-1,2,0
好棒的露營場地，壽星還有一份炸雞餐，大推,1,2,2
價位在Klook上一晚要價9500含夜飯。從前往營地的道路在整修卻無人告知，抵達營地以後映入眼簾的是緊排列的營帳，營帳內與簡介內相符，但收費標準高僅提供迪卡儂初階的睡袋(15’C)，在冬季苗栗山區動不動15度以下低溫卻因成本勘查沒有使用更保暖的裝置，對比其他相同收費的營區都有提供冷暖氣，可見這是相當嚴重的題目。而洗濯設施只有三間乾溼分離與兩間浴廁卻提供超過10帳的露友使用，且衛生的部分也須加強。食材的部分也只有龍蝦符合標準，乾貝也是合成乾貝，只能說營主為省錢犧牲了客人的體驗。,-1,2,0
工作人員的服務不錯，但帳蓬都發霉了⋯⋯,-1,2,0
早上起床空氣很好，雖然是夏天但晚上不悶熱，適合情侶、朋友和家人出遊避暑。,1,2,2
食物重鹹不優，帳篷設施差，一天不作美里面都會溼，租的睡袋枕有黴味。,-1,2,0
用line預定時已明確告知要訂的時間與套裝行程，店家已讀，所以以為已經有完成預定。隔幾天後突然想起來有沒有要先付訂金，店家卻說已經被訂完了。跟店家說要訂得當下不就應該要告知顧客後續應該要付訂金這件事情嗎?但事後詢問他卻說粉絲專頁上有寫訂房流程，但我一開始是私訊粉專，是粉專叫我用Line聯絡的，但在line上預訂卻又不告知訂房流程??而且處理態度也完全沒有要道歉，讓人感受很差,-1,2,0
整體來說還不錯，帳篷乾淨，衛浴設備也還算乾淨很寬敞，建議平日來，就可以不用跟人搶洗澡時間。,1,2,2
服務人員都很親切，準備的食材也都很新鮮！有一個應該是小米的粽子，超好吃！套裝行程也都很好玩，認識了很多山裡面的東西。很怕熱的話，建議自己多帶一台電風扇上去！,1,2,2
晚上的風涼涼的吹起來不錯，但白天是真的蠻熱的，整體而言露營的感覺還可以囉，提供的裝備也都算蠻齊全的，但購買的烤肉餐點部分就非常普通了，建議可以自己帶食物過去煮或烤肉，不要買那邊的套餐餐點，價位上可能稍微貴了一些。,1,2,2
帳篷總電源壞掉==價格不便宜絕對不會回訪,-1,2,0
適合蹓小孩的地方，但是早餐有點掉漆,1,2,2
地方好玩，餐點也好吃喔！,1,2,2
營區蠻大的，帳篷裡有冷氣也很好過。晚上12點多了，還有一群人在喧譁，聲音大到無法入睡。蒼蠅不少,0,2,1
舒適、一級棒的營區👍🏻,1,2,2
廁所跟衛浴夠用，熱水也夠，不需要排太久的隊。流理臺及垃圾桶很多，離營帳都不遠。吹風機很難吹乾頭髮，幾乎一半靠自然風乾。帳篷的距離很近，晚上會一直聽到人聲及鴨子叫聲，戴上耳塞可以改善很多。最後一段山路崎嶇，需要小心會車。營地主人很親切，山景和燈光造景很漂亮。,1,2,2
很大吉的是晚上抬頭看有滿天星斗，一晚3500元咱2月底去，目前是沒有提供早飯的，環境還不錯，只是我們這一車剛好遇見門鎖壞掉（營主有來修繕）和從不開水對有帶孩子去的我輩就比較不方便一些。,0,2,1
要玩的品類都沒爭芳鬥豔，晚上發現屋內有三隻大喇牙，打電話櫃檯三顧茅廬人來打，但嚇到整晚不敢睡，接下來廁所也有蟑螂， 浴嚇到，晝太陽很曬，晚蟲多也不敢出，當作去喂蚊子的吧，唯一優點應該是自助吧還不錯,-1,2,0
帶小孩去非常超值，防疫期間記得配戴口罩哦～,1,2,2
"佃帳兩人週六入住費用4,800風光7分：營地周圍樹太多無法極目眺望遠景，但徒步走到大本營外山景還是挺美的。帳篷9分：狩獵帳坪數大，裡面放兩張雙人彈簧床，冷氣很涼很安靜，地板鋪上衣料地毯到頭適意，通病是因為帳篷架在木板上，帳篷客廳區若有人在酒食徵逐，床會跟著彈跳。軟硬體設施5分：桌子太小，兩人都不夠用，營區冰箱更小，營主還會怕你冰太多東西，其它設施一般般沒有特點營主勞0分：營主沒什麼服務熱忱，問他問題態度都很煩惱，我還以為我沒付錢是跟他借房睡。宵11點多還有露客在唱KTV，傳訊息加打電話給營主甚至已讀不回完整經驗：營區的氛圍還是天經地義的，只有六帳決不會有人太多的密集感，四周景點鄰近巴陵古道、小烏來風景區，景色很美。以懶人露營來說還是不錯的選擇，但高程蠻高的，從大溪老街上山大概還需要一個半小時，沿途道路蜿蜒容易暈車的露客建議先吃暈車藥，除此以外如果很在意營主的勞跟熱忱的人，就不要有太大的期待了！",-1,2,0
吃的還正確，玩的就還好,0,2,1
