content,status,type,label
水忽冷忽熱，水壓不穩，洗個澡真的好冷 😱. …,-1,1,0
水泥地露營區，有雨遮，有蚊子多因肥料，有什麼問題,0,1,1
車露營位泥土地，掉點兒地上泥濘！,0,1,1
景緻好，大樹前的大樹前的位子更棒呵,0,1,1
魚池好玩還是釣魚池好玩,-1,1,0
老闆熱情和善，園區生態豐富，是個舒服的營地。希望可以提供枕頭棉被老闆的仙草薑茶超好喝！！！,1,1,2
在叉路口處路標要設曉得一部分會更好,0,1,1
營區對於南部的我們來說真的好遠，但是能有大大的草皮，漂亮的風景，車還能停在帳旁邊，真的很讚。衛浴區沒有洗手檯有點不方便，建議加裝洗手檯跟插座，謝謝,1,1,2
導航定位要定九叔公露營區才會到浴室廁所都非常乾淨，有冰箱。但是沒有飲水機沒有脫水機。,1,1,2
還行吧！但營位1200，太貴了...,0,1,1
兩天夢魘！ 露營區是不錯，但一次遇到兩帳都半夜4～5點了一帳唱山歌，一帳一群10幾個年輕人嬉鬧聲！跟營主映現，有去勸一兩次，但都還是一樣！現場有兩三帳家庭的小小孩會直接驚醒，最後被營主已讀不回！🤬🤬🤬要來請三思！ …,-1,1,0
景色優美，主人家非常親切👍有公用冰箱，盥洗裝置乾淨齊全！可惜蚊子超級多，點蚊香作用似不太大😭 …,0,1,1
好放孩子的地方，但是露營車不能放旁邊搬東西搬得好辛苦,1,1,2
百露過後第一次讓我有不會再回露的Fu,-1,1,0
小巧，上廁所有點麻煩，綠地保的不錯，沒甚麼風景，小溪對面有猴子跟孺子游玩設施,0,1,1
失望的體驗、現場就是一個大鐵棚和尚未整理好的地、然後就什麼都沒有了除此而外提醒如想增加好評價，應是努力改善園區軟硬體條件而不是自行上來留五星（而且好歹改個名字嘛）更新、看完業主回應後相信客視角是明亮的！自肥講評還如此解惑、不簡單,-1,1,0
這邊好像是露營地不過大門敞開我想興許沒有特別控管人流就走進去散步空間很大 因為平日關係沒有其他客人感覺很順應遛狗遛雛兒沒有真實體驗露宿所以給予三星一般的評價聽朋友說事先好像有一些動物可以喂但現如今都沒有了,0,1,1
小而巧的營區，容納帳數不多反倒成了優點。希望增加冷凍庫,1,1,2
營位籌劃擁擠不堪 沒景 活動空間不足,-1,1,0
覺著沒有好學經營。廁所都沒打掃,-1,1,0
營區很大，小孩子跑跑跳跳有足夠空間。如果廁所整潔在加強會更好,1,1,2
好多螢火蟲！超驚艷的營區,1,1,2
欠缺螞蟻、蚊蟲多，連廁所馬桶邊也都是螞蟻,-1,1,0
營主夫妻很親切，晚上11點沒有熱水，沒有瓦斯，沒有電....馬上來處理！還一直問我們會不會太冷，需不需要暖爐！環境方面因為下面是果園，所以有很多蒼蠅來作客！晚上還來收拾垃圾，刷廁所！，風景方面還蠻不錯的！大雨過後有云霧繚繞的感覺！門牌標示比較少！夜衝的朋友，一定要小心開車！,0,1,1
✅先說優點：1. 夏天來訪，景色是的且溫度適宜，儘量避開中午時段直曬，找個通風處都還算心曠神怡。2. 浴室遇到沒白水，馬上反映馬上甩賣，很贊。3. 草坪養得很棒，基本上排水性佳、營釘也好打❌再說缺點：1. 飲水機上蓋、馬桶水箱蓋，等多處平臺平面洞若觀火未限期無汙染。2. 露營區大螞蟻非常多，特別是停在樹附近的車子要只顧，不用多久就爬滿整車了3. 如其他多數露營區，對露營區內吧、深夜清晨吵鬧的人們，未加以規勸或明文禁止，注重露營為人的人請多加留意,0,1,1
營主用心經營，廁所乾淨，小孩跑跳空間大，推～,1,1,2
風景很棒，老闆人很好客氣，但衛浴當天男生剩一個可以用（另一個反鎖），洗澡時要排隊才能洗，營區靠果園，蒼蠅多到很誇張的情況，小孩哇哇叫，旭日東昇自力去採買補蠅紙黏了大半景況才比較好⋯⋯不克服這問題，老闆人再好也沒辦法再來啊⋯⋯,-1,1,0
山路誠然超級霹靂難開90彎80拐，兩點左右上去某段山道霧厚到完全看不到路，只能看地上白線，很驚心掉膽，露營地洋洋蟲，洗澡要六點嗣後才逐漸有熱水，茅房還算乾淨但還是偏原始，已經收過錢但走之前還來收，好像搞不清楚哪些已經給錢了,0,1,1
第一次露營初體驗。第一次的露營經驗就獻給了 鶴里翁好玩的泳池 釣魚 烤肉趴美中不足的就是晚上的 螞蟻大軍吃飯要秒速 不然就是螞蟻大餐,1,1,2
"小而美營區，有好玩的DIY, 搗麻糬，小水池戲水，小孩開心",1,1,2
營主人很好~像回到家一樣的感覺!。梯田式分層不會很壅擠，設施跟環境都很乾淨，非常推薦!!,1,1,2
對毛孩來說的小小了點,0,1,1
蒼蠅很多，用餐體驗差。一顆星和貓貓貓的區別,-1,1,0
颱風過後路不寬又陡，挑戰車子馬力及開車技術，露營場地寬敞，海拔高晚上注意保暖，衞浴亦不錯。,1,1,2
環境漂亮電壓衛浴不好,0,1,1
有沒有人用心營運的營地的,-1,1,0
優點：1. 浴室水強熱水確切、環境乾淨。2. 營主有送一隻蚊香驅蚊，其它需自費。缺點：1. 浴室只有C區有！別區夜晚仙逝無照明危險！2. 茅坑半空略小，體型較大者倥傯。3. 小黑蚊助長，其餘昆蟲也很多，湊數恐懼症者不宜！4. 營寨親子區未整理，很多不能採用！5. 沒廚餘桶，下腳分類不便利。沒人！包區雖然很好，但也是怕怕的～,-1,1,0
營主態度不佳 茅廁沒手紙還很臭 草皮完全沒甩賣 燈光不足 總之不推薦大家來露營,-1,1,0
蚊蟲多蒼蠅多廁所浴室有異味地上雜草垃圾也都沒整理糟糕透了,-1,1,0
小而巧的露營區，但是五臟俱全。如何有提供飲水機。,0,1,1
舒服的營地，放鬆好地方,1,1,2
空間很舒服，老闆熱情。只是如果遇到去的那陣子有下雨的話，附近步道就要斟酌一下，帶小孩不是很好走,1,1,2
浴廁很髒，可以做蟑螂嗎,-1,1,0
場地乾淨，設施齊全唯小黑蚊很多……,1,1,2
環境很大很清幽，房間廁所整理的很乾淨，老闆跟老闆娘非常的親切好客，還親自煮紅豆牛奶甜點招呼大家一起吃，非常推薦各位來住看看！,1,1,2
環境整潔、營地舒服、老闆也很友善，梅園的梅花盛開中、香味撲鼻,1,1,2
車露營位埴地，下雨地上泥濘！,0,1,1
夜間照明不足（10點後公共區域熄燈）去廁所看不到路線，雨棚區無停車位，且雨棚區入口處有一落差，不適合開房車之露友(同行的露友有人車子差點刮底盤)，浴室為乾溼合一設計，且只有2間,-1,1,0
景觀一般，浴廁衛生待加強，但老闆人很好，交通方便夜衝不迷路。景觀一般，浴廁衛生待加強，但老闆人很好，交通方便夜衝不迷路,1,1,2
洗手檯排水相應改進，才不會水五湖四海亂流,-1,1,0
環境很不錯 小木屋的廣場很大 帳位也不會擁擠 風景很不錯 很適合夏天去 缺點是浴廁太少間 浴室跟廁所一起 尖峰時段常常都要排隊,1,1,2
適合冬令的營區。低海拔夏天真的很熱帳數不多仍爭芳鬥豔了游泳池南針不太清楚走錯路了,0,1,1
營區風光優美，營主年輕的還不錯。但～營區管理員（老的）很不行，男生洗手間是電熱水器也沒報或公告，女廁是熱水器，結果爸爸帶小孩洗澡發現通通沒熱水，去問管理員他口氣還很不好，我問他請問如今幾度嗎？他說20度，天啊‼️12度的天氣耶怎生洗澡🛁，說那麼多人洗當然沒熱水啊，請問我豈知道剛剛聊人洗澡，助長廁所的人行道燈也不是我們開的，還對我們說你們幹嘛開那麼多燈～電都被用完了，電熱水器當然不熱，讓人超級乾瞪眼，廁所不能開燈？？！！再來晚上已經11點多了，管理員還跟其他帳一起飲酒，那就算了竟然還喝醉😵‍💫在那發酒瘋，大聲罵髒話 ，兩人一起罵營主，你們跟營主的私人恩怨，我不想了解。。只想睡覺,0,1,1
營主放任自己的狗亂叫，晚上被吵到睡不著。寵物可以帶，但一倘或收300元清潔費這沒辦法接受，山上很冷但浴室水龍頭忽冷忽熱險些感冒，廁所跟浴室有點髒亂再累營主改進一下,-1,1,0
我們第一天提前進去的時候老闆1台車收我們100塊，還被一直針對，第二天我們晚上突然跳電去向營主反應結果營主兒子直接拿菜刀恐嚇我們，而且營主的兒子還未成年，當天很多小孩都被嚇到。,-1,1,0
營區根本超收 帳帳相連 活動空間幾乎沒有 酒客多且吵鬧 不合親子活動,-1,1,0
老闆親切佔地八甲地真的很難顧好露營區是我可以做嗎,0,1,1
喜歡安靜的物件這邊不太適合，每帳的距離太近了有大家都住在同條街的感覺，只要有一戶帶童子（因為小朋友只能在中游的綠茵跑）就會有被打攪的覺得，到了晚間12點每帳都很熱鬧；廁所洗手檯跟吹頭髮的區是公家的，會同時有人洗煤跟吹頭髮的窘境...,-1,1,0
很好吃～老闆人也很好👍🏻推薦,1,1,2
小小的營地，長條形的營區！老闆娘很客氣，晨好喝到咖啡。小小的缺點是…有小黑蚊！,0,1,1
營地大可車停帳邊是可取，但排水不良又不供護草墊真的是很大的問題，梯田式地型越下面的基地越慘，我們這次遇到大雨，完全心餘力絀排水，雨下個3分鐘全總帳就淹水了，整區都變成河流，露友要自己挖溝救帳篷，第一次露營露到當晚整區都撤帳回家，非常誇張的經驗，下雨天絕對不推薦的營地,-1,1,0
小溪水質清澈見底，螢光點點十分迷人，衛浴冷熱水無法調整，要自備水桶調水溫。,1,1,2
營主夫妻很客氣，服務好，營區環境維護很乾淨，上山的產業道路小條，露友開車上山要小心慢行。,1,1,2
離北埔老街近。可惜此營地有小黑蚊! 小朋友被咬回家要去掛診並擦藥~,1,1,2
當日入貴營區為(竹雞區)，原本露營是一個很休閒及放鬆的一個活動但當日卻被一群年輕人搞壞了性致。當日的年輕人從晚上開始就喝酒然後飆罵髒話一直很吵到半夜3~4點不睡覺我們的營地剛好在他(她)對面吵的老小無法睡眠非要等到那些人不吵了才勉強小睡一下。在當日有跟營主人員反應但也只是電話告知他(她)夜晚了不要喧譁但黃湯下肚誰會記得，還是吵所以我們在貴營區的感覺很不好，不會再去。,-1,1,0
空氣好 營寨長與婆姨非常和氣!,0,1,1
蒼蠅以外，天然肥料多了一些，還有什麼藥物好,-1,1,0
很舒服的露營區，服務態度也很棒，熱水穩定很喜歡！,1,1,2
浴室數量太少，聳高，聳聳的車輛動線設計可以嗎,0,1,1
場地寬敞舒服可惜附近沒有什麼景點可以逛,1,1,2
態度超差。半夜12點多一群女學習者大聲說話也丟營主制止; 早上5點半突然想上洗手間，經過砂石地，有一個像是業主的老人家邊刷牙邊罵說你吵到別人了，奇怪，這營區不能清晨上便所，卻可以半夜喧譁; 提醒老闆注意態度，竟回說那你要該當何論，且作勢要衝過來...,-1,1,0
感覺像在停車場露營，只有一處洗手檯，浴室需走一段路且也只有一間，露宿空間太小，且原本講的包場跟實際不一樣。,-1,1,0
山嵐挺很不錯但一天一夜，無收訊，與世隔絕,0,1,1
上山的路太窄，無力迴天閃車、會車,-1,1,0
場合空間蜂擁，是果園內的露營感覺，泳池等於小浴缸 ，遊樂裝置🛝老舊需維修，浴室乾淨衛生 …,-1,1,0
露營好選擇非常安靜地很平整衛浴感覺歡迎來營地走一走,1,1,2
1區包區供電30安培跳電超過8次，要不要加強,0,1,1
吵到甚為。這營區真是吵，整個營區被馬路包圍，24小時無時無刻都可以聽到車子呼嘯而過，營區還養鵝 ，半夜亂叫更吵，這次露宿四天三夜營主更是沒清過茅廁，唯一好處採買便於，下次不會再來了。,0,1,1
山路很危險⚠️車況不好的人真的不建議來山路陡峭不適合夜衝營主規定蠻多不過廁所很乾淨/有冰箱,-1,1,0
360度處處都是可以遠眺路況好開  放鬆舒適的好地方但也因為沒遮蔽物 晚上很冷 白天很曬,1,1,2
錯誤很推的本部，廁所不多間，很簡陋,0,1,1
超級棒。環境乾淨 風景優美 目前是苗栗最喜歡的營區,1,1,2
木帳區營地規劃太近，太擁擠，供電不佳一直跳電，下雨天排水有待加強會瀝水,-1,1,0
山嵐挺不錯但一天一夜，無收訊，孤寂,0,1,1
千萬不要用Google導航！！千萬毫不用Google導航！！千萬甭用Google領航！！很重要所以要說三次，不然會在山峽走迷魂陣極致迴旋！！請用導航王輸入正確地址：「新竹線新埔鎮黃梨園52之20號」沿路上也有營地指示標即可開到。搞不太懂為什麼Google地圖示示的是錯誤位置，營地臉書粉專也沒標地址，也沒發文喚起顧客，導致自己的汽車差點就要在山裡的不知名危險產業道路損傷....😵😵😵😵😵😵基本點是，google導航帶你進入的那個山裡面，是沒有手機訊號的....🙄🙄🙄🙄營本身是美的，但徊的途中就因為迷路浪費了2個多小時，興致都沒了...😵😵😵,0,1,1
營主很熱情，好客，國際級插花老師～歡迎大家來露營,1,1,2
現場環境可以，但是遇到糟糕的露友，凌晨6點仍舊吵鬧與喧囂。。現場環境可以，但是遇到糟糕的露友，凌晨2點仍舊吵鬧與喧囂打鬧。營主有來但是未能制止，可能營地也沒有規範，景觀很美，但是台灣最醜的景觀一部分是人，有年紀的露友或要車泊要三思。,1,1,2
很棒的露營區⋯家人朋友都喜歡！老闆非常好！會常常來的！,1,1,2
之後來那瑪夏，絕對決不會考慮的營區！。當天約莫後半天五點多到營區，一到營區就頓時找營主做入住確認，結果一問之下才知道營主根本沒有幫我們保留空位，營區能用的上頭只盈餘車子會行經的路線甚至於離浴廁更遠的營地﹝非原先在網站上所選的營位﹞。而營必不可缺咱紮營的地方還出現了一堆螞蟻，讓人起疑該營地是不是就再螞蟻窩的附近？帳篷還因此被蟻入侵甚於咬破，光是地墊就被破了十餘來個小洞，末後只能在接近夜分快十二點的天時，趕快將帳棚一動到車道鄰才得以入睡。深深的不推薦的一個營區，非常不受尊重，而且導致裝備受損！,-1,1,0
老闆很熱心，環境舒適，浴室廁所非常乾淨！,1,1,2
第一次與朋友來露營體驗感覺很棒！想說來看露營區的座標位子，卻在谷歌地圖裡看到很多負評，留言負評所說的：環境與廁浴髒亂等等…而我來到現場是真的沒有看到傳聞中所說的樣子，也許老闆看到客人的留言吧，還是換人經營？這些都不是重點，反正來到這個大自然的環境中，就是要讓人放輕鬆休息，環境很乾淨了，廁浴也很整潔，也有熱水洗！竟然老闆已經有在努力的經營露營區，這樣我也留五星好評，給星樂親子露營區大大的鼓勵！我雖然不是露營愛好者，看露營區老闆把露營區維護的很好，朋友跟我說在露營結束後，要把自己垃圾帶走，不想讓營區變得髒亂製造麻煩，讓其他人也有同樣的舒適露營環境，也算是給營區老闆的小小鼓勵。雖然露營區老闆在經營維護，但我也希望同住在地球上的人，還有喜歡露營的愛好者，也能夠一同維護環境，不要當個垃圾製造者！,1,1,2
以風景來說很犯得著一訪，但營地離隔壁果園近到不行，去的前一天還施肥⋯那個有機肥料的味道真的不敢恭維，氣味陪了一整天。有再多的興致，看到粘滿三張捕蠅紙的蠅群，真的會瞬間驟降⋯只能說晚上比早上還好，至少尚無臭烘烘跟蒼蠅😢如果搭帳篷的地點離鄰近果園遠一些，說不定會很好多。 …,0,1,1
"帳帳相連,規劃很差,一家炙萬家香,有夠吵的。超收了吧!",-1,1,0
風景美，清境，老闆娘很親切，環境與廁所很乾淨，,1,1,2
"基本裝具OK,但傍晚到隔天一直出現陣陣雞屎肥的臭味,另外🐝有點擾人,會第一手黏在人的周遭,有遇過各種蟲這麼些的營地,但都沒這種蜜蜂一直黏著你的,讓人很困擾。 …",0,1,1
安靜，空氣好，場地很大，浴廁很乾淨。,1,1,2
營區老板很好，棧板無法下釘，還協助釘營釘,1,1,2
來了N次，營區總是貼心！這次體驗搭E區，來製作個露營風簡易型階梯！本次看到超貼心的馬桶座有便利性掀蓋片👍👍,1,1,2
八部合音的發源地，老闆還是男主角！,1,1,2
櫻花開滿的話 營區應該很美。帳前被樹遮擋，無法直接看到山景，有一點可惜，廁所堪用，水溫不太穩，幸運的是這次遇到好露友，跟我的兒子玩的很愉快，希望沒有造成他們的困擾,0,1,1
蚊子超多超兇的，不過營地排水性不錯，怎麼辦，有,0,1,1
環境：風景很美，棧板有點小，只適合300帳浴廁：不乾淨，3月超多蟲和飛蛾，每間浴場廁所都有一點垃圾，磁磚地面，浴池廁所分開，水壓弱且不穩，水溫超不穩定，排水也不太好，浴室內的椅子、水桶都有一點黴斑備註：1.水槽旁邊都沒有垃圾桶，有點手頭緊2.週日要離開時、營主洗廁所的水會直接流到C區帳篷⋯⋯⋯⋯⋯⋯⋯3.博營位都在道路一旁,-1,1,0
魚池超大，還有兒童沙坑，衛浴乾淨!!重點魚池吊上來的魚，只收1尾烹飪費200!!昨天吃了清蒸筍殼魚+鹽烤台灣鯛，超讚!!,1,1,2
綠地露營超極舒服但設施普普,0,1,1
潺潺小溪，很放鬆的營區！,1,1,2
供的房&浴廁與圖不符，再就是竟然門鎖還不能鎖！。房內空間偏小，常有等於三人房（排放3床墊就滿），反而地鄰空房才是如照片的四人房樣，因鐵皮搭建隔音極差&利用滑門設計，不論那間房開關即令超吵的，就連交往都是吵，而且最爛的是~還無法鎖門！！有始來說住最爛的，還算收貸貴。照內的廁衛浴裝置圖也不符用！照片縱使住宿樓下的，且也有儲熱水器，但就是不給人使喚，頂多當廁所用罷了，而卻講求去跟露營者一起同用洗澡，這樣你本該下架那住宿樓下的廁照才是或是註記出來。,-1,1,0
營主很用心經營，附近護魚步道很涼爽，會想再造訪的營地,1,1,2
白天蒼蠅不少浴廁算乾淨草皮品質不算好，雜草多棧板也偏小中華4G訊號強，上網看youtube沒問題剛好這次來，整個B區就我們一帳，包場挺爽的,1,1,2
外圍場地重新整理中，如何重新整理中，中國,0,1,1
山林中的靜謐小天地.適合放空放鬆的好地方,1,1,2
水忽冷忽熱，水壓不穩，洗個澡著實好冷 😱. …,-1,1,0
本部偏小 連假並且多兩百 也沒滿棚 空超多 賣不出去加價賣的界說 目前露過最多的蚊子的地方就這裡了,-1,1,0
營主夫妻客氣親切，營地也很美風景很讚衛浴的熱水也超熱不會忽冷忽熱廁所乾淨舒適，草皮顧得很好。,1,1,2
第一次到神秘氣場露營區露營就碰到一群年輕人從下午唱KTV唱個不停，這不打緊，重點是這群人喝酒大聲嚷嚷到凌晨3點才停止，真是一群老鼠屎壞了一鍋粥，年輕人你是小包區，不是整個營區包場啊！一點都沒有公德心，凌晨大聲嚷嚷影響到別人休息，非常自私自利。,0,1,1
場地幾無整理，雜物到處堆放，相當壞。,-1,1,0
1.搭帳的時候很難下釘，好多釘子都錘壞了。2.丟垃圾要走到浴室才有垃圾桶可以丟垃圾。3.廁所除了夜衝即日根本，之後就都很髒，感覺沒有在維護，廁所沒衛生紙從此以後也沒再補。4.排水系統非常差，下暴雨的雨水整個衝進帳篷，水都排不掉。,-1,1,0
環境整潔跟自然生態都維護的很好，對每位客人也十分用心，會讓人想再去玩,1,1,2
蚊蟲多蒼蠅多廁所浴室有異味地上雜草垃圾也都沒整治糟糕透了,-1,1,0
普通。環境無收束，裝置不好,0,1,1
"最後一段山路不好走, 無法會車, 沒有柏油也沒有路燈, 小心坑洞與陡坡. 看到路邊標示要你衝就照做比較妥當, 底盤低的車請三思.森林與山景都很棒, 營地面偏向西方, 傍晚可見美麗彩霞.有冰箱冷凍庫可以使用, 中華電信時有時無.",1,1,2
營位規劃小，不適合尺寸大的帳篷，不然就要包區，每一區也小小，小孩子不夠空間活動。一個衛浴裝置，算乾淨，但好多打蚊子，要帶蚊香。有提供冰箱，如果是要待三天的話，會不夠冰，冰箱也乏冷。離一百公尺遠的樹上有黑腹虎頭蜂窩，我們要煮食物，就會飛幾隻破鏡重圓，雖然營主有來提醒，但總不能補助東西來吃吧？！回家後查一下黑腹虎頭蜂是前三大可怕的虎頭蜂，還是不免發抖。好險颱風旦夕存亡，我們提早離開，營主還說沒有颱風訊息，問我們為何要距@@泳池水每天會轉換，還不錯！,-1,1,0
環境舒適！～沒有小黑蚊,1,1,2
很開心台南多了一處環境優良的營區，雖然沒有兒童遊憩區是遺憾，但是孩子總能有各種玩法打發時間，最後浴廁跟冰箱超讚的。,1,1,2
千萬不要用Google導航！！千萬不要用Google導航！！千萬不要用Google導航！！很重要所以要說三次，不然會在山裡走迷魂陣無限迴旋！！請用導航王輸入正確地址：「新竹線新埔鎮黃梨園52之20號」沿路上也有營地指示標即可開到。搞不太懂為什麼Google地圖示示的是錯誤位置，營地臉書粉專也沒標地址，也沒發文提醒顧客，導致自己的汽車差點就要在山裡的不知名險惡產業道路損傷....😵😵😵😵😵😵重點是，google導航帶你進入的那個山裡面，是沒有手機訊號的....🙄🙄🙄🙄營地本身是美的，但前往的途中就因為迷路浪費了2個多小時，興致都沒了...😵😵😵,0,1,1
洗澡衛浴是蠻大間的 但水溫非常不穩 一下很熱一下又變冷「洗完澡感覺快感冒了😷」然後 水量很小 蓮蓬頭又很炸「營位還可以但衛浴會讓人不想再造訪」 …,-1,1,0
營地搭帳區很小，帳與帳相連，納諫少收帳數，B區7號地是斜的還也算一帳位@@。。。整體環境還不錯，但衛浴同廁所一起這點我不很喜歡，且下堪相通，洗澡或如廁時髒水會流過來,0,1,1
反應問題反而認為是客人問題，除了一直跳電，水壓也不穩定，馬桶也堵住，規定該遵守都有遵守，反應跳電卻被營主兒子拿刀揮舞恐嚇，什麼都要賺但營地設施與態度卻是如此，非常不推薦,-1,1,0
湖畔區的景緻好 ，很舒服。大樹前的這2個座更棒呵,0,1,1
很沉心靜氣交通惠及可去走走,0,1,1
切冬天的營區。低海拔夏天真的很熱帳數不多仍開放了游泳池指標不太喻走錯路了,0,1,1
寶寶肚裡總感覺像在停車場露營,0,1,1
營地很棒，可在帳棚旁停車,1,1,2
櫻花很美，但草皮看起來沒有在養護，零零落落的，落葉很多，流理臺都是落葉，小而美的營區，浴室很大很棒，有嬰兒澡盆跟椅子，女廁所都是坐式較不通好，蹲式會好些，離馬路很近，夜晚車聲超大，狗吠聲也維繼，離隔壁區很近，隔壁小孩吵到凌晨12點才安靜....,0,1,1
未下高功率的電器但瘋狂跳電，還說天氣冷就不要出來露營 還罵髒話 有點過了。有使用黑設第六代功率380W,-1,1,0
富有原民風味的露營場，雖然場地不大但小而美，環境舒適又幽靜，附近自然生態豐富多元，營主熱情招待也有免費野菜相贈，在這邊經歷過一次很美好的露營時光⛺️，值得推薦！,1,1,2
1.露宿需注意前幾天是否下過雨，因排水不佳，造成好天氣，地上卻是軟爛泥巴2.需自備水、廁所紙、吸風機3.洗手間與虎謀皮乾淨，味道器4.唯一優點離賣場很近，少帶的物可以下山購買再有溪水可以玩,0,1,1
"洗澡熱水器壞掉2-3臺，我那營位熱水器2間就壞一臺只剩一個可以洗澡，換去其餘洗澡間洗澡,結果熱水無法控制溫度,會突然變100度的熱水,我被燙到2次,還好我只用手試水溫,我換到第三間才解決洗澡的問題然後有人帶狗去營區露營然後假日帷幄營位太滿太擠,娃娃少了活動空間風景很漂亮 ,有百萬夜景,生態也很豐富,螢火蟲很多,草皮保護得很漂亮,營區規劃也很好請營主在衛浴設施和活動空間這點萬般用一點心",0,1,1
超大營地，環境舒適，衛浴設備完善,1,1,2
"草地很棒, 浴室乾淨水壓夠! 營主熱情又熱心, 還會安排採咖啡豆活動讓小朋友玩! 會再訪的營區!",1,1,2
地方默默無語 身心都得到復甦,0,1,1
營主態度很不好，還說要趕客人下山,-1,1,0
低海拔 交通方便的好營區,1,1,2
地點舒適 但晚上非常吵重機的聲音 吵得沒辦法睡有沒有什麼法規可以制止這些高分貝的爛車子,0,1,1
整體來說還不錯。營釘比較難下釘，草地上小碎石蠻多的大致上都還不錯廁所很乾淨，水量也很足夠！,1,1,2
路不好走高地盤的車輛比較適合可是風景野景超美,0,1,1
場地草皮規劃很不錯，但熱水洗澡沒有好,-1,1,0
千萬不要以身試法帶著兩台車滿滿的黑螞蟻離開不是你可以想像的,-1,1,0
不錯。環境不錯，只是小黑蚊跟白線斑紋比較多，要攜帶防蚊液，老闆娘人很好很熱心，衛浴還滿乾淨，不過黑色大隻螞蟻比較多，所以要帶殺蟲劑噴車輪以免螞蟻爬上車子，整個來說還不錯。,1,1,2
廁所邊洗澡上面會直白滴水，而且隔壁有人洗就沒有熱水。電壓十分不平安一直跳電！晚上10點營主就直接關燈,0,1,1
1.一區容納多帳，衛浴卻只有2間，且大部分韶華都很髒有異味2.營區電力不穩，無用到別樣高瓦數電料仍是徑直跳掉，燈條一直閃。與營主反映後，營主只說這一區縱使會這樣，沒長法。3.洗澡到一半還會跳電。4.戲水池不開放，青紅皂白很多，說是疫情關係（但卻收滿帳），後來又說蓋水管爆掉？5.營區冰箱離得稍加遠，而且一下就被冰得滿滿的。6.營主夫婦非常忙碌的感覺，還要去表演，還有民宿⋯⋯可能在治本上需要多用點心。,-1,1,0
"親切健談的原住民同袍。場地規劃建議明確分,可避免爭議,浴廁及流理臺地面積水處太多待改善,服務不錯~!",0,1,1
"林露營區，沒有view, 但離玉里市區近，可隨時加軍資。 營區提供的地墊不太好用，地墊表層的黑漬會弄髒地布，不好洗，営區內電源充足。營區的區塊標記如其可以判若鴻溝些會更好，還有動線，去澡塘的動線上應該不能搭帳，搭了都影響到其他區的營客上廁所及洗澡",0,1,1
營區環境優美，有裝備可以租用，整體感受很不錯。美中不足是營區位在深山，路很小條不好開。,1,1,2
孩子玩得很盡興。垃圾桶的數量較少，其他部分都很棒,1,1,2
"交通方便,每區獨立不互相干擾,營主會安排活動給小朋友玩",1,1,2
廁所當真很髒亂。營區前的停車位，被烤肉區的人停去，告訴業者也沒有處理，烤肉的人還跑到我們營位升火，真的很浮誇。,0,1,1
環境超乾淨，老闆人也很好👍👍👍 …,1,1,2
老闆人很好，我們初次露營一直關心我們有沒有缺東西。也帶著我們把帳篷一起搭起來，真的很推！,1,1,2
雖然真的很遠，但是很喜歡這邊的寧靜涼爽營主也相當和親切,1,1,2
1螞蟻2螞蟻好多螞蟻好多螞蟻好多螞蟻好多螞蟻好多螞蟻,-1,1,0
