content,rating,type,status,sequence_num,tokenization,text,publishedDate,origin
真的是令人心痛的露營經驗，連續三天在泥濘中渡過，讓人欲哭無淚。上廁所的路途中沒有路燈，只能在泥濘中前行，回帳篷時又得踩著泥濘，令人不勝其煩。露營區的排水系統顯然不完善，即使雨勢不大，地面上仍可見到水流不斷，形成一條小河。電力問題也層出不窮，經常發生跳電，讓人無法好好休息。更令人失望的是，熱水供應也無法達到預期溫度，讓人感到相當沮喪。這次的露營經驗，實在令人難以忘懷，對這個露營區的印象將難以改觀。,1,1,-1,108,,真的令人心痛經驗連續三天泥濘中渡過欲哭無淚廁所路途中路燈只能泥濘中前行回帳篷時踩著泥濘令人不勝其煩區的排水系統完善雨勢地面見到水流一條小河電力層出不窮發生跳電好好休息令人失望熱水供應預期溫度感到沮喪經驗實在令人難以忘懷區的印象難以改觀,2022/05/06,0
"房間整體乾淨度不太理想,但春節期間價格合理可接受。",2,1,-1,114,,房間整體乾淨度太理想春節期間價格合理接受,2022/05/06,0
營區佔地寬廣，環境優美，溪水潺潺，夜晚還能看到螢火蟲的身影，但浴室的水溫一直無法穩定，忽冷忽熱，讓人感到不便。雖然工作人員表示已經修復，但到了我們入住時，仍然只有冷水，沒有熱水可用，這讓我們的露營之旅蒙上了一絲陰影。,2,1,-1,148,,營區佔地寬廣環境優美溪水潺潺夜晚還能螢火蟲身影浴室水溫穩定忽冷忽熱感到不便工作人員修復入住時冷水熱水可用這讓旅蒙上一絲陰影,2021/05/06,0
"這個露營區雖然地點廣闊,但營位規劃過於擁擠,導致活動空間相當有限。活動區缺乏樹蔭,在炎熱的天氣下非常不舒適。衛浴設施若遇到人潮眾多,就會顯得明顯不足,常常需要排隊等候。雖然這裡有螢火蟲和溪水可以玩,但相較之下,其他露營區的環境和設施都更勝一籌。",2,1,-1,149,,區地點廣闊營位規劃擁擠導致活動空間有限活動區缺乏樹蔭炎熱天氣舒適衛浴設施人潮眾多顯得排隊等候螢火蟲溪水玩相較之下區的環境設施更勝一籌,2021/05/06,0
這次的露營經驗讓人有些小失望。洗碗槽和插座的數量明顯不足，熱水的溫度也經常忽冷忽熱，影響了用餐和沐浴的體驗。建議營主能在夜間規定降低音量，以維護其他露營者的安寧。然而，隔壁帳的人卻在半夜十二點還大聲聊天，經過反應後雖然有短暫改善，但不久又恢復吵鬧的狀態，其中一人還不停自誇業績，讓人無法專心休息。希望下次能有更好的露營體驗。,1,1,-1,176,,經驗失望洗碗槽插座數量熱水溫度忽冷忽熱影響用餐沐浴體驗建議營主能夜間降低音量維護安寧隔壁帳的半夜十二點大聲聊天短暫改善恢復吵鬧狀態一人還不停自誇業績專心休息希望下次更好體驗,2021/05/06,0
浴室數量不足，洗澡水溫不穩，浴室排水不良，營地碎石多，洗碗槽數量少，影響露營體驗。,1,1,-1,190,,浴室數量洗澡水溫穩浴室排水不良營地碎石洗碗槽數量少影響體驗,2020/05/06,0
這間露營區的設施相當簡陋，廁所髒亂不堪，衛浴間更是只有一間有熱水供應，收費高達1200元，實在是物超所值，讓人感到相當失望。,1,1,-1,204,,這間區的設施簡陋廁所髒亂不堪衛浴間更是一間熱水供應收費高達1200元實在物超所值感到失望,2020/05/06,0
這個露營區的衛浴設施和環境都很糟糕，完全不適合攜帶小孩前往，收費過高，整體體驗非常差，絕對不會再去，真的很糟糕。,1,1,-1,205,,區的衛浴設施環境糟糕適合攜帶小孩前往收費過高整體體驗差真的糟糕,2020/05/06,0
雨後地面泥濘不堪，行走困難。,2,1,-1,207,,雨地面泥濘不堪行走困難,2019/05/06,0
這間露營區的熱水供應相當不穩定，經常出現溫度忽冷忽熱的情況，對於想要舒適沐浴的露營者來說並不太理想。整體來說，我不太推薦這裡的熱水設施。,1,1,-1,209,,這間區的熱水供應穩定經常出現溫度忽冷忽熱情況想要舒適沐浴並不太理想整體太推薦熱水設施,2019/05/06,0
這次露營的經驗可說是令人印象深刻。儘管營區規定不能使用卡拉OK和高分貝音響，但我們卻不幸遇到了。23點後，附近區域的遊客也加入了歌唱，營區外的空氣中飄散著令人難以忍受的臭味，吸引了大量蒼蠅。儘管如此，桂圓銀耳甜湯的美味令人難以忘懷。不過，我們還是希望營主能夠加強管理，維護營區的聲譽，讓其他遊客有個更愉快的露營體驗。,2,1,-1,279,,經驗可說是令人印象深刻營區卡拉OK高分貝音響不幸23點後區域遊客歌唱營區外空氣中飄散著令人難以忍受臭味吸引蒼蠅桂圓銀耳甜湯美味令人難以忘懷希望營主管理維護營區聲譽遊客有個愉快體驗,2024/04/06,0
露營時遇到螞蟻問題，讓整體體驗大打折扣，希望營地能提前告知繁殖期的狀況，以便做好準備。,1,1,-1,373,,時螞蟻整體體驗大打折扣希望營地提前告知繁殖期狀況做好,2021/05/06,0
這個營區的環境和設施都很糟糕，夏天的悶熱和午後的雷陣雨讓營區變得泥濘不堪，道路也坑坑洞洞，影響露營的愉快心情，需要盡快改善。,1,1,-1,375,,營區環境設施糟糕夏天悶熱午後雷陣雨營區變得泥濘不堪道路坑坑洞洞影響愉快心情盡快改善,2021/05/06,0
營地選擇草地區域時，應避開容易積水或是洩水道旁，以免下雨時造成不便。營主在規劃營地時，應考慮選擇較高地勢或是遠離水溝的地方，以提供更舒適的露營環境。,2,1,-1,376,,營地選擇草地區域時應避開積水洩水道旁下雨時不便營主規劃營地時應選擇高地勢遠離水溝地方提供舒適環境,2021/05/06,0
露營62露，遇到一個非常特別的營地，雨棚則是搭建在營主家門口，營主家人時常從營位旁走來走去，讓人覺得沒有什麼隱私。儘管已經預訂了營位，但卻無法完全搭滿帳篷，因為營主留了一條通道給自己使用，導致帳篷的空間變得非常狹窄，讓人覺得不太舒適。,1,1,-1,417,,62露特別營地雨棚則是搭建營主家門口營主家人時常從營位旁走來走去隱私預訂營位搭滿帳篷因為營主留一條通道導致帳篷空間變得狹窄不太舒適,2024/04/03,0
在這個露營區發現疑似違法放置捕獸夾的情況，對於有攜帶寵物前往的旅客來說，請務必提高警覺，避免意外受傷。,1,1,-1,467,,區發現疑似違法放置捕獸夾的情況攜帶寵物前往旅客請務必提高警覺意外受傷,2024/02/06,0
這個露營地的營位沒有提供垃圾桶，必須把垃圾拿到廁所外面的垃圾桶丟棄。另外，營主沒有提前告知有季風問題，導致風很大，帳篷和炊事帳都被吹壞。地面鋪設的是石頭地，營釘不好釘，且連假期間電壓不足，前往露營的朋友要注意這些問題。,1,1,-1,482,,露營地營位提供垃圾桶垃圾拿到廁所外面垃圾桶丟棄營主提前告知季風導致風很大帳篷炊事帳都吹壞地面鋪設石頭營釘不好釘連假期間電壓前往朋友,2023/05/06,0
這間露營區的冰箱漏電問題一直沒解決，營主處理態度消極，服務品質很差。,1,1,-1,490,,這間區的冰箱漏電解決營主態度消極服務品質很差,2023/05/06,0
這次的露營經驗真是令人遺憾，從一開始下雨積水到營主的反應都讓人感到不開心。營釘打歪且沒有垃圾桶，讓我們必須提著垃圾到廁所丟，實在是很不方便。更令人生氣的是，貓咪把我們打包好的垃圾咬破，營主一早看到後，態度很差地要求我們快點清理，好像我們亂丟垃圾一樣。不到中午十二點，營主就一直催促我們收拾，讓我們感到很不舒服。我們在等他們收完錢，時間還沒到，營主卻說他們可以隨意更改時間，真是讓人傻眼。雖然營區美麗，但營主的不友善態度和營地的問題讓我們很失望。我們希望其他露營愛好者不要像我們一樣花錢買罪受，真心不推薦這個營地，給一顆星星是因為營區美麗，不否認，但整體經驗非常令人失望。,1,1,-1,492,,經驗令人遺憾下雨積水營主感到開心營釘打歪垃圾桶提著垃圾廁所丟實在令人生氣貓咪打包垃圾咬破營主一早態度很差快點清理好像亂丟垃圾不到中午十二點營主催促收拾感到舒服收完錢時間還沒到營主卻說隨意更改時間傻眼營區美麗營主友善態度營地失望希望愛好者花錢買罪受真心推薦營地一顆星星因為營區美麗否認整體經驗令人失望,2023/05/06,0
1.帳篷搭設時釘子容易損壞，令人感到沮喪。2.丟垃圾必須到浴室才能找到垃圾桶，相當不便。3.廁所在第一天使用時還算乾淨，但之後就很髒亂，缺乏維護，衛生紙也沒有及時補充。4.雨水排放系統效能不佳，下大雨時雨水直接流入帳篷，排水不順。,2,1,-1,498,,帳篷搭設時釘子損壞令人感到沮喪丟垃圾浴室找到垃圾桶不便廁所第一天時還算乾淨髒亂缺乏維護衛生紙補充雨水排放系統效能不佳大雨時雨水流入帳篷排水不順,2023/05/06,0
"原本期待萬聖節走秀的露營活動，卻因為突如其來的大雨，讓我們的露營體驗變成了一場「摸蜊仔兼洗褲」的冒險。雨水讓帳篷瞬間變成河流中的小島，我家前後有小河，深怕帳篷會被沖走，最終只能效法大禹，挖水道來阻擋雨水，但似乎沒有太大效果。這場雨雖然沒有像前陣子北部暴雨那麼嚴重，但我們還是決定提早雨中徹帳，深怕一家老小在半夜驚醒會更加恐慌。

不過，在這場雨之前的露營體驗還算不錯，營釘的部分可能是因為我工具太差，加上手無縛雞之力，所以打得有點辛苦。不過，整體來說，還是很享受露營的樂趣，期待下次能有個好天氣的露營體驗。",2,1,-1,499,,"原本期待萬聖節走秀活動因為突如其來大雨體驗一場摸蜊仔兼洗褲冒險雨水帳篷瞬間河流中小島我家小河深怕帳篷沖走最終只能效法大禹挖水道阻擋雨水太效果這場雨前陣子北部暴雨提早雨中徹帳深怕一家老小半夜驚醒恐慌

這場雨體驗算不錯營釘因為工具太差手縛雞之力辛苦整體享受樂趣期待下次天氣體驗",2023/05/06,0
這個營區的排水系統似乎有問題，下雨後泥水一直淹進帳篷，讓我們無法繼續露營，最後不得不提早收拾離開。原來露營還需要帶鏟子來應付這種情況。,1,1,-1,501,,營區排水系統下雨泥水淹進帳篷提早收拾離開鏟子應付情況,2023/05/06,0
"營地雖然車停帳邊的空間很大,但排水系統不佳,也沒有提供草墊,這些都是一大缺點。營地的梯田式地形,越往下方的營位越容易受到淹水的影響。我們這次遇到大雨,三分鐘內整個帳篷就被淹沒了,整個區域變成了一條小河。露營友人們不得不挖溝來救帳,當天晚上大部分的露營友人都不得不撤帳回家,這次的經驗實在太令人印象深刻了。下雨天絕對不建議到這個營地露營,否則可能會遇到同樣的問題。",1,1,-1,503,,營地車停帳邊空間很大排水系統不佳提供草墊一大缺點營地梯田式地形越往下方營位越淹水影響大雨三分鐘帳篷淹沒區域一條小河友挖溝救帳當天晚上大部分友人撤帳回家經驗實在太令人印象深刻下雨天建議營地,2023/05/06,0
優點：E區營位寬敞，且有樹蔭遮蔽，避免太陽直曬，相當不錯。缺點：環境整理不夠完善，水槽髒亂，顯示沒有定期清潔。廁所內有蜘蛛網，讓人感覺清潔程度不夠。營位入口處的洗手槽有許多大型會飛的蟑螂，環境衛生狀況不佳。,2,1,-1,1,,優點E區營位寬敞樹蔭遮蔽太陽直曬不錯缺點環境整理完善水槽髒亂顯示定期清潔廁所內有蜘蛛網感覺清潔程度營位入口處洗手槽大型會飛蟑螂環境衛生狀況不佳,2024/05/06,0
優點：A區營位寬敞，樹蔭茂密，無需搭設遮陽傘即可避免日曬，十分理想。缺點：場地整理工作有待加強，水槽髒亂不堪，顯然沒有定期維護。廁所內蜘蛛網氾濫，給人一種久未清理的印象。營位和廁所入口處的洗手槽充斥著大量蟑螂，其中不乏體型碩大的會飛種類，環境衛生狀況令人堪憂。,2,1,-1,1,,優點區營位寬敞樹蔭茂密無需搭設遮陽傘即可日曬理想缺點場地整理工作有待水槽髒亂不堪定期維護廁所蜘蛛網氾濫給人一種久未清理印象營位廁所入口處洗手槽充斥著蟑螂不乏體型碩大飛種類環境衛生狀況令人堪憂,2024/05/06,0
"廁所：滿帳無定時打掃，很臭。
吹風機：太差，還是飯店式過熱斷電那種。
浴室：洗到一半沒熱水，熱水也不熱。
冰箱：帳數多，完全不夠用。
洗手台：傾斜，無法放東西。",2,1,-1,16,,"廁所滿帳定時打掃
吹風機太差飯店式過熱斷電那種
浴室洗一半熱水熱水不熱
冰箱帳數多
洗手台傾斜放東西",2023/12/06,0
"環境不錯,但人員態度需要改善。萬聖節活動扮演鬼滅之刃女生的工作人員態度很差,不耐煩地回應問題,完全沒有給顧客友善的服務態度。看來工作人員需要接受一些服務禮儀的訓練,否則會讓顧客覺得不舒服,心情也會受到影響。",1,1,-1,22,,環境不錯人員態度改善萬聖節活動扮演鬼滅之刃女生工作人員態度很差不耐煩回應顧客友善服務態度工作人員接受服務禮儀訓練顧客舒服心情影響,2023/11/06,0
營位光線不足，我們中午到達時，衛浴區域就已經很髒亂了，直到晚上10點，廁所的狀況依然沒有改善。垃圾桶滿溢，衛生紙散落一地，馬桶非常髒污，幾乎每間衛浴都處於可怕的狀態。,1,1,-1,36,,營位光線中午到達時衛浴區域髒亂晚上10點廁所狀況依然改善垃圾桶滿溢衛生紙散落一地馬桶髒污每間衛浴處於可怕狀態,2023/05/06,0
很抱歉，營區的管理似乎沒有落實，讓人無法好好休息。希望管理單位能夠改善，讓大家有個安靜的露營體驗。,1,1,-1,45,,抱歉營區管理落實好好休息希望管理單位改善有個安靜體驗,2023/05/06,0
廁所清潔度不佳，給人一種長時間未清理的感覺，衛生紙用完也未及時補充。儘管環境優美，但營地內擠滿了帳篷和車輛，影響了整體的露營體驗。,2,1,-1,46,,廁所清潔度不佳給人一種長時間未清理感覺衛生紙完未補充環境優美營地擠滿帳篷車輛影響整體體驗,2023/05/06,0
這個露營地的F區設計不太合理。附近放置加壓機不僅噪音大，而且24小時運作不停，實在讓人難以入眠。建議避開這個區域，尋找其他更安靜的區域露營。,1,1,-1,50,,露營地F區設計不太放置加壓機噪音24小時運作不停實在難以入眠建議避開區域尋找安靜區域,2023/05/06,0
營區腹地雖大，但廁所數量不足且髒亂，建議增加清潔頻率及補充衛生紙。浴室數量明顯不足，倒數第二間沒有熱水，水溫及水壓也不穩定，排水系統也不好，容易淹水。最讓人無法接受的是直接在營區內焚燒垃圾，希望改善這個問題。,1,1,-1,68,,營區腹地雖大廁所數量髒亂建議增加清潔頻率補充衛生紙浴室數量倒數第二間熱水水溫水壓穩定排水系統不好淹水最讓人接受營區焚燒垃圾希望改善,2023/05/06,0
這次的露營經驗讓我非常失望。即使是假日，洗澡時卻沒有熱水可用，雖然可以理解，但等了20分鐘的熱水依舊沒有出現。更令人無法接受的是，工作人員告訴我們瓦斯換了，但還是叫我們重開水，讓我們在寒冷的山上裸身等了那麼久，最後還是沒有熱水。這樣的服務態度實在讓人傻眼，我想我再也不會來這裡露營了。,1,1,-1,96,,經驗失望假日洗澡時熱水可用理解20分鐘熱水依舊令人接受工作人員告訴瓦斯換了重開水寒冷山上裸身久熱水服務態度實在傻眼想再也不會,2022/05/06,0
這家露營區的衛浴設施非常糟糕，廁所髒亂不堪，洗了兩天的冷水依舊沒有改善，早晚洗都一樣沒熱水，整體體驗非常糟糕，不推薦其他人來這裡露營。,2,1,-1,106,,這家區的衛浴設施糟糕廁所髒亂不堪洗兩天冷水依舊改善早晚洗熱水整體體驗糟糕推薦其他人,2022/05/06,0
這次的露營經驗可說是令人難忘的惡夢。連續三天都在泥濘中渡過，真是苦不堪言。上廁所的路途也沒有路燈，踩著爛泥一路去又踩著爛泥回帳篷。看來露營區的排水系統還有待改善，雨天時地面上還可看到小河流。更別提跳電的問題，熱水也沒有熱到位。這次的露營體驗絕對是難以忘懷的。,1,1,-1,108,,經驗可說是令人難忘惡夢連續三天泥濘中渡過苦不堪言廁所路途路燈踩著爛泥一路踩著爛泥回帳篷區的排水系統改善雨天時地面還可河流別提跳電熱水熱到位體驗難以忘懷,2022/05/06,0
浴室與廁所共用一個小空間，洗澡時還得忍受大便的氣味，洗手槽明顯不足，讓人感到相當不便。,2,1,-1,112,,浴室廁所共用空間洗澡時還得忍受大便氣味洗手槽感到不便,2022/05/06,0
房間清潔度還好，但春節期間價格合理。,2,1,-1,114,,房間清潔度還好春節期間價格合理,2022/05/06,0
營區環境優美，擁有溪流與螢火蟲，但浴室的水溫問題依舊未改善，今天雖然水溫恆定，但全程只有冷水，沒有熱水可用，讓人感到有些遺憾。,2,1,-1,148,,營區環境優美擁有溪流螢火蟲浴室水溫依舊未改善水溫恆定全程冷水熱水可用感到遺憾,2021/05/06,0
這個露營區的營位雖然數量多，但營區的規劃過於擁擠，導致活動空間有限。活動區缺乏樹蔭，容易感到炎熱。衛浴設施在人多時明顯不足，需要排隊等候。儘管有螢火蟲和溪水可供玩樂，但相較之下，其他露營區更勝一籌。,2,1,-1,149,,區的營位數量營區規劃擁擠導致活動空間有限活動區缺乏樹蔭感到炎熱衛浴設施人多時排隊等候螢火蟲溪水供玩樂相較之下區更勝一籌,2021/05/06,0
"這次的露營體驗讓我感到有些遺憾。洗碗槍和插座的數量明顯不足，常常需要排隊使用。另外，熱水的溫度也時常忽冷忽熱，讓人難以享受舒適的沐浴體驗。

此外，夜間的噪音問題也讓我感到困擾。營主建議夜間十點過後降低音量，但隔壁帳的人似乎沒有注意到，半夜十二點還在大聲聊天。雖然我有反應，但他們的行為並沒有持續改善，過沒多久又故態復萌，其中一人更是自誇業績成長，要求其他人多學著點，噪音依舊吵鬧。

整體而言，這次的露營體驗讓我感到有些疲憊，希望營主和其他露客能夠更加注意噪音問題，讓大家都能享受一個安靜、舒適的露營環境。",1,1,-1,176,,"體驗感到遺憾洗碗槍插座數量排隊熱水溫度時常忽冷忽熱難以享受舒適沐浴體驗

夜間噪音感到困擾營主建議夜間十點過後降低音量隔壁帳的半夜十二點還在大聲聊天行為並持續改善沒多久故態復萌一人更是自誇業績成長其他人多學著點噪音依舊吵鬧

整體而言體驗感到疲憊希望營主露客噪音享受安靜舒適環境",2021/05/06,0
浴室數量不足，洗澎水溫不穩，排水不良，地面散落碎石，洗碗槽太少。,1,1,-1,190,,浴室數量洗澎水溫穩排水不良地面散落碎石洗碗槽太少,2020/05/06,0
這間營地的衛浴設施和清潔度都讓人失望，唯一有熱水的衛浴間還只有一間，而且收費高達1200元，這樣的價效比實在不高。,1,1,-1,204,,這間營地衛浴設施清潔度失望唯一熱水衛浴間一間收費高達1200元價效實在不高,2020/05/06,0
這個營地的排水系統不太理想，雨季來臨時，營地地面會變得泥濘不堪，影響露營體驗。,2,1,-1,207,,營地排水系統不太理想雨季臨時營地地面變得泥濘不堪影響體驗,2019/05/06,0
這次的露營體驗讓我有些失望，熱水的供應品質實在不穩定，無法滿足基本的需求。因此，我不推薦這個露營地給其他人。,1,1,-1,209,,體驗失望熱水供應品質實在穩定需求推薦露營地其他人,2019/05/06,0
雖然知道螞蟻繁殖期量多，但卻沒有事先告知，讓露營體驗大打折扣。,1,1,-1,373,,螞蟻繁殖期量事先告知體驗大打折扣,2021/05/06,0
這個營區的環境和設施都還有待加強，尤其是排水系統和道路維護，否則在夏天的炎熱天氣和午後的雷陣雨中，很容易讓露營的體驗變得不愉快，希望他們能盡快改善。,1,1,-1,375,,營區環境設施排水系統道路維護夏天炎熱天氣午後雷陣雨中體驗變得愉快希望盡快改善,2021/05/06,0
"草地營地緊鄰著水溝,大雨來時,一條水流就在營地旁邊流過,營主應該思考在水槽旁營地會不會更合適一點。",2,1,-1,376,,草地營地緊鄰著水溝大雨來時一條水流營地旁邊流過營主思考水槽旁營地合適一點,2021/05/06,0
在這個露營區發現疑似違法使用捕獸夾的行為，請留意並避免攜帶寵物前往，以免發生意外。,1,1,-1,467,,區發現疑似違法捕獸夾的行為請留意並攜帶寵物前往發生意外,2024/02/06,0
"這個地方雖然不錯,但規定實在太多,讓人感受不佳。跨年來的人都希望能開心一下,但這裡的規定讓人覺得很不方便。希望他們能多考慮一下我們花錢來這裡的目的,不要讓我們覺得只是在睡覺而已。給六顆星,但這是少的那一顆。",1,1,-1,468,,地方不錯實在太感受不佳跨年來希望開心希望考慮一下花錢目的睡覺六顆星這是少一顆,2024/01/06,0
"這次的露營經驗讓我非常失望。首先，營地的碎石地非常粗糙，營釘很難插入，甚至可能損壞營釘。另外，營位的邊坡非常陡峭，沒有任何護欄，對於有小孩的家庭來說非常危險。衛浴區的垃圾桶和廚餘桶都設置在很遠的地方，非常不方便。

最讓我詫異的是，當天晚上溫度驟降到接近零度，營主卻沒有提供任何取暖的設施，甚至在半夜跳電三次，造成我們必須依賴煤油暖爐或焚火台取暖。雖然營主在第二次跳電後有來說明，但在第三次跳電後直接不給電，這讓我們在寒冷中度過了一個非常痛苦的夜晚。隔天，小朋友都感冒了，真的讓我非常心疼。

總的來說，這次的露營經驗非常糟糕，服務態度也讓人無法接受。這個營區絕對進了我的黑名單，我不會再推薦給其他人。",1,1,-1,486,,"經驗失望營地碎石粗糙營釘難插入損壞營釘營位邊坡陡峭護欄小孩家庭危險衛浴區的垃圾桶廚餘桶設置很遠地方

詫異當天晚上溫度驟降接近零度營主提供取暖設施半夜跳電三次依賴煤油暖爐焚火台取暖營主第二次跳電後有明第三次跳電不給電這讓寒冷中度過痛苦夜晚隔天小朋友感冒真的心疼

經驗糟糕服務態度接受營區進黑名單推薦其他人",2023/05/06,0
營區的冰箱漏電情況很糟糕，營主處理問題的態度也很差，態度非常不好，讓人感到非常不滿意。,1,1,-1,490,,營區冰箱漏電情況糟糕營主態度差態度不好感到滿意,2023/05/06,0
這次的露營經驗真的很令人失望，營地積水問題反應給營主，但他們總是找各種藉口推託，說這是尖石地區的常態。營釘打歪的問題也沒解決，還得自己把垃圾拿到廁所去丟。晚上貓咪把垃圾咬破，滿地都是，營主一早看到就生氣地要我們快點清理，好像我們亂丟一樣。早上十二點還沒到就催我們收拾，讓我們覺得不被尊重，付的營地費還沒用完，時間也還沒到，到底是怎麼回事？營主可以收完錢就隨意更改時間嗎？這真的是花錢買罪受，雖然營區環境很美，但營主的態度和營地問題讓人難以接受。希望那些重視露營樂趣的人不要來這裡，否則會後悔沒找個更好的營地。至少這裡的環境還不錯，不否認，但整體的露營體驗太糟糕了，只能給一顆星星。,1,1,-1,492,,經驗真的令人失望營地積水給營主找藉口推託說這是尖石地區常態營釘打歪解決還得垃圾拿到廁所丟晚上貓咪垃圾咬破滿地營主一早生氣地要快點清理好像亂丟早上十二點還沒到催收拾尊重付營地費還沒用完時間還沒到怎麼回事營主收完錢隨意更改時間真的花錢買罪受營區環境美營主態度營地難以接受希望重視樂趣要來後悔找個更好營地至少環境不錯否認整體體驗太糟糕只能一顆星星,2023/05/06,0
1.帳篷搭設時釘子難鎚入，多支釘子損壞。2.垃圾丟棄需至浴室外才有垃圾桶。3.廁所維護不佳，髒亂無人清潔，衛生紙用完未補給。4.雨季來臨時，帳篷內積水，排水系統效能不彰。,2,1,-1,498,,帳篷搭設時釘子難鎚入多支釘子損壞垃圾丟棄需至浴室外才垃圾桶廁所維護不佳髒亂無人清潔衛生紙完未補給雨季臨時帳篷積水排水系統效能不彰,2023/05/06,0
