content,status,type,label
一年前來訪，覺得很棒，事隔一年，想再次體驗，結果感覺很差。因園區帳沒全滿，導致燈很少，夜晚連洗手台都看不到。野貓很多，一直往我們帳來，趕也趕不走。帳的頂也都發霉，帳裡面也有霉味，雖然最後用電風扇吹，好一些，但枕頭霉味還是有。,-1,2,3
道路於不優，附近沒景點可逛，,0,1,1
很清爽的地方適合一家大小露營,1,1,2
訂了天空之城露營車 比想像中手車內焗悶 梳化位置有點汙糟 坐一陣間會痕最需要改善是男廁 除了廁格無廁紙 熱冷水爐固障 水溫急冷急熱整體感覺還好 價錢偏貴 早餐不錯,-1,2,3
感覺是以前很用心經營但是現在已荒廢的營地...可能剛好大家補班補課，所以我們包山..營區沒有大門..蠻沒安全感的🤐會突然有過路客直接把車開進來遊大觀園及用廁所營主也只有收錢的時候出現...浴室水有幾間會忽冷忽熱,0,1,1
老闆跟老闆娘很熱情也很好客，但~廁所跟衛浴設備較少,1,1,2
簡單沒有太多人工的地方,1,1,2
搭棚子內補是遇雨就不怕收溼帳，缺點是地板是木頭的，報童跑來跑去會很吵，以就是那天老闆說棚另一邊還有人會來，要我們毫無去搭，結果根本沒人來。。。。。。（判若鴻溝可以先到先選位的啊）而我輩四帳搭的很擠，感覺會有點不大舒服我覺得草皮部份就很不錯，草地很漂亮，拍照很好看，搭棚內感覺就少了很多ＦＵ，下次就不考慮了,0,1,1
浴廁非常乾淨，浴室地板磁磚間隙無黴漬或水痕，廁所也完全沒有異味，即使隔天早晨也是！冰箱空間充足，而且也是乾淨無異味。很值得推薦的營地！,1,2,5
帳篷漏水 害我襪子濕了下雨天烤肉也不協助搭帆布穿著雨衣烤肉也很瞎地板滿滿的爛泥巴 很容易滑倒聽說飲水機只能泡茶 不能泡泡麵浴室熱水有幾間也忽冷忽熱人手不夠還要客人自己拿東西 移東西一個嬸字輩的態度很差一個人還要2580收費與實際體驗不符有極大的落差有待加強,-1,2,3
第一次住六人房小木屋覺得挺乾淨，身體沒過敏，感覺挺划算。這次跟我先生及家人一起來，我跟先生住兩人房，大間房給其他家人住。一進房 枕頭 床上 地板都有蟲，我就開始清理。晚上我先生到了 跟他說有蟲，他直接請人幫我換床單，因為我易過敏的人，後來我先生說，服務人員告知會換，但是因為小朋友有出入造成。不是耶！我一進去看有蟲清理很久小孩才進來說要陪我，兩人房住宿區算鐵皮屋，原本就是屬於會有飛蟲爬蟲我了解，但幹嘛推給小孩？服務人員換完床單很感謝，但隔天臉 耳朵 身體還是過敏到不行 癢到不行。兩人房很不划算 有蟲外 房內味道是霉味超級臭， 開了除濕還是味道很重，若之後要來只能住四人房或六人房小木屋，兩人房的鐵皮屋區我無法接受！,-1,2,3
冬天霧茫茫的美，虎頭蜂多，浴室ok。,1,1,2
無。建議新增禁止使用卡拉OK或是會產生等同噪音之設備的規定，以維持露營環境之品質。,1,1,2
百露過後第一次讓我有不會再回露的Fu,-1,1,0
標頭是寫一泊二食，但是我們只有住宿和歡樂包，並沒有提供餐食，而且廁所太小了，淋浴的蓮蓬頭就在馬桶滸，晚狗狗會一直吠，充氣床墊也不好睡丶晚上六七點以後就會變涼，但是早上六點就起熱了,-1,2,3
對常露營的我來說，晚上十點過後放低印量我真的可以理解，但早上不能唱歌我真的問號，音樂放大聲了點也不行，是怎樣，這間營區只能輕聲細語說話嗎？營主態度也很讓人不解，有夠差的不知道在差幾點的….真的不會在想來第二次，如果說吵到住戶，那一大早有打獵的聲音是不是也吵到我們了，很無言,-1,2,3
六帳包區？結果卻是同一區跟別人擠一半..洗澡水忽冷忽熱,-1,2,3
營地景色如畫作廁所乾淨建議提早預訂烤雞😍超級讚👍 …,1,1,2
超級不划算、設備根本跟不上這個價錢,-1,2,3
四人花了9000元覺得CP值很低不太像是有規劃過的露營區，帳篷內沒有很乾淨，剛好遇到下雨天，除濕機漏水之外，帳篷裡面竟然也漏水⋯後來看了其他評價才知道之前也發生過漏水的問題⋯但顯然這個問題還是沒改善，且連一般的帳篷應該會有的外帳或是在地上的木棧板都沒有，棉被也很薄幸好帶了很多厚外套，浴室廁所也不是很乾淨，場地很小活動範圍不大，室內空間也是小小的、桌椅數量太少，東西沒什麼地方可以放。晚餐肉份量雖多但品質普通，提供的用具也不是很好用，早餐真的是很簡易的火腿+吐司跟奶酥吐司，完全不像是來享受懶人露營，如果沒有自己帶東西來根本吃不飽。整體來說價格太高、CP值不高，9000元還有其他更好的選擇。,-1,2,3
還行吧，但營位1200，太貴了. . . . . .,0,1,1
除了兔子以外沒有特別的，行東很熱心但是不太會扯,0,1,1
老闆娘熱情、好客，環境清幽，生態豐富，第一次看到東方水蠊、八重山硬蠊跟筷子一樣粗的竹結蟲，第一次吃山羌，都在這裡!唯一缺點就是蚊子跟小黑蚊很多!,-1,1,0
很開心能夠體驗到豪華等級的露營，很不一樣的體驗。,1,2,5
"區內造景很漂亮,蒙古包內溼度較高有點黴味！",0,2,4
蚊子很多 廁所很大 早餐選擇很多 但實體沒有照片中的好看～～,1,2,5
路況自然要精益求精。露營多年第一次遇到至上難開的路，愈是下雨過後路面出溜，路小，斜坡，真是危如累卵，上山請注意啊！,0,2,4
貓很可愛很親人 風景很漂亮 冷氣都先幫你開好 超讚,1,2,5
冷氣會自動停掉早上超級熱 過敏的人要小心 我們遠非體驗其他挪 單純住宿的話有更好的選擇,-1,2,3
1.露營需注意前幾天是否下過雨，因排水不佳，造成好天氣，地上卻是軟爛泥巴2.需自備水、廁所紙、吸風機3.茅坑不算乾淨，味道偏重4.唯一瑜離賣場很近，少帶的東西可以下山購買還有溪水可以玩,0,1,1
設備不完全的（我們住三天兩夜）。廁所-衛浴希望要多多打掃，沒有籃子或置物空間--畢竟假日眾多人，吹風機只有一台不夠用。沒有獨立垃圾桶無法分類。營地不平整，廁所水流不通很慢-水不強-感覺沒有再整理的感覺-住了三天兩夜-沒看到營主-只有入營那一天。入口處不夠明顯。,0,1,1
沒感想到品上說的營主親切或態度良好，田帳也乾淨舒適，2顆星給它,-1,2,3
雖然我是八月夏天來的，但還是好悶好熱好悶好熱x100，裡面有移動式冷氣，但其實完全不涼😭😔整個帳篷裡空氣是悶的難受的，外面比裡面涼，另外床上一直出現蟑螂，整夜都在殺蟑螂、抓蟑螂，還被蟑螂咬一下，我還摸到它（噁）😭🤮整夜都活在身心懼怕中。但是營區其他設施都很棒，不可否認！有飲水機、冰箱、洗菜槽⋯等，但是洗澡的冷熱水很兩極，一下很燙、一下很冰，但水壓很強！ …,1,2,5
目前露過最爛的露營區，整個空氣差到鼻口都是黑色鼻屎塵土飛揚簡直是帳篷剋星，淺色系帳篷真的別來，真的會讓你哭廁所只有四間扯爆，還是洗澡跟馬桶一起，還沒置衣空間，沒帶RV桶，就不用洗了，水還忽冷忽熱，是洗三溫暖喔洗手台只有四個，前面用後面沒水扯到無敵了，整個營區都是土那來的草皮，帳篷都是灰黃土，爛泥巴冰箱能用的只有一個，冰箱門還故障，關不太起來，還沒飲水機，停車空間少到不要不要的這種雷區，就不要營業了，搞死人,-1,1,0
第一次體驗露營感覺非常好，超適合我們這種不自帶露營裝備的人。營區的景色、空氣很好。,1,2,5
不推薦。下訂前，看過評價誤很好，但想說應該沒有那麼誇張，還是訂了，事實證明還是要相信評價，真的是踩雷了。營區生態非常豐富，各式各樣的小蟲，雜草叢生沒整理，多多少少恐怖！洗手檯沒清理，滿滿當當落葉樹枝髒亂，我輩自己清理時擔心會有什麼跑出來，廁所算乾淨也附草紙，洗澡熱水不穩，錯誤燙爆就是超冰，如果有小孩要死注意避免熱水燙到，營主告咱們停車位置，又說咱們腳踏車溫度會傷害草皮，納諫營主擔心草皮，抑或規劃出一區停車位比較好，否則吾儕停也不是不停也不是，要停車就得勞師動眾車耶…挺為難！臺灣大哥大、中華電信沒收訊！以往的露營經驗，營主熱心又熱情，第一次遇到令人感觸不好的營主。不推薦此營區，踩雷。,-1,1,0
建議七、八、九月別去，毛孩子被®小黑蚊®叮到將近兩百個包，隔壁露友第二天嚇到距。還有大螞蟻也攻陷了客廳帳桌椅。收帳困擾很久還是帶了有的是隻上車。營地腹地窄小，衛浴到是不錯，冷藏冷凍開飲機，有室內看、桌遊區。秋冬、初春估計才比較舒適，以上建議。（回家泡冰桶，擦百靈油精油要癢到不要不要的，嚇。）,-1,1,0
海拔低誠然太熱了！氣墊床太蹦…很難睡…一翻身很吵！帳篷很大～,0,2,4
1.設備租借氣墊床有問題，請營主來更換時態度糟糕，且未處理好設備問題，整晚睡石頭地板，體驗極糟。2.早上要收帳時，營區職員說租借帳篷，客廳帳等不用收，因為下雨關係，要讓設備曬太陽，過一段時間營主過來說設備需要收，與營主溝通因被告知設備不需收，營主表示他是老闆他說的算人就離開了，我們也開始收納設備，過段時間營主又跑來說，所以你們不收裝備就對了？正在收納裝備時的我們感到非常錯愕…這營主是沒有眼睛嗎？此營區不會再次來體驗了，非常糟糕。,-1,1,0
好玩又便宜超讚。建議有接駁車蠻偏僻的,1,2,5
勞動很好，而且可以自己佈置帳篷以為很不錯，環境乾淨簡單，但於方案付的食材跟早餐都不是很滿意，建議自己多準備，吃的比較開心。,0,2,4
太熱從而沒騎馬，但是沒騎馬這邊就決不特色,0,2,4
租客素質不佳！夜間無人管理，且過12點了還極品吵！應過10點需有人提醒租客音量放小！,-1,2,3
"營地很漂亮 草地顧得很好 廁所也很乾淨 因為燈條臨時壞掉 營主還借了我們燈串 人非常nice 唯一最大且不能接受的點就是 ""狗大便""搭天募的時候 踩到營地旁的狗大便 因為不知道是誰的狗就算了 但從此覺得大便味無處不在 隔天早餐時兩個小妹妹帶了四隻大狗散步 剛好在我正前方大便 我請她們要記得回來清 回答好以後就走了 再也沒回來清 電話告知營主後我們就幫忙先清了 免得有哪個可憐的傢伙不小心踩到 結果撤帳時 狗狗又跑來 這次是直接在棧板旁炊事空間上拉了一大坨 兩個小妹妹就在旁邊 完全沒有要清理的意思 對此 非常失望 場地再好 營主再好 真的抵不過露營兩天被大便味繚繞的噁心感 望營主能重視這個問題(那四隻大狗是營主的狗狗)",-1,1,0
在吃早餐前一切都好 早餐時間寫8:20 等到9點多 已經很餓了 問老闆 財東推給員工 說是昨天他不在 員工叫的早餐 聯絡不上員工。那為什麼不重新叫？不重新叫就算了 還要我等到9:30才要退我們錢老闆一開始說要退一個人100元早膳費老闆娘說一份55退55元便了一開始說退100現如今又出爾反爾？從這裡開到魚池街也要10分多欸 不用油錢 休想補償？ 55元是能買什麼早餐 謬誤錢的問題 真的是等很久 感覺問題後來老闆娘不情不甘退錢  老闆好心跟我們報路 業主還口吻很差說他們友好會拍賣是多不情願 做老闆娘這種胸懷這種處理方式 我見識到了  這是我第二次來這裡 本原對這裡印象很好 才會再來。 下次想必會考慮別間了,-1,2,3
假日生意興隆 客人太多 飯太少……,1,2,5
小黑蚊叮到你非常舒服，良心建議穿長袖長褲，可以的話最好帶面具,-1,2,3
關鍵先寫：床墊是充氣床墊服務作成 食材 器具 環境都無可指責但主打豪華露營的價格床卻是充氣床墊實在太沒誠意,0,2,4
蒼蠅多蚊子多隔天直接付錢不露，回家去還有友人吃到蠅子沾到的東西上吐下瀉也跟著俺們回家了,0,1,1
二月時入住露營車營區整體不大但風景蠻不錯的，晚上的小燈也頗有情調食物普普，建議要自備碳火烤網，可能會正如可口也會比較衛生環境非常潮溼，浴室內有多處發黴完好無損的環境偏不淨，包括炊具及提供的毛巾、寢具等，很多都沒有洗完完全全價位在豪華露營中算是蠻便宜的，但大體就是一分錢一分貨😅,0,2,4
服務態度不易以後感覺可在回訪，露營區蠻幹淨的,0,2,4
希望隻身一人茅房可以多一點,0,1,1
環境很不錯缺點廁所浴室不夠也不要男女室混合,1,2,5
1.晚餐的火鍋麻辣鍋沒味道2.要吃消夜還要走到服務中心，天氣這一來冷要怎麼過去？3.價格貴到可以去住五星飯店（要破萬的，官網的標價參考用）4.如過認為要有露營fu你可能會失望了，這邊正如像是渡假村5.園區的電動車是要收費的，重點是還很貴超時要加錢喔，宜蘭的蘭城是讓你騎到飽的，重點是車子也比你們好6.總之，cp值很低以上是以你們收貸標準做以上評論 ，謝謝,-1,2,3
露營車很小，沒有電視與WiFi ，就是很陽春的住宿，覺得花八千多元沒有那個價值。,-1,2,3
"不會想再去的營地，第一次搭到這一來小的雨棚,雨棚真的剛剛好就是ㄧ個帳篷的大小，桌椅都無法擺在雨棚下,蟑螂、蚊子都有，廁所遠還要下樓才會到,沒提供衛生紙,浴場水壓強，但蓮篷頭職位太低只能彎腰洗澡超不便，水岸雨棚VIP位置較大，但剛好在廁所門口,再就是當天浴室排水管鬆脫把VIP的裝置都弄溼了，內沒見營主收垃圾打掃廁所間，環境衛生有待加強",-1,1,0
"真的慘。難得生日去那裡過,從台七甲上去轉段路完全沒路燈至少還要開20分鐘,夜衝的人要注意, 營區的蟲真的無敵多,也沒有飲水機,有入住的朋友請注意,露營樂上面的照片應該是N年前的吧,一帳1000還有很多更好的選擇",0,1,1
享一下昨天入棚的體驗，在此間方可分享大自然天氣的變化景色，清晨的山嵐飄渺，絕美! 住一晚挺吐氣揚眉。以次提議:1. D區衛浴間只有四間，對於同區域內八帳住滿的話32人似乎不太夠，晚上箇中兩間沒有熱水，當下有打電話反映給老闆，但得到的結果是洗有熱水的就好，當下晚間氣溫低下著雨，造成有家長帶小朋友排隊許久很不方便，冬將近建議應時修繕。2. 深夜上有野狗會去翻垃圾箱內的食品，導致印跡。3. E區棚內牆上有發黴的氣象。4. E區客廳帳不許搭在棚門前方，下雨天很不方便。,0,2,4
一直很期待的朋趣露營車，終於成行了，我們住的是天馬號，很棒的露營車，一應俱全，一泊四食，環境舒服，設施完善又可愛，很滿意的行程喔，下次再來,1,2,5
風景還好，沒其他人說的那麼神wifi 風調雨順，不錯衛浴算可以，熱水不太穩定最大先天不足……太擁擠了，露營人的夢魘停車場都不太夠，帳篷一大堆要去的人自行評估……不要聽網路上的吹捧文,-1,1,0
營區鄰近馬路，倘若怕車聲建議訂位時，選料湊攏釣池，會離大街較遠營駐地跟雨棚區隨地，一經很介意在別人家門口睡覺的，就不要訂雨棚區營本部有兩臺冰箱，在雨棚區露營，夜裡會一直聽到冰箱壓縮機在運轉的響動～非常非常吵營區路況佳，導航裝置可以順利導航到固化五星級衛浴裝置非常好生大間，一家四口如果一起進去洗澡也不會擁擠，有提供洗髮精跟沐浴乳釣魚池要看老闆每天的裡外開花時間，所以沒有辦法隨時都可以釣魚,0,1,1
跟其他旗艦館比起來，是相當不錯的，但是反應租賃的充氣床，睡到半夜就消風到睡地上，結果就無眠到早上，工作人員說會報主持，主管說要開會決定，然後完全沒下文，真的很不負責任,0,2,4
營地碎石地微硬，下釘要注意,0,1,1
後段入營區道路有點黑，山谷內很清幽，營主也很熱心,1,1,2
水質欠佳，水下石頭都特滑的，要不要玩水，怎麼辦啊,0,1,1
裝置算舒心，但整天從早到晚都有小黑蚊和一般蚊子，被咬的令我想返家了，怎麼噴防蚊液都沒用@@,0,1,1
生存遊戲很好玩！營區的人都很親切幽默有冷氣就很讚！床也很舒服,1,2,5
"營地的帳篷造景很美！很適合拍網美照！去的時候剛好天氣很好👍一開始很擔心google 上的各種負評，但也因為有這些評論 讓我們可以提早準備！整體而言很棒！1.蚊蟲很多，可以帶防蚊用品2.15:00開始check in,盡量早一點到！（我們剛好在A區，就沒有離廁所浴室太遠的問題）3.鄰居沒辦法選，半夜也有被隔壁嗨帳影響睡眠4.早餐(多種選擇）和晚餐(我們選火鍋，油煙比較沒那麼重，而且全部丟進去，滾熟就可以直接吃)要準時提早去拿唷！5.浴室間數沒有想像中的少(也可能是因為我們有抓早一點的時間去使用，這樣就不需要排隊），熱水還算穩定，且提供毛巾、浴巾、洗髮精、沐浴乳、牙刷6.帳篷內有提供電扇和電暖扇，覺得很棒！太陽下山的時候，入夜漸冷，早晨太陽出來後，帳內漸悶熱！床墊偏軟，加床的床墊有點太薄(原本床墊的1/3？），導致睡在地上有點硬！",1,2,5
教練態度不可恭維錢繳了按照預定年光到地點找不到人聯絡很久才姍姍來遲整體感覺超差,-1,2,3
這邊好像是露營地不過大門敞開我想興許沒有特別控管人流就走進去散步空間很大 因為平日關係沒有其他客人感覺很順應遛狗遛雛兒沒有真實體驗露宿所以給予三星一般的評價聽朋友說事先好像有一些動物可以喂但現如今都沒有了,0,1,1
一齊的超收，擠到不行，無言。,-1,1,0
環境較舊、住宿擁擠未便享受露營的悠閒感，營主還算熱心親切,0,1,1
廁所價位比較好，不划算一肚子火的，怎麼辦,-1,2,3
"樹語區雙十連假大庭廣眾超收, 冰箱不知是功能有題材, 或是不敷使用, 無冷藏效果, 5帳共用2水槽, 2帳公一電源(導至燈光忽暗忽明), 用蛀滿螞蟻的朽木區隔營地與車道(螞蟻入室), 輸入未管制, 人車隨心所欲出入(開趴酒醉喧囂), 抹不開, 此次經驗實在不好, 可惜了先前累積了那麼多好評,",-1,2,3
上週五和朋友一起夜衝露營，竟然遇到一件不可思義的事情！10/13晚間11點兩位女性朋友一起到營區沐浴間洗澡，朋友竟然發現有人拿著手機在偷拍！但當朋友大喊，拍的人已經跑走，可能很熟悉這個營區，最終沒有抓到！雖然當下營主有調閱監視器畫面，都沒有看到有人！但是最重要的畫面（往廁所方向）是沒有監視器的！奉勸各位如果有去這個營區請小心真的要非常小心，或是可以考慮別的營區露營！而外淺眠的人不要考慮此營區因為半夜摩托車騎來騎去飆車，喝醉酒的人在路邊大喊！有夠吵！有夠瞎！營區總共就兩隻監視器？數不出來我問號？？？ 看來看去營主處理沒什問題！不是當下在場人們！思考好一點再來評論！說營主不給我們折扣我們才這樣評論是在哈囉喔？這什麼想法啊！等你（你身邊）的人發生這樣的事情再來說！實在不懂這什麼邏輯！超級問號問號🙄🙄🙄,-1,1,0
優點：冰箱和冷凍都足夠，有草皮足夠空間兒女打棒球，還有籃球場運動，腳踏車、玩沙區跟戲水區及飲水機，稱讚營主一家人勤勞打掃，收廢物及分類，雖然廁所、浴場間數少但每隔時間巡視清理環境，還有撤帳開車營主指導車，注意孩子安全，廁所門上櫃子，感觸用功經營。待改善硬體：女廁浴室的冷水流太小，小到像筷子細長，是要放水桶多久年光？水溫不穩過燙，只有5間淋浴間，反應營主答覆是太多人用水？！洗澡很痛苦😣買加壓馬達。最後要選對季節來，今天來風大，沒碰到小黑蚊幸運，小黑蚊太輕，怕風吹。,0,1,1
吾儕為跨年夜入住1.check in 過程很混亂園區一無訓詁、設施沒開ex行動便利、湖畔餐廳…等。服務體驗很糟糕2.餐點部分下午茶補菜很慢晚餐原本龍蝦火鍋更換為自助餐（業主說超值），但到現場才說…也無其他方案可選擇..只得強迫接受。但餐點真的一般般，連切條大麻哈魚都要及至七點，直接放棄不吃。3.晚餐跟早飯為同個桌號決不會主動提供兒童椅及少兒餐具都要自主詢問早飯委實也是一般般….4.服務人員不夠貼心（我們有小北鼻）有至櫃檯詢問是否能多兩瓶罐泉得到的答疑：我們步履便利店都足購買！我說但：都沒有開啊！！！之後才說噢，要晚飯過後大概8、9點？後來我們就直接開車出去買了顆顆顆以之價錢…我覺得服務真的蠻糟糕的不知道是人手訓發生了什麼問題整個園區弄的很漂亮、星空帳硬體設施很棒理所當然滿心期待，實則滿肚失望,-1,2,3
第一次遇到定雨遮沒電燈的，但是會露營的咖基本上都會有照明設備，不是有太大問題，今天下午雖然遇到下雨，但是遇到雙彩虹挺幸運的,1,1,2
清幽 休閒 食物也不錯吃,1,1,2
營主夫妻很親切，營區導航要輸到，還是有人找到啊,0,1,1
超多蒼蠅跟小黑蚊 無法好好享受大自然,-1,1,0
缺點：沒有禁煙，地上煙蒂不少。營地的狗未綁，所以隨處都可能看到狗屎，需小心。整體設備維護狀態稍差，營地夜間照明稍弱優點：風景無敵，空間大，適合放空。浴廁數量多，水量大，蹲式座式都有。生態豐富，各式昆蟲都有。沒有小黑蚊，蚊子也不多，主要是蒼蠅與蜜蜂。有專屬封閉房間吹頭髮，因此夜間不會有吹風機噪音干擾。其他：上山的路其實算寬，但是垂下的樹枝較多，所以會有路很窄的錯覺，夜間駕駛對新手可能會比較有壓力。營地下層有冷凍櫃，上層有冰箱，沒有飲水機與濾水設備。廢水接管處理，非直接排放。平日要預約才有開放營地。有帳篷與露營用品可以付費租用。,1,1,2
營主很如魚得水。浴池蓮蓬頭出水忽冷忽熱。,0,1,1
地方很小，茅廁沒衛生紙，十點半放煙火營主都沒在管,-1,1,0
快到營地的路去程覺得很陡，回程是下坡路，感覺還好。附近有個瀑布，原本想去走走，但營主說半途有野狗，是他表弟養的，很兇，連他都不敢靠近。營主還說開車過去的話，兩邊的雜草樹枝會刮傷車子，之所以我們就沒去了。這樣一來，瀑布應該更漂亮了，因為去的人會變少。本來選擇有水池那區，因有人要包區，所以換到下一層，沒想到因別人訂位出問題，營主多收了兩帳，擠在我們那區，雖說客氣的配合了，但總覺得自己的活字受損了，不開心。,0,1,1
住宿環境優美很適合拍照，浴室也很乾淨，美中不足晚餐鍋物的肉品不是太美味。,1,2,5
周邊環境感覺蠻清幽的，有冰箱設備所以食物不用擔心冷藏的問題覺得很貼心！,1,1,2
A3-A7若滿帳會略顯擁擠，建議減為4帳。進營區前有一小段路窄無法會車；VIEW還不錯，後方也有小步道可以散步，浴廁保持得相當乾淨（一天至少看到3次營主家人來清潔），但部份區域如果減帳就更完美了。,1,1,2
是平日跟假日給的晚餐食譜不一樣？菜色實在有夠差勁而且還不新鮮，拉肚子拉了一整個晚上，里肌肉片硬到生氣，還好自己有帶一些吃的東西，不然真的會餓到生氣，天氣這麼冷，早餐也沒有詢問要幾點吃，直接做了放著，拿到的時候吐司是又冰又冷，重點也沒有烤咬一口就吃不下，晚上10點過後還有大人小孩打鬧聲，早上6.7點就是小孩各種哭鬧聲，整個睡眠品質也差，帳篷還發霉⋯⋯這樣一個帳篷就要4千？老公說根本就是露了個寂寞,-1,2,3
蠻久之前來住的，因為近來想約斑比跳跳回來留言兼問問覺得老闆蠻客氣的營區沒關係蚊子也蠻神奇帶小孩來露營感受是還不錯只是吃食部分，覺得是否非部落客或名人就被cost down?有種...阿怎麼我們的就這樣的感覺...消夜炸物是冷的這點也希望改良(話說隔壁的客還拿錯我們的...到的時候想說我們怎麼都沒東西是要自己去拿嗎..哈哈...)另外有住過斑比跳跳的是否可以消受是否也有這種食物感覺群體客照的比好吃的感覺嗎??這次以長輩也想體驗咱們想說改約斑比試...希望不要如斯(不然被前輩抱怨更慘阿XD),0,2,4
營區腹地廣大，能步行到九九莊園玩，附近補給生產資料非常方便，但營區衛浴貧乏，男女廁所數量也是少到好，浴室排水不良，洗澡會嚴重積水，非常的噁心，門口掛親子衛浴，裡面半空中一個爹媽站著就很擠了，是要怎生幫幼洗澡？！深夜兩點還有露客在大聲嬉鬧，打電話聯絡營主也無回應，隔天早上罵客人破銅爛鐵亂丟，自己垃圾桶沒墊垃圾袋也要怪客人嗎？,-1,1,0
景觀沒人說，營主態度不好,0,2,4
蚊子及蟲超多，廁所不乾淨，浴室還需要脫鞋嗎,-1,1,0
美美的風景，吧檯人員超Nice👍🏻地方雖然不大 ，附近有日新島可以散散步，還有好多隻可愛的小喵咪😍,1,2,5
洗澡洗到一半跳掉，但是我在服務員很熱心，應該怎麼辦？,0,2,4
2020/7-第12露-迪卡儂  在露營時好巧碰到高中老朋友也在是附近，緣分真是奇妙,1,1,2
有小孩以後的第一次露營，星空！煙火！小孩的各項遊具！還有營方所提供的啤酒喝到飽！真好,1,2,5
