content,rating,type,status,tokenization,publishedDate,origin
第一次入住，所有用品都是全新的，感覺真是爽到了。,3,2,0,,2021/9/22,0
3/30(週六)晚上7點到9點期間，我們在F區經歷了不斷的停電問題。每次電力恢復後不久又會再度中斷，這樣的情況持續了好一段時間。我們支付了高昂的費用來包場，在非常重要的用餐和洗澡時刻卻無法享受到基本的設施。更糟糕的是，我們無法聯絡到營區人員來解決問題，只能無奈地等待。這種經歷讓我們感到非常不滿，希望未來能有更好的管理和服務品質。,3,2,0,,2019/4/1,0
這個週末去了一個叫做F區的度假村，卻遇到晚上7點到9點之間不斷地停電。停電來電、停電來電，讓人很困擾。我們可是付了相當昂貴的費用，卻在最需要用電的用餐和洗澡時刻，受到這麼大的困擾。更糟糕的是無法像預期般與營區人員聯絡，只能無助地等待。這樣的服務品質讓我們感到相當不滿！,3,2,0,,2019/4/1,0
非常不幸的是，3/30(六)晚上7點到9點之間，我們的營區一直在陸續停電。這種來電、停電的情況讓我們感到非常不舒服。我們可是支付了F區那麼高昂的費用，卻在最需要用電的時候受到這麼大的困擾。我們無法準時享用晚餐、洗澡，而且無法聯絡營區工作人員來解決問題，只能默默地等待恢復電力。這種經歷讓我們感到非常糟糕！,3,2,0,,2019/4/1,0
3/30(六)晚上七點至九點之間，持續遭遇停電問題，一直是接著來電、停電、再來電的情況。我們在F區訂了房，支付了高昂的費用，卻在晚上最需要用餐和洗澡的時候遇到這種困擾，造成了極大的不便。無法直接聯絡營區人員處理問題，只好無奈等待解決，讓人倍感失望！,3,2,0,,2019/4/1,0
3/30(星期六)晚上7點到9點之間，我們住在F區卻一直在經歷停電和來電的狀況。我們支付了昂貴的費用，卻在最需要用電的時候遇到這種困境。洗澡、用餐等重要時刻都無法正常進行，而且無法直接聯絡營區人員處理問題，只能靜待。這種經歷讓我們感到非常糟糕！,3,2,0,,2019/4/1,0
浴室不足。包了一整區獵帳，卻要跟其他營區共用浴廁。而且到場後才知道後面浴廁的水壓被關掉，無法沖澡且有氣味問題。這部分是致電後才被告知，讓人感到不便。而共用浴室還要經過其他營區，洗完澡感到很尷尬。房間有黴味且燈光不足，不太舒適。交通便利，公共空間和草地很寬廣，但希望包區可以有自己的浴廁空間，否則和其他營區共用感到不便。,2,2,-1,,2023/9/18,0
浴室設施不足。包了一整區的狩獵帳篷，卻需要和其他帳篷共用浴廁，而且到達現場才發現狩獵帳篷後面的浴廁空間只能用來方便，無法使用沖水，味道也不太好。打電話諮詢後才被告知共用浴室的前面是其他包區的公共空間，覺得打擾他人不太好意思，尤其洗完澡還要經過別人面前十分尷尬。房間裡有黴味，燈光不夠明亮。雖然交通方便，能輕易抵達公共空間和草地，但希望包區能有自己的浴廁空間，否則與其他區共用五六間盥洗間實在不太方便。,2,2,-1,,2023/9/18,0
我們包的狩獵帳在浴室方面感覺不太足夠。我們沒有專屬的浴廁空間，要跟其他包區的人共用，而且到了現場才知道浴廁只能作為方便廁所使用，水壓還被關掉，無法沖洗，氣味也很不好。後來打電話給營主才被告知這部分。共用浴室前面是別人包區的公用空間，讓人覺得不太好意思。洗完澡還要從別人面前經過實在很尷尬。房間裡有黴味，燈光也不太明亮。交通方便，公共空間和草地很寬廣很不錯，但希望可以有自己的浴廁空間。如果20人都要跟其他包區一起共用五六間盥洗設施，實在不太方便。,2,2,-1,,2023/9/18,0
這個包區不足的地方在於浴室設施。我們包了一整個狩獵帳，卻發現要跟其他帳篷共用浴廁，而且在到達時並沒有被告知這項條件。浴廁後面的空間只提供一個方便廁所使用，水壓還被關掉無法沖水，氣味也相當不好。我在打電話詢問後才知道，共用浴室的前面是別人包區的公用空間，這樣對其他人可能會造成困擾。另外，要從其他人面前經過去洗澡實在太尷尬了。房間內有黴味，燈光也不夠亮，整體感受大打折扣。交通方便到達，公共空間和草地也相當寬敞，這點非常不錯。但希望包區可以提供自己的浴廁空間，否則要和其他區域共用對20人來說實在是不方便。,2,2,-1,,2023/9/18,0
浴室不夠。我們包了整個狩獵區，卻沒有自己的浴廁空間，需要跟其他帳篷共用浴廁。抵達時才發現狩獵帳後面的浴廁僅供方便使用，但水壓被關掉無法沖洗，且氣味不佳。事後打電話問營主才得知這部分是共用的，且前面是別區包的公共空間，覺得有點尷尬。房間有黴味，燈光也不夠明亮。交通方便，容易到達公共空間和草地。希望包區可以擁有自己的浴廁空間，否則要和其他帳篷一起共用盥洗設施對20人來說實在不方便。,2,2,-1,,2023/9/18,0
帳篷環境需要時常清潔。由於周遭植被眾多，蚊蟲非常多也屬情理之中。然而，帳篷內部也有許多蚊蟲，加上冷氣開著導致灰塵累積，十分嚇人。廁所內也到處是蚊蟲屍體，要索取蚊香也需要等待相當長的時間。,3,2,0,,2022/6/15,0
帳篷內部需要經常清潔，因為附近有很多植物，因此蚊蟲特別多。冷氣開著時，內部灰塵堆積嚴重，需要及時打掃。廁所裡也有很多蚊蟲屍體，希望能夠清理乾淨。另外，索取蚊香的等待時間也太長了。希望管理單位能夠注重環境清潔，提升露營體驗品質。,3,2,0,,2022/6/15,0
營地環境需要定期清潔。由於周圍植物眾多，蚊蟲也相對多，這點可以理解。然而，在帳篷內部也發現有些蚊蟲，加上冷氣開啟後內部灰塵堆積，讓人感到不舒服。廁所內有許多蚊蟲屍體，而且索取蚊香需要等待很長時間。希望營地能夠加強清潔管理，提升營地整體衛生環境的品質。,3,2,0,,2022/6/15,0
營區需要保持清潔。周圍植物眾多，蚊蟲也相對多，這點可以理解。但帳篷內部也有蚊蟲問題，冷氣開啟後發現灰塵厚厚的，讓人驚訝。廁所內也有很多蚊蟲屍體，蚊香索取卻要排隊等很長時間。希望營區能夠加強清潔管理。,3,2,0,,2022/6/15,0
我們營地中有非常多植物，因此蚊蟲也相當多，這點很理解。但帳篷內的環境也需要經常清潔，特別是冷氣開啟後，灰塵積聚的情況令人驚訝。廁所內也是如此，蚊蟲屍體滿地，讓人感到不舒服。希望可以提供更即時的蚊香補給服務。,3,2,0,,2022/6/15,0
結論：一晚上都很難入眠。營區的規劃還可以，沒有蚊子是個好事。入營時的導遊缺乏耐心，整個過程都顯得很急迫。帳篷明顯有發黴的問題，進去之後就能聞到濃濃的黴味。雙人床中間凹陷很大一塊，整晚都讓人感覺側睡。管理完全不到位，附近幾個營友喧鬧不休，一直到凌晨2~3點才平靜下來。總結：整晚難眠。,2,2,-1,,2021/10/19,0
總的來說，整晚都很難入眠。雖然營區的規劃不錯，但幸好沒有蚊子。帳棚顯示明顯的發黴，進入後就能聞到刺鼻的黴味。兩人床中間出現一大塊凹陷，讓整晚都以不舒適的傾斜姿勢入眠。更糟的是，沒有任何管理者，在周圍幾個營位的營友很吵，直到半夜2~3點才終於安靜下來。總結：整晚都難以入眠。,2,2,-1,,2021/10/19,0
總結：整晚無法入眠。營區的佈局不錯，並沒有蚊子。引導我們入營的工作人員態度不耐煩，經常催促。帳篷明顯有發黴情況，進入後有強烈黴味。雙人床中央一大片凹陷，整晚都在傾斜睡覺。沒有管理人員，周圍幾個營位的人們玩得很開心，一直吵到半夜2~3點才有些安靜。總結：整晚難以入眠。,2,2,-1,,2021/10/19,0
總結：整晚都很難入眠。營區的規劃還可以，沒有蚊子。負責帶領我們入住帳篷的先生態度欠佳，很不耐煩。帳篷明顯發黴，一進去就聞到黴味。雙人床中間下陷很大一塊，整晚都在傾斜的睡姿。營區完全沒有管理，周邊幾個帳篷的人很吵，一直到凌晨2~3點才安靜下來。總結：整晚都難以入眠。,2,2,-1,,2021/10/19,0
總結：整晚難以入眠。營區規劃良好，沒有蚊子。入帳時帶領我們的先生缺乏耐心，甚至有些不耐煩。帳篷明顯發黴，內部有濃重的黴味。雙人床中間下陷嚴重，睡覺時整晚都感到傾斜。營區完全沒有管理，周遭幾個帳篷的營友嘈雜不安，一直吵到深夜2~3點才終於安靜下來。總結：整晚難以入眠。,2,2,-1,,2021/10/19,0
露營區名不副實，設施簡陋且裝置不全，還有不明物體爬上身！床底竟藏有符咒、垃圾、襪子、內褲，且管理者對此置之不理。戶外設施少且骯髒，溜滑梯上滿是汙垢，帳篷內更是蜘蛛網、蟑螂蛋，豪華露營區？純屬誤導！,3,2,0,,2021/10/11,0
這個所謂的豪華露營區，實際上並不豪華。在凌晨被像蜈蚣的奇怪生物爬到身上的經歷讓我大吃一驚，更糟糕的是，這種情況還發生在小孩身上。當我試圖找出這些生物來自哪裡時，竟然在床底發現了符咒、垃圾、襪子和內褲。我向營主反映這個問題，但他似乎並不認真對待，也沒有進一步調查。在露天場地，幾乎找不到適合小孩玩耍的設施，即使有溜滑梯，也髒得無法忍受。雖然露營總是會遇到一些蟲類，但營區帳篷的一些角落裡卻佈滿了蜘蛛網和蟑螂蛋，這讓人難以置信。總的來說，這個露營區真的與豪華無關。,3,2,0,,2021/10/11,0
這個豪華露營區並不太豪華。我在凌晨被類似蜈蚣的不明生物爬到身上嚇醒，甚至第二次還爬到小孩身上。當我尋找生物來自何處時，我驚訝地發現床底下藏著符咒、垃圾、襪子、內褲。我提出了我的反應給營主，但他似乎不當一回事，也不層再過問。戶外的設施也很少有小孩能玩的，雖然有溜滑梯，但很髒。露營當然會遇到蟲類，但帳篷的一些細縫處有蜘蛛網、蟑螂蛋，這實在不符合豪華的標準。,3,2,0,,2021/10/11,0
這個所謂豪華露營區，實在是有點令人失望。半夜被像蜈蚣的奇怪生物爬上身體，著實嚇壞了我，更慘的是第二次還在小孩身上出現⋯檢查後發現床底下有符咒、垃圾、襪子、內褲⋯反應給營地管理人員，卻得到冷淡的態度，徹底讓人感到不被重視。戶外設施少之又少，即使有溜滑梯也髒兮兮的，露營當然會遇到蟲類，但帳篷裡還有蜘蛛網、蟑螂蛋，這樣的狀況實在與豪華露營區不符。,3,2,0,,2021/10/11,0
這個豪華露營區看似豪華，但實際上卻遠非如此。清晨被類似蜈蚣的生物爬上身體，甚至還發生在小孩身上，令人嚇到不行。更糟糕的是，在搜尋生物來源時，發現床底下滿是符咒、垃圾、襪子和內褲。投訴給營主後，卻被視而不見，讓人感到失望。露營區的設施少得可憐，溜滑梯骯髒不堪，外面的環境也沒有適合小孩玩耍的地方。當然，露營中會遇到一些蟲子是合理的，但帳篷內的蜘蛛網和蟑螂蛋實在讓人無法接受。總的來說，這個所謂的豪華露營區與其說是豪華，倒不如說是讓人大失所望。,3,2,0,,2021/10/11,0
真是太幸運了，平日去和價格完全不符。,3,2,0,,2020/9/9,0
太幸運了是我平常去那間店，價格完全不符合。,3,2,0,,2020/9/9,0
幸好是在非尖峰時段造訪。價格完全不符合。,3,2,0,,2020/9/9,0
幸好是在平日去的，價格完全不符合。,3,2,0,,2020/9/9,0
還好是平日去，完全不符合價格。,3,2,0,,2020/9/9,0
第一次體驗露營帳篷，帳內很舒適，只可惜帳外是碎石區，如果能改種草地就更完美了。,3,2,0,,2019/10/21,0
獵營床真的很好坐，但營地地面有些不平整，希望能改以草地為底就更完美了。,3,2,0,,2019/10/21,0
第一次使用露營帳篷，帳內感到非常舒適，唯一美中不足的是帳外是碎石區，如果能改為草地就更完美了。,3,2,0,,2019/10/21,0
第一次嘗試露營帳篷，帳篷內部非常舒適，但帳篷外的碎石地區希望可以改成草地，這樣就更完美了。,3,2,0,,2019/10/21,0
獵營帳篷的初次體驗相當舒適，帳內設施令人滿意，只是帳外地面的碎石區對於裝備和行走不太方便，如果能將地面改成草地就更完美了。,3,2,0,,2019/10/21,0
這裡的風景很美，但其他方面表現不佳。營地老闆只顧著賭博，服務水準非常差。,3,2,0,,2019/9/19,0
這裡的景色雖然美麗，但其他方面真的很差。老闆只關心賭博，服務品質很糟糕。,3,2,0,,2019/9/19,0
景色美，但服務很差，老闆只顧著賭博。,3,2,0,,2019/9/19,0
這裡的風景美麗，但其他方面都很糟糕。營地老闆只顧著賭博，服務品質非常差。,3,2,0,,2019/9/19,0
雖然景色很美，但其他方面表現都很糟糕。管理人只顧著賭博，服務品質非常差。,3,2,0,,2019/9/19,0
冷氣效果不佳且常斷電，使得室內溫度難以維持涼爽；電風扇運作不穩定，吹風時時忽大忽小；廁所門口積水未被清理，導致積水問題仍未解決。,3,2,0,,2019/9/1,0
冷氣不涼且容易斷電，電風扇吹風時有時強有時弱，廁所門口積水長期未處理。,3,2,0,,2019/9/1,0
冷氣不冷還會斷電，電風扇開到一半就開始變大變小，廁所門口的積水一直沒有人來清理。,3,2,0,,2019/9/1,0
冷氣開了但是卻不涼，還會突然斷電；電風扇吹風時不穩定，時強時弱；廁所門口有積水但沒有人清理。,3,2,0,,2019/9/1,0
冷氣不僅不涼，還會不時斷電；電風扇吹風時時忽大忽小；廁所門口積水未清理。,3,2,0,,2019/9/1,0
服務需要改善，入場前支付了5800元的費用，卻沒有人指引或介紹設施，浴廁、冰箱、戲水池、沙坑都得我們自己找，實在不值得這樣的價錢。,3,2,0,,2019/4/8,0
服務需要再加強，不是我先付清5800元費用就可以不管不問。入場時場地沒有人幫忙介紹一下，浴廁冰箱，戲水池，沙坑...都是我們自己去尋找，實在對不起一晚5800元的收費。,3,2,0,,2019/4/8,0
服務需要提升，不能因為我提前支付了5800元費用就不管不問。入場時沒有人來幫忙介紹設施，浴廁、冰箱、戲水池、沙坑…都得我們自己去找，實在不符合一晚5800元的收費水準。,3,2,0,,2019/4/8,0
"服務需再加強，不是我先付清5800元費用了就不聞不問。入場時場地沒有人幫忙介紹一下，浴廁冰箱，戲水池，沙坑…都是我們自己去尋找，實在對不起一晚5800的收費 

 服務要再加把勁，付了5800元費用後不該就不管不問。進場時沒有人來協助介紹設施，我們自己摸索浴廁、冰箱、戲水池、沙坑等，對於這樣一晚5800元的收費真的有點失望。",3,2,0,,2019/4/8,0
服務需要加強。即使我提前支付了5800元的費用，也沒有得到令人滿意的服務。進入場地時，沒有人主動介紹設施，包括浴廁、冰箱、戲水池和沙坑，都是我們自己去尋找。這樣的服務和收費不相符。,3,2,0,,2019/4/8,0
CP值不高。剛checkin時，服務人員告知說房間很乾淨，但要注意若checkout後有髒汙，則需支付清潔費。這種直言不諱的提醒讓我感受有點差。我支付了4800元，難道這個價格不包括清潔費嗎？,3,2,0,,2022/5/3,0
這裡的CP值有點低。我checkin後，服務人員告訴我帳內很乾淨，但如果check out後有髒汙，我還要支付額外的清潔費。我付了4800元，難道這個價格不包含清潔費嗎？感覺有點不公平。,3,2,0,,2022/5/3,0
入住後發現CP值不高，雖然服務人員告知帳內很乾淨，但如果退房後有髒汙就得額外支付清潔費，讓人感受有點差。付了4800元，難道這個價錢不包含清潔費嗎？,3,2,0,,2022/5/3,0
這家住宿的CP值不高。我checkin後，服務人員告知我帳內很乾淨，但要注意若有髒汙，就要支付額外清潔費。這種直接點出可能會讓人感受到不太舒適，畢竟我已經花了4800元，難道這個費用裡不包含清潔費嗎？,3,2,0,,2022/5/3,0
入住後發現CP值不高，服務人員在checkin時告知帳內很乾淨，但若checkout後有髒汙就需要負擔清潔費，這樣的說法感受有點不好。我付了4800元，難道這個費用不包含清潔費嗎？,3,2,0,,2022/5/3,0
老闆態度親切，但在最後路段考驗車子的馬力，空氣清新，營區不太大，適合小型露營。,3,2,0,,2020/3/1,0
總經理很友善，但最後要在崎嶇的道路上測試車輛的引擎馬力。空氣品質很好，但露營區地點較小，不適合大型露營活動。,3,2,0,,2020/3/1,0
老闆為人友善，但在最後一個考驗中，要求車子擁有強大的馬力來應對陡峭的路段。營區空氣清新，雖然不大，但提供了舒適的露營環境。,3,2,0,,2020/3/1,0
老闆人很nice，但當面臨路途考驗時，車子的馬力與空氣品質就變得至關重要了。營區不大，不適合露營大型帳篷。,3,2,0,,2020/3/1,0
老闆很友善，但在最後的路段上考驗了車子馬力的表現。空氣品質很好，但露營區的空間不是很大，適合進行小型露營活動。,3,2,0,,2020/3/1,0
第一次住狩獵帳，設施齊全，很贊！,3,2,0,,2021/1/17,0
首次入住狩獵帳篷的體驗，設施一應俱全，很不錯！,3,2,0,,2021/1/17,0
第一次住狩獵帳的體驗非常完美，因為房內配備齊全。太棒了！,3,2,0,,2021/1/17,0
這次在狩獵帳的住宿體驗真的令人印象深刻，裡面的配備非常齊全，讓我感到非常滿意!,3,2,0,,2021/1/17,0
第一次體驗狩獵帳，裝備一應俱全，非常不錯！,3,2,0,,2021/1/17,0
廁所十分骯髒，營地主人無法管控狗亂跑，且並未關心到客人的需求。在離開時，甚至沒有道別的舉動。,2,2,-1,,2019/4/29,0
廁所非常骯髒。營地主人的狗亂跑，而且根本沒有來關心客人，離開時甚至連再見都沒有說。,2,2,-1,,2019/4/29,0
廁所十分骯髒，營地主人的狗亂跑，且完全不關心客人。離開時甚至沒有跟客人道個再見。,2,2,-1,,2019/4/29,0
廁所狀態很差，營地主人隨意讓狗亂跑，對客人也漠不關心，離開時竟然也沒有說再見。,2,2,-1,,2019/4/29,0
廁所十分骯髒。。營地主人狗隻亂跑，而且也不會來關心客人，離開的時候甚至連再見都沒有說。,2,2,-1,,2019/4/29,0
工作人員很友善，但浴廁環境需要進行改善。,3,2,0,,2023/4/5,0
服務人員態度親切，但是浴廁環境需要改善。,3,2,0,,2023/4/5,0
工作人員態度親切，但浴廁環境需要進行改善。,3,2,0,,2023/4/5,0
員工態度很好，但浴室環境需要改善。,3,2,0,,2023/4/5,0
員工態度親切，但是浴廁環境需提升。,3,2,0,,2023/4/5,0
晚上十點後的音量限制只是個參考，一些沒有公德心的人完全無視，繼續大聲喧嘩！誰怕吵就不要來了，即使請了管理員來勸也無效，音量限制根本形同虛設！以後應該不會再光顧了！,3,2,0,,2022/4/10,0
晚上十點後的音量限制只是參考值，並不能阻止沒有公德心的人繼續大聲嘈雜！如果晚上容易受到噪音干擾的人最好不要前來，因為即使已經請管理員來勸告，仍有人肆無忌憚地製造噪音。音量限制好似只是虛設一般！這裡可能不再是我的首選了！,3,2,0,,2022/4/10,0
晚上十點後音量限制只是一個參考指標，但沒有公德心的人完全無視這個規定，仍然大聲喧譁不斷。如果晚上容易被噪音打擾的人，建議考慮不要來此處，因為管理員即使介入勸告，仍無法控制這些缺乏公德心的人。音量限制實際上變得毫無作用，讓人感到非常失望！恐怕不會再有下次了！,3,2,0,,2022/4/10,0
晚上十點後的音量限制僅為參考，缺乏公德心的人仍然能夠大聲喧嘩！若怕受到幹擾，建議遠離此地，因無公德心者即便受管理員勸喻仍然繼續喧譁～音量限制猶如虛設一般！恐怕無法再次造訪了！,3,2,0,,2022/4/10,0
晚上十點之後的音量限制僅僅是一個參考，但沒有公德心的人仍然可以大聲喧嘩不顧他人感受！若晚上容易受到噪音影響的人，建議不要前來，因為即使已經求助管理員，情況依然無法改善，音量限制似乎完全沒有實質作用！我想我不會再光顧這裡了！,3,2,0,,2022/4/10,0
這個營地真的是一次性消費，太貴了還沒有價值。交通方便倒是可以接受，浴廁設施還算可以，但沒有提供洗髮沐浴乳，放置東西的空間也不夠人性化。吹風機還要投幣使用，客廳帳的裝置都很老舊，褪色生繡發黴都有，燈光也很差。桌椅都放在戶外365天風吹日曬，跟自己的椅子相比都差很多，裝置管理維護也很差。服務人員大部分還算客氣，但有時會盯著你說話放小聲，甚至放話要斷電，讓人感到不舒服。景觀無法要求太多，真的沒什麼亮點。電影院、跳床都放在像工寮的鐵棚子內，戲水池也長滿了水苔。期望用那麼高的價位應該要有對應的價值。,2,2,-1,,2022/2/4,0
從這次的一次性消費營地經驗來看，不論是5800還是3800的價格，都沒有那個價值。交通方便，但是建議不多。浴廁的水壓和溫度還算可以，但是浴廁設施沒有提供洗髮沐浴乳，放東西的空間也不夠人性化，吹風機還需要投幣使用。客廳的裝置老舊，有生繡和發黴的狀況，燈光也不質感，而戶外桌椅褪色、生繡、脫線更為嚴重。服務方面大部分都很客氣，但有些時候表現得過度監管，讓人感到不舒服。景觀方面受到地理位置的限制，沒有什麼特別亮點，如電影院和跳床設定在像工寮的鐵棚內，戲水池也有水苔的問題。期望以這個價位收費，能夠提供更有價值的服務和設施。,2,2,-1,,2022/2/4,0
這個一次性消費營地真的不值得再去！無論是要價5800還是3800，都沒有相應的價值。交通方便，四通八達倒是沒有什麼問題，但浴廁的設施沒有提供洗髮沐浴乳，只能把東西放在頭頂的架子上，非常不人性化。吹風機還要投幣使用，客廳裡的裝置明顯老舊，甚至帶有生銹和發黴的跡象，燈光也沒有質感。桌椅放在室外一年四季曝曬，已經褪色生繡，還有脫線的情況，裝置沒有人管理和維護。服務的大部分還算客氣，但有些行為讓人感到不舒服，比如聲音放小或者放話斷電。景觀方面，地理位置的限制使得設施缺乏亮點，電影院和跳床都放在像工寮的鐵棚子內，戲水池有水苔。期望付出高價位時能夠得到相應的價值。,2,2,-1,,2022/2/4,0
這個營地真的一次用品，不管是付5800元還是3800元都覺得不值得。交通方便倒是沒什麼問題，但營地設施真的很一般。浴廁的水壓跟溫度還不錯，但沒有提供洗髮沐浴乳，還有架子層板放置東西不太方便。吹風機還要投幣使用客廳帳，而且都看得出是老舊，有發黴、生繡的情況。桌椅都放在戶外風吹日曬，變得褪色、生繡、脫線，比自己家裡的椅子還差。裝置沒有管理維護，服務雖然客氣，但有時候會盯著你聲音放小，甚至會放話斷電，讓人覺得不舒服。景觀無法期待有什麼特色，電影院和跳床都放在像工寮的鐵棚內，戲水池有水苔。希望收高價位的話，可以提供更有價值的服務。,2,2,-1,,2022/2/4,0
這個營地真的不建議一次性消費，無論是5800還是3800都沒有物超所值。交通方便這一點倒是沒什麼好建議，但浴廁的設施並沒有提供洗髮沐浴乳，而且放置東西的地方非常不方便，要放在頭頂的層板上，很不人性化。吹風機還要投幣使用客廳帳，看起來非常老舊，而且可能有生繡和發黴的問題。房間的燈光也不夠明亮，使用的燈具也沒有質感。桌椅365天都放在戶外，都已經褪色、生繡、脫線，比自己椅子還要差。整個設施看起來好像很久沒有人管理維護了。服務人員大部分都很客氣，但有些人可能會無理取鬧，甚至有人會盯著你聲音放小，還放話斷電，讓人感覺相當不舒服。整體來說景觀也不怎麼好，例如電影院和跳床就被放置在像工寮的鐵棚子內，戲水池更是有水苔問題。希望若要設定高價位，也要提供相應的價值。,2,2,-1,,2022/2/4,0
這個營地真的不推薦一次性消費，不管是花了5800還是3800，都覺得沒有物超所值。交通很方便，但其他方面就沒有什麼好建議了。浴廁的水壓和溫度還可以，但完全沒有提供洗髮沐浴乳，而且備品只能放在頭頂的架子上，很不方便。吹風機還要投幣使用，客廳的風扇明顯感覺老舊，生鏽、發黴都有，燈光也很暗沒質感。戶外的桌椅明顯受到風吹日曬的影響，顏色褪了、生繡、脫線，椅子的狀況比自己家的還要差。設施沒有人管理維護，服務人員大部分很客氣，但有些人會盯著你把聲音放小，還會放話斷電，讓人感到不舒服。景觀也不怎麼樣，地理位置有限，不能要求太多。電影院和跳床都放在像工棚一樣的地方，戲水池也長了水苔。期望給這樣的價錢能有更好的享受。,2,2,-1,,2022/2/4,0
這次我們去的一次性消費營地真的讓人很失望，不管是5800還是3800的價格都完全沒有物超所值。交通方便性算是不錯，但是設施部分完全沒有提供洗髮沐浴乳，而且浴廁的設施也很不人性化，所有東西都只能放在頭頂的架子上，實在很不方便。吹風機還要投幣使用客廳帳，而且看起來非常老舊和不衛生。桌椅放在戶外365天風吹日曬，已經褪色、生繡，還脫線，相比之下我們自己家裡的椅子都比這些好。服務的大部分還算客氣，但有些人員甚至還會盯著你說話放小聲，而且還有放話斷電的情況，實在是讓人感到很不舒服。景觀部分完全沒有任何亮點，設施像是電影院、跳床都放在像工寮的鐵棚子內，戲水池更有水苔，真的是讓我們無法接受這樣的低質營地。希望如果要收高價位的費用，至少應該提供有價值的設施給付費的顧客。,2,2,-1,,2022/2/4,0
