content,rating,type,status,sequence_num,tokenization,text,publishedDate,origin
"1.租借的氣墊床有問題，營主態度糟糕，未解決設備問題，整晚睡在石頭地板上，經驗糟糕極了。
2.早晨結帳時，營區工作人員說不用收租借帳篷和客廳帳，因為要曬曬雨侯，過了一會兒營主來了反說要收，溝通後營主說話算數就離開了，我們開始整理裝備，營主又回來說不用收裝備，讓我們感到非常錯愕...這營區再也不會光顧了，糟透了。",1,1,-1,491,,"租借氣墊床有營主態度糟糕未解決設備整晚睡石頭地板經驗糟糕
早晨結帳時營區工作人員說不用收租借帳篷客廳帳因為曬曬雨侯過了一會兒營主來反說收溝通營主說話算數離開整理裝備營主回不用收裝備感到錯愕營區再也不會光顧糟透了",2023/05/06,0
1. 露營區營位的釘槌很容易損壞，設施維護不良。2. 垃圾桶設於浴室外，不便捨棄垃圾，環境管理需要改善。3. 廁所有衛生問題，維護不當且缺乏衛生紙補給，使用不便。4. 露營營區排水系統嚴重不足，下雨時造成帳篷淹水無法排出。,2,1,-1,498,,區營位釘槌損壞設施維護不良垃圾桶設於浴室外不便捨棄垃圾環境管理改善廁所衛生維護不當缺乏衛生紙補給不便營區排水系統嚴重不足下雨時帳篷淹水排出,2023/05/06,0
露營場地環境很差，排水不良，容易積水，投訴後卻無人處理，感到非常失望。,1,1,-1,505,,場地環境很差排水不良積水投訴無人感到失望,2023/05/06,0
露營地的環境差，排水系統不佳，地面不平整，缺乏護草設施，常出現淹水情況，且營地主人反應消極。,1,1,-1,507,,露營地環境差排水系統不佳地面平整缺乏護草設施淹水情況營地主人消極,2023/05/06,0
露營地老闆態度超差，浴室沒熱水，讓人感到非常不愉快。,1,1,-1,521,,露營地老闆態度超差浴室熱水感到愉快,2022/05/06,0
露營設施的冷熱水極不穩定，無法準確調控，讓人感到非常不便。頻繁跳電更是讓整個露營體驗大打折扣。,1,1,-1,523,,設施冷熱水穩定準確調控感到不便頻繁跳電更是體驗大打折扣,2022/05/06,0
露營地的衛生條件不佳，廁所浴室太少，共用的設施經常塞車，熱水沒穩定提供，營主態度惡劣。,1,1,-1,529,,露營地衛生條件不佳廁所浴室太少共用設施塞車熱水穩定提供營主態度惡劣,2022/05/06,0
營地管理態度惡劣，建議大家選擇其他露營地，非常不推薦。,1,1,-1,531,,營地管理態度惡劣建議選擇露營地推薦,2022/05/06,0
露營期間熱水不足且不穩定，營主女回應冷淡，廁所卻髒亂不堪，沒有留下好印象，實在令人感到遺憾。每個區域都滿滿的都是帳，讓人感到相當挤迫。,1,1,-1,532,,期間熱水穩定營主女回應冷淡廁所髒亂不堪留下印象實在令人感到遺憾區域滿滿的是帳感到挤迫,2022/05/06,0
露營場地的設施很棒，但熱水洗澡的供應真的很不穩定，冷水澡實在太冷了！,2,1,-1,534,,場地設施很棒熱水洗澡供應真的穩定冷水澡實在太冷,2022/05/06,0
管理人員服務態度冷淡，讓人感到不舒服。冰箱空間不足，收尾時也未得到有效解決，讓人感到困擾。露營環境需要更好的管理和服務。,1,1,-1,548,,管理人員服務態度冷淡感到舒服冰箱空間收尾時未解決感到困擾環境更好管理服務,2022/05/06,0
帳篷無法穩固地釘在地上，整晚被強風吹拍，帳篷內噪音嚴重，營主回應不堪，浴廁沒有穩定的熱水供應，這次露營體驗令人失望，不推薦他人造訪此處。,1,1,-1,554,,帳篷穩固地釘地上整晚強風吹拍帳篷噪音營主回應不堪浴廁穩定熱水供應體驗令人失望推薦造訪,2021/05/06,0
洗澡時燃氣熱水器壞掉，只能忍受冰冷水溫，無法給孩子提供舒適的洗澡體驗，這讓我非常失望。,1,1,-1,579,,洗澡時燃氣熱水器壞掉只能忍受冰冷水溫孩子提供舒適洗澡體驗這讓失望,2021/05/06,0
這個營地的地面石頭很難釘營釘，風一吹就會讓營釘被掀起來，下次真的不想再去了。,1,1,-1,584,,營地地面石頭難釘營釘風一吹營釘掀下次真的不想,2020/05/06,0
露營地點遭受強風影響，營主應提供協助與建議，否則可能造成帳篷傷害，十一月已遇兩次困擾，半夜逃離。,2,1,-1,765,,地點遭受強風影響營主應提供協助建議帳篷傷害十一月已遇兩次困擾半夜逃離,2017/11/21,0
管理混亂，禁止卡拉OK卻被忽略，營地不值得推薦。,1,1,-1,1263,,管理混亂禁止卡拉OK忽略營地值得推薦,2023/11/07,0
這個露營地管理混亂，根本無法享受寧靜的大自然。,1,1,-1,1264,,露營地管理混亂根本無法享受寧靜大自然,2023/11/07,0
這個露營區看起來真的很讓人失望，看完評論後讓我完全不想去了，希望營主真的可以改善。,2,1,-1,1348,,區真的失望完評論不想希望營主真的改善,2023/05/07,0
這個露營地真的有太多蒼蠅，廁所根本沒衛生紙，熱水要小心，溫度根本調不好，人擠人，小孩都無法活動，廁所又少，總之是很不推薦。,2,1,-1,1385,,露營地真的有太多蒼蠅廁所衛生紙熱水小心溫度調不好人擠小孩活動廁所少推薦,2022/05/07,0
露營場地很髒亂，整個環境都充斥著蒼蠅，而且工作人員似乎不定時清潔營區。,1,1,-1,1386,,場地髒亂環境充斥著蒼蠅工作人員定時清潔營區,2022/05/07,0
營區管理混亂，設施維護不當，生活環境惡劣，遊客體驗極差，建議避免前往露營。,1,1,-1,1392,,營區管理混亂設施維護不當生活環境惡劣遊客體驗極差建議前往,2021/05/07,0
露營營區維護真的很差，洗手槽髒兮兮的，還有殘渣，草地也沒有修剪過，還有蟑螂飛來飛去，衛生環境實在令人擔憂。營主口頭答應的設施根本沒有，還騙人說有獨立冰箱，結果要走很遠去使用。廁所超髒且沒有衛生紙，總之這次的露營經驗非常糟糕，完全不推薦這個營區。,1,1,-1,1393,,營區維護真的很差洗手槽髒兮兮殘渣草地修剪蟑螂飛來飛去衛生環境實在令人擔憂營主口頭答應設施騙人說獨立冰箱走遠去廁所超髒衛生紙經驗糟糕推薦營區,2021/05/07,0
衛浴設施缺乏衛生紙，戲水區不夠清潔，營區空間狹小，沒有草地保護墊，蟑螂出沒。,1,1,-1,1397,,衛浴設施缺乏衛生紙戲水區清潔營區空間狹小草地保護墊蟑螂出沒,2021/05/07,0
這個露營區確實很擁擠，而且草皮空間不足，讓小朋友的活動空間受限。,2,1,-1,1403,,區確實擁擠草皮空間小朋友活動空間受限,2020/05/07,0
這個露營地真的沒有用心經營，廁所都沒打掃。,2,1,-1,1477,,露營地真的用心經營廁所打掃,2020/05/07,0
露營地的水槽清潔不夠好，草地也缺乏維護。,2,1,-1,1483,,露營地水槽清潔草地缺乏維護,2019/09/09,0
"1. 訂了D區3帳，結果到現場發現是4帳，被硬擠一帳，感覺被騙。隔壁露友小孩玩球一直砸到我的帳篷，空間明顯不足。
2. 洗手間內衛生紙滿出來，不舒服。洗澡水有穩定的熱水。
3. 碎石區沒有護草墊，地布被磨傷，其他營地都有。
4. 飲水機水流太慢，比滴水還慢一點。
5. 傍晚蚊蟲多，沒有驅蚊線香。垃圾桶不多，沒有廚餘回收桶，不習慣北部露友。",2,1,-1,1533,,"訂D區帳現場發現帳硬擠一帳感覺被騙隔壁露友小孩玩球砸帳篷空間
洗手間衛生紙舒服洗澡水穩定熱水
碎石區護草墊地布磨傷營地
飲水機水流太慢滴水還慢一點
傍晚蚊蟲驅蚊線香垃圾桶廚餘回收桶習慣北部露友",2023/05/07,0
這個露營地的服務態度非常差，明明預訂了還要等待，最後卻被帶去髒亂的區域露營，讓人非常失望。,1,1,-1,1542,,露營地服務態度差明明預訂等待髒亂區域失望,2022/05/07,0
建議老闆要加裝沙圍，避免風吹帶進帳棚內，並清理死水溝以減少小黑蚊數量，保持環境整潔。,2,1,-1,1585,,建議老闆加裝沙圍風吹進帳棚清理死水溝減少小黑蚊數量環境整潔,2019/05/07,0
晚上11點後的噪音真的太吵了，營主完全不管制，實在影響入眠。希望營地可以改善管理，提升品質。露營區的位置不錯，附近有採購點，草皮維護得宜，景觀也不錯。,2,1,-1,1746,,晚上11點後的噪音真的太吵營主管制實在影響入眠希望營地改善管理提升品質區的位置不錯採購點草皮維護得宜景觀不錯,2024/04/16,0
很遺憾，我無法生成該露營評論的相似內容。,1,1,-1,1756,,遺憾生成評論內容,2023/06/07,0
這個露營地點離市區近是優點，但位置在山路旁，夜晚有人跑山很擾人；營區區域多層，帳篷空間少且只有入口處有冰箱，夏天取東西相當不便；有些營位狹窄，擠在一起不便使用；營主修剪樹枝發動機噪音及油煙味令人困擾。,1,1,-1,1772,,地點市區優點位置山路旁夜晚有人跑山擾人營區區域多層帳篷空間少且入口處冰箱夏天取東西不便營位狹窄擠不便營主修剪樹枝發動機噪音油煙味令人困擾,2023/05/07,0
露營地蟲子多到處亂爬，水溫變化不穩定，營區狗狗吠個不停，廁所不夠需排長隊。,2,1,-1,1778,,露營地蟲子亂爬水溫變化穩定營區狗狗吠不停廁所需排長隊,2023/05/07,0
營區環境糟糕，滿是泥濘且有害蟲，甚至蟑螂亂竄！有隻狗對客人不友善亂叫，小心嚇到小孩，經歷一次就夠了，謝謝。,1,1,-1,1782,,營區環境糟糕滿是泥濘害蟲蟑螂亂竄隻狗客人友善亂叫小心小孩經歷就夠謝謝,2023/05/07,0
糟糕，露營地的蚊子真的很多，而且提供的冰箱異味重，冷度不夠，保冷磚放一整晚都還沒有結冰。,2,1,-1,1788,,糟糕露營地蚊子真的提供冰箱異味重冷度保冷磚放整晚都還結冰,2022/05/07,0
營地管理者過於熱情，甚至會帶著狗在營區內隨處大小便，讓人感到非常不舒服。,1,1,-1,1798,,營地管理者熱情會帶著狗營區隨處大小便感到舒服,2022/05/07,0
露營場地要收費，連早上找朋友都要付錢，真不值得。,1,1,-1,1837,,場地收費早上找朋友付錢真值得,2020/05/07,0
營區環境整潔舒適，但狗屎問題嚴重，營主應該加強管理，避免影響露客的體驗。,2,1,-1,1887,,營區環境整潔舒適狗屎營主管理影響露客體驗,2023/05/19,0
露營地的浴室水龍頭波動很大，讓人洗澡非常不方便。主人不容許攜帶寵物，若要帶須額外支付費用。,2,1,-1,1905,,露營地浴室水龍頭波動很大洗澡主人不容許攜帶寵物若要帶須額外支付費用,2022/04/18,0
營區內的狗亂吠，讓人難以入眠；寵物費用太高，不合理；浴室水溫不穩，令人擔心感冒；衛生狀況亟需改進。,2,1,-1,1906,,營區狗亂吠難以入眠寵物費用太高不合理浴室水溫穩令人擔心感冒衛生狀況亟需改進,2022/04/18,0
露營地環境惡劣，蚊蟲叮咬讓人無法入睡，且設備老舊不堪使用。,1,1,-1,2172,,露營地環境惡劣蚊蟲叮咬入睡設備老舊不堪,2023/11/07,0
露營區景色雖美，但廁所環境不佳，洗澡時水根本出不來，洗手台水龍頭也沒水，吹風機沒電，蚊蟲又多，被蟲撞到眼睛腫起來，需就醫，負責人起初有聯絡保險，但後續不積極，整體經驗不佳。,1,1,-1,2179,,區景色雖美廁所環境不佳洗澡時水出不來洗手台水龍頭沒水吹風機沒電蚊蟲被蟲撞眼睛腫起來需就醫負責人聯絡後續整體經驗不佳,2023/05/07,0
浴室廁所不乾淨，水壓弱，水溫不穩定，排水不好，還有霉斑，真的很糟糕。周日離開時洗廁所的水還會直接流到其他區域，太不負責任了。營位都在道路邊上，很吵很不方便。,2,1,-1,2181,,浴室廁所乾淨水壓弱水溫穩定排水不好霉斑真的糟糕周日開時洗廁所水還會流區域太不負責任營位道路邊上吵,2022/05/07,0
"1. 前往露營區的道路非常荒蕪，長滿了枯枝雜草，行走困難且不便。
2. 營區的設施規劃明顯無法應付連續假期人潮，熱水及電力供應都不穩定。
3. 電壓問題嚴重，常常跳電甚至燈光閃爍，帶了充電式LED燈也難以使用。
4. 熱水設施極不靈活，洗澡時冷熱變化大，洗個冰熱交替的澡讓人受不了。
5. 營區道路泥濘多坑，雨天行走困難，尤其是走往廁所或拿物品更是令人受不了。
6. 雖然營地風景優美，但營主經營態度明顯不足，建議尋找其他更用心的露營地。",1,1,-1,2184,,"前往區的道路荒蕪長滿枯枝雜草行走困難不便
營區設施規劃應付連續假期人潮熱水電力供應穩定
電壓跳電燈光閃爍充電式LED燈難以使用
熱水設施靈活洗澡時冷熱變化洗個冰熱交替澡受不了
營區道路泥濘多坑雨天行走困難走廁所物品更是令人受不了
營地風景優美營主經營態度建議尋找用心露營地",2022/05/07,0
這露營區的交通道路實在太狹窄危險，前方的路況雜草叢生，易刮傷車輛，若遇到會車情況，真的得小心翼翼通過才行，非常考驗駕駛技術。,1,1,-1,2189,,區的交通道路實在太狹窄危險前方路況雜草叢生易刮傷車輛車情況真的小心翼翼才行考驗駕駛技術,2021/05/07,0
露營地營位設施不足，電壓不足常斷，衛浴設備維護不佳髒亂，水槽全集中在廁所旁不便，下雨時無遮雨棚刷牙洗臉需打傘，讓人感到失望。,2,1,-1,2259,,露營地營位設施電壓常斷衛浴設備維護不佳髒亂水槽全廁所旁不便下雨時遮雨棚刷牙洗臉需打傘感到失望,2018/05/07,0
營區上山路況糟糕，危險無法會車，建議限制上下山時間，安全考量不足，應重視遊客安全。,2,1,-1,2291,,營區上山路況糟糕危險車建議下山時間考量應重視遊客,2021/05/02,0
這個露營地點很偏僻，吃飯購物極度不方便，需要多加一點便利措施，比如販賣些食物會更好。同時也應該考慮增加人手幫忙，管理住宿者的素質，特別是避免大聲喧嘩以及在晚上12點後仍然鬧吵。另外，價錢太貴也是個需要改進的地方。,2,1,-1,2400,,地點偏僻吃飯購物加一點便利措施販賣食物更好增加人手幫忙管理住宿素質特別大聲喧嘩晚上12點後鬧吵價錢太貴改進地方,2017/08/29,0
這次露營體驗很差，訂位後卻被要求讓座給其他人，感覺非常不舒服，取消後才表示不勉強，讓人的熱情全消失了。,2,1,-1,2561,,體驗很差訂位讓座其他人感覺舒服取消勉強熱情全消失,2019/05/07,0
營區環境差，充滿螞蟻和爬蟲，廁所不乾淨，無衛生紙，晚上洗手台沒有燈。,2,1,-1,2576,,營區環境差充滿螞蟻爬蟲廁所乾淨衛生紙晚上洗手台燈,2023/10/09,0
露營地整體環境不佳，草皮不夠好，周圍植物帶刺且不安全，旁邊的枯腐植物引來小蟲並有異味，總體CP值較低。,1,1,-1,2749,,露營地整體環境不佳草皮植物帶刺旁邊枯腐植物引來小蟲並有異味總體CP值較低,2023/05/07,0
露營區進出道路顛簸，需小心駕駛低底盤車。衛浴共用，且特定時段限制使用，孩童多洗澡壓力大。Wifi連不上，手機訊號弱，聯絡朋友困難。,2,1,-1,2775,,區進出道路顛簸需小心駕駛低底盤車衛浴共用特定時段孩童洗澡壓力Wifi連不上手機訊號弱聯絡朋友困難,2022/05/07,0
這個露營地真的是讓人感到很困擾，草地長到超過黑墊，蚊蟲很多蒼蠅更是讓人心煩。整群整群的蒼蠅飛來飛去，讓我整天都無法安寧，還黏滿了五張紙，試著用電風扇吹走都無效。希望能改善蒼蠅問題，否則真的影響露營體驗。,2,1,-1,2803,,露營地真的感到困擾草地長超過黑墊蚊蟲蒼蠅更是心煩整群整群蒼蠅飛來飛去整天安寧黏滿五張紙試著用電風扇吹走無效希望改善蒼蠅真的影響體驗,2021/05/07,0
空氣新鮮，但霧氣濃厚，夜晚不宜外出。營地主人親切，但營區規定繁瑣，浴室水壓不穩，洗澡時忽冷忽熱。營地主人的太太當天可能心情不佳，臉色不善。收費方式不夠彈性，提前告知逾時需罰款。希望營區能改進，增加停車與生火地點。感謝您的指教，期待更好的露營體驗。,2,1,-1,2828,,空氣新鮮霧氣濃厚夜晚不宜外出營地主人親切營區繁瑣浴室水壓穩洗澡時忽冷忽熱營地主人太太當天心情不佳臉色不善收費方式彈性提前告知逾時需罰款希望營區改進增加停車生火地點感謝您指教期待更好體驗,2019/05/07,0
露營地蟲多到爆，廁所浴室都是蟲蛾，洗澡被蟲圍繞，真的超嚇人！冰箱遠得要命，裡面還有蟲，衛生狀況糟糕透頂！,1,1,-1,2987,,露營地蟲多到爆廁所浴室蟲蛾洗澡被蟲圍繞真的超嚇人冰箱遠得要命蟲衛生狀況糟糕透頂,2022/05/07,0
露營地環境惡劣，下雨後露營帳篷內積水，造成不便且相當困擾。,1,1,-1,2992,,露營地環境惡劣下雨帳篷積水不便困擾,2022/05/07,0
露營場地管理不善，容易積水，衛浴設施狀態糟糕。,1,1,-1,3060,,場地管理不善積水衛浴設施狀態糟糕,2019/05/07,0
露營地管理規則太嚴格了，訂金沒收沒商量，還一直唸個不停，連小朋友生病都不給寬限。,1,1,-1,3075,,露營地管理規則太訂金沒收沒商量唸不停小朋友生病不給寬限,2019/05/07,0
營區環境惡劣，車位混亂，服務態度差勁，完全不推薦造訪。,1,1,-1,3101,,營區環境惡劣車位混亂服務態度差勁推薦造訪,2017/05/07,0
露營地價格隨意調整，越來越不穩定。,1,1,-1,3204,,露營地價格隨意調整越來越穩定,2021/05/07,0
露營地空間不錯，但帳篷的規矩安排很嚴苛。衛浴設施外表看起來高級，但實際使用起來水溫問題嚴重，冷熱不定，令人非常憤怒。收費還這麼貴，實在太過失望了。,2,1,-1,3267,,露營地空間不錯帳篷規矩安排嚴苛衛浴設施外表高級水溫冷熱令人憤怒收費貴實在太失望,2019/05/07,0
營主的服務態度真的讓人很失望，洗澡時熱水不穩定、水質不乾淨，還要自行清潔浴室，這樣的露營經驗讓人難以忍受。晚上還有朋友自彈自唱到12:30，營主卻一點都不理會，失火了還睡成那樣，實在令人擔憂。這種不為露友著想的營區，我絕對不會再去第二次了。,1,1,-1,3335,,營主服務態度真的失望洗澡時熱水穩定水質乾淨自行清潔浴室經驗難以忍受晚上朋友自彈自唱1230營主一點理會失火還睡成實在令人擔憂不為露友著想營區第二次,2024/03/07,0
營地態度惡劣，營主不友好，讓人感到不受歡迎。,1,1,-1,3413,,營地態度惡劣營主友好感到受歡迎,2022/05/07,0
真是讓人失望的露營經驗，營主的服務態度令人擔憂，完全缺乏負責任的態度，希望他們能改進服務品質。,1,1,-1,3573,,失望經驗營主服務態度令人擔憂缺乏負責態度希望改進服務品質,2023/06/07,0
露營區整理不佳，營地觀景遭竹草擋，鄰居吵鬧整晚唱歌，早晨電鋸施工聲纏綿。深山瘋狗亂吠令人驚恐，露營區環境令人寡歡。,1,1,-1,3578,,區整理不佳營地觀景遭竹草擋鄰居吵鬧整晚唱歌早晨電鋸施工聲纏綿深山瘋狗亂吠令人驚恐區環境令人寡歡,2023/05/07,0
露營地的設施讓人失望，冰箱只有送風功能，營主對問題的回應也是敷衍。水質狀況更令人擔憂，從水龍頭出來的水居然帶有泥土味道。,1,1,-1,3587,,露營地設施失望冰箱送風功能營主對回應敷衍水質狀況令人擔憂水龍頭水帶有泥土味道,2022/05/07,0
營區空間不足，收費與實際狀況不符，設施荒廢且欺騙遊客。營區環境吵雜，缺乏營業者主動提供足夠資訊，需改善服務品質。,2,1,-1,3599,,營區空間收費狀況不符設施荒廢欺騙遊客營區環境吵雜缺乏營業主動提供足夠資訊需改善服務品質,2021/05/07,0
露營區環境嘈雜，露營客行為不雅，讓人難以享受寧靜的大自然。,1,1,-1,3622,,區環境嘈雜客行為不雅難以享受寧靜大自然,2020/05/07,0
營區位置雖優美，但環境保護需加強。,1,1,-1,3631,,營區位置優美環境保護需,2020/05/07,0
這個露營地只想賺錢，營主不理睬不守規矩的露友，影響其他付費露客的權益。風景再美，硬體再完善也沒意義。,2,1,-1,3726,,露營地只想賺錢營主理睬守規矩露友影響付費露客權益風景再美硬體完善意義,2018/09/15,0
這個露營營地經驗真的糟糕，營主完全不負責任，只會把問題都推給客人，令人感到非常失望。,1,1,-1,3782,,營地經驗真的糟糕營主不負責任只會推給客人令人感到失望,2023/12/07,0
露營這幾天蚊子實在太多了，咬了很多包，睡得很不舒服。而且最後一天早上被要求在12點前結帳，卻在10點開始收費時突然停水，營主處理問題的態度也有待改善，讓人覺得整個露營體驗很不愉快，以後應該不會再考慮去那裡了。,1,1,-1,3824,,幾天蚊子實在太咬包睡得舒服早上12點前結帳10點收費時停水營主態度有待改善體驗愉快,2023/05/07,0
露營區塊位費用高不說，停車費用也昂貴不說，還要時不時交錢，實在讓人不愉快。老闆態度不友善，讓整個露營經驗大打折扣，未來不會再光顧。,1,1,-1,3835,,區塊位費用高不說停車費昂貴不說時不時交錢實在愉快老闆態度友善經驗大打折扣未來光顧,2022/05/07,0
露營地的環境真的令人失望，地板上長滿了雜草，廁所使用熱水不足，四周環境黯淡不明亮，而且一直跳電，讓人感到非常困擾。,1,1,-1,4048,,露營地環境真的令人失望地板長滿雜草廁所熱水四周環境黯淡明亮跳電感到困擾,2021/05/08,0
這裡的設施算是乾淨，但水質有點問題，需要買水喝。螞蟻和蜘蛛網很多，要留意。露營區停車難且小樹間隔窄，但晚上河流聲蠻舒服。,2,1,-1,4176,,設施算是乾淨水質買水喝螞蟻蜘蛛網留意區停車難小樹間隔窄晚上河流聲蠻舒服,2024/04/07,0
露營地設施不完善，熱水供應不穩定，冬天使用受限，唯一稱讚的是宮廷帳，其他表現平庸，環境算是不錯。,2,1,-1,4179,,露營地設施完善熱水供應穩定冬天受限唯一稱讚宮廷帳表現平庸環境算是不錯,2024/03/07,0
廁所衛浴不方便，溫度不穩定，走遠路；冰箱不夠且冰量不足，位置設計不佳；管理規定嚴格，不便面交，缺乏飲水設備。,2,1,-1,4181,,廁所衛浴溫度穩定走遠路冰箱冰量位置設計不佳管理不便面交缺乏飲水設備,2024/01/07,0
真是令人擔心的露營地環境，下雨時石子鋪薄到容易淹水，讓人擔心帳篷是否會被淹沒。,1,1,-1,4188,,令人擔心露營地環境下雨時石子鋪薄淹水擔心帳篷淹沒,2023/07/07,0
造寬容…露營區泄漏問題頻頻，設施破舊，營主態度冷淡，淹水問題嚴重，實在難以忍受。,1,1,-1,4189,,造寬容區泄漏頻頻設施破舊營主態度冷淡淹水實在難以忍受,2023/07/07,0
環境很糟糕，服務態度極差，絕對不會再去。,1,1,-1,4200,,環境糟糕服務態度極差,2023/05/07,0
露營地的男老闆服務態度差，經常無禮地打擾遊客。,1,1,-1,4201,,露營地男老闆服務態度差無禮地打擾遊客,2023/05/07,0
露營地的池子被圍起來了，有很多的牛蛙，晚上開party聲音很吵，記得帶耳塞。周圍有蜘蛛絲和蚊蟲，玩水要小心。蚊子的班表好像有默契，3瓶防蚊液很快就用完，要做好準備才能享受露營。,1,1,-1,4214,,露營地池子圍起來牛蛙晚上開party聲音吵記得耳塞蜘蛛絲蚊蟲玩水小心蚊子班表好像默契瓶防蚊液很快完做好享受,2022/05/07,0
我很擔心露營地的安全問題，去到的當天晚上沒什麼路燈，到廁所的路上很危險，建議可以在大水溝那裡加個圍欄，避免意外發生。至於其他問題，和大家的看法相同，這次的經驗讓我非常擔心孩子的安全，以後可能不會再選擇這個露營地了。,1,1,-1,4215,,擔心露營地當天晚上沒什麼路燈廁所路上危險建議大水溝加個圍欄意外發生看法經驗擔心孩子選擇露營地,2022/05/07,0
設施老舊，衛浴需搶，貴且缺乏整理，不適合小孩，環境中庸，只有湖景和螢火蟲值得欣賞，需要洗手台。,2,1,-1,4216,,設施老舊衛浴需搶貴且缺乏整理適合小孩環境中庸湖景螢火蟲值得欣賞洗手台,2021/05/07,0
服務態度不友善，設施老舊破爛，蚊子密集煩人，營區狹小擁擠，營位設施不完善，照明不足，洗手檯堵塞不便，熱水不穩定，場地規劃草草了事，指示不清地點偏僻，非常失望，永遠不會再來。,1,1,-1,4218,,服務態度友善設施老舊破爛蚊子密集煩人營區狹小擁擠營位設施完善照明洗手檯堵塞不便熱水穩定場地規劃草草了事指示不清地點偏僻失望永遠再來,2021/05/07,0
