content,status,type,label
【時間】2021年18月29至29日【人數】10人【服務】Canvascamp 鐘型帳、小資鐘型帳【意見】先說明美中不足的部分，當天露營區客滿，移動式冷氣數量不足無法租借，所以當晚實在是熱到睡不著，雖然老闆送我們無酒精海尼根喝到吐作補償，但仍希望改善！這裏營帳、食材都由營區準備齊全，非常適合初心者或者懶骨頭來玩，距離銅鑼火車站不遠，附近也有清澈的河水可以遊憩。營區有配備空拍機，可以幫忙拍出鳥瞰網美照！臨走前和老闆聊得很開心，他也推薦一下山下的食物，可惜疫情警戒沒有開放內用，期待日後再回銅鑼吃吃喝喝、欣賞風景。【給分標準】一星：服務結束前主動離開。二星：享受完整服務，但此後不再造訪。三星：享受完整服務，今後願意獨自造訪。四星：享受完整服務，今後願意獨自或攜伴造訪。五星：享受完整服務，今後願意獨自或攜伴造訪，且願意為其廣告。,1,2,2
風景優美，浴廁乾淨，冬天有暖氣真的很舒服!,1,2,2
場地超級適合家庭親子聚會～同學會、情侶或閨蜜旅遊，都超級棒的！這次我們一家老小都玩得非常開心盡興！房間及廁所也都打理的乾乾淨淨，像自己的家一樣。傍晚躺在吊床上耍廢超舒服，大概七點過後會有涼風吹拂！11-12點吃飽也可以躺著燈全關的看滿天星星。是個內心豐滿的一趟旅程哦！謝謝營主一家人的接待，還有如果有遇見悠野之寶，必須給個讚啊～～！非常非常有趣而且好聊，總言之，非常推薦悠野旅遊！肯定讓你還沒退房就想再定下一趟旅程！！,1,2,2
環境優美安靜一定會在回訪,1,2,2
很棒的露營，與可愛的貓貓們玩了一整晚🐱 …,1,2,2
整體非常滿意，環境維護很細心，帳篷很乾淨舒適，風景很好，附近看得到螢火蟲，甕仔雞和拔絲地瓜很好吃。。營主們很友善熱情，可惜當天有其他帳的客人用音響大聲播音樂、在帳篷旁邊抽煙，但沒有工作人員去制止，除此之外都很滿意。,1,2,2
環境很棒，在埔里與日月潭中間，去那邊都很方便，早餐好吃，也很適合自己帶卡式爐自己煮晚餐，很適合跟朋友一起出遊。,1,2,2
已經來2次了 真的是讚讚讚  。很特殊的體驗，也感謝營主的協助,1,2,2
路不是很好走 風景很棒 老闆人也很好,1,2,2
自己開車會比較方便 路況 不是很好 可以開車到 要小心注意安全,0,2,1
營主夫婦超親切的，有問題與需求也會ㄧㄧ耐心解決，營地設備齊全，應有盡有，廁所採一個帳篷獨立一間，熱水超熱的，營貓很可愛，早上又可以看到日出，營地風景超讚，值得推薦，下次一定會再去,1,2,2
空間空曠 備品充足服務：5,1,2,2
"小朋友的樂園，水池很大很ok,滑草場地坡度適中，安全性夠，整個營地的分布是階梯狀，下層營地要到營本部要爬坡一段路，中層營地停車要注意，坡度陡要注意停車安全，有些地方螞蟻很多，可請很Nice的老闆噴灑螞蟻藥，然後就盡情享受自然。",1,2,2
租腳踏車，電動車的服務員，1男1女(不知是不是老闆和老闆娘)，態度真的……，預約騎3小時，如果超過3小時要道路救援一趟要收500元，我第一次聽說有這樣規定的，好險我們車沒壞……且車還明明沒風，跟你反應也只灌前輪，後輪說那是正常的，要不是不想在再浪費時間等車位，我們真的不想租你們家的……,-1,2,0
環境優美，適合露營的好地方,1,2,2
園區漂亮，最大的優點是地點好，離碼頭步行即可到達，但整潔度及服務人員有待加強，整體來說普普通通，不太會想再訪。,0,2,1
環境乾淨滿漂亮的 離日月潭也很近 貓咪可愛但真的有點吵 半夜到清晨都有人在旁邊的馬路飆車 立體環繞音效有烤肉的建議多自備食材 營區提供的食材算多樣但量偏少一人一個皎白筍、一隻蝦、一條香腸等等..連棉花糖都是一人一顆：）也是辛苦店家一顆一顆挑出來另外裝在塑膠袋啦,0,2,1
超棒的體驗！帳篷衛浴設配空間都很乾淨又舒適，真的帶盥洗跟換洗衣服到那邊就好了！當天因為入住組數不多，整個過程都覺得很舒服~地點不是很山上，但是卻是很安靜，只有天然蟲鳴鳥叫聲~~但小黑蚊有點多，大家要記得防蚊!!,1,2,2
目前露營過最滿意的地方～我們是住度假景觀屋，乾淨又舒適，景觀超級美，餐點都很好吃也不像一般露營的簡單食物，第一次在露營三餐也可以吃的很精緻，服務人員都很親切，服務很好，還有小活動可以參與，很開心可以在營地慶生，要離開時很幸運有遇到營主，非常友善，期待之後的電影區會再造訪～,1,2,2
園區設備齊全，全包式豪華露營，舒適、愜意，讓自己沉浸在大自然的芬多精中。,1,2,2
農場房間浴廁很乾淨棉被很舒服，房間面向西邊可以看夕照，晚上夜景很美可以欣賞巴陵鐵塔燈光秀， 場主提供泡茶用具供住宿朋友使用，另老闆還經營露營區營地整理很乾淨。,1,2,2
放鬆的一泊四食露營車體驗,1,2,2
服務好。環境舒適，營主很好,1,2,2
讓小孩大人離開3C享受森林環繞空氣超好不用戴著口罩真好環境優美乾淨舒適不用錄營配備齊全～新手也可以很好玩😄⛺️,1,2,2
老闆滿用心的替客人著想每個水龍頭🚰都有熱水，爐子和餐具🍴都齊全，還有冰箱提供，只是早上5點多就有一隻公🐔在叫醒，破壞晨夢....還有這裡有二隻貓咪🐱都不會怕陌生人... …,1,2,2
園區蠻大的很漂亮晚上很寧靜，老闆人非常親切熱情，廚房和衛浴位於改建的開放式貨櫃，貨櫃前還有個遮雨棚，廁所和淋浴間分開，所以多人露營也不會搶廁所👍帳篷裡有附暖器，床偏軟，晚上很暖很好睡。廚房用具有碗盤、杯子、刀具、占板、餐具、調味料、卡式爐、鍋子、平底鍋很齊全。早餐超級豐盛，正餐之外還有點心、蔬菜、水果、紅茶，超好吃的～～這裡露營真的很舒服愜意下次會再來這裡玩❤️,1,2,2
想來的人真心建議看看評論...五顆星是因為評了能借裝飾燈條，也是醉了來的人要有心理準備，床很難睡，而且超熱，真的要多帶幾個電風扇跟延長線。如此高的收費還要自助搬工具、垃圾分類好還要自己扛到垃圾場可以再找找CP值更高的地方,-1,2,0
去年十月就付了過年「踏浪星辰」訂房，出發前一週收到通知，說你們疏忽沒注意到其中一天有包場，我們也接受你們幫忙安排到另一間民宿「東岸邊境」。住宿當天到達民宿，打電話給民宿聯絡人「阿犬」，竟然說你們又搞錯，房間給別人了？這種服務態度適合做民宿嗎？讓客人訂好房，結果在外面空等？原本是開心要住兩晚帳篷整個心情都搞砸了強烈建議，慎選民宿！,-1,2,0
感謝放晴😍讓我帶著熊抱哥來露營🏕️ …,1,2,2
很棒的初露營體驗！。第一次露營，幸運訂到了南非狩獵帳，營主親切、營區公共區域乾淨！推推,1,2,2
環境佳、食物豐盛～很適合大小家庭來遊玩😍 …,1,2,2
設備硬體軟體超簡陋，一個三人帳篷要9500 元，接近一萬塊提供的服務是：。帳篷上面沒有天帳、太陽7點直接全部人烤熟、帳篷內部就放兩張充氣床墊，沒了。電箱超少拉一個電要老半天，冰箱超遠超不方便，洗澡洗到一半還會沒熱水，結束一場噩夢之後意見集中垃圾，人員竟叫我們自己抬垃圾走大爬坡上去丟，這些就算了，希望服務態度可以改善，還說要評論打五星才有燈條可用，要來這裡露營的同仁們請慎思！,-1,2,0
素食風味餐用心準備服務親切且貼心教練專業又幽默拍照成品更是美到翻整體體驗非常開心要再來：）姿讚👍,1,2,2
整個露營過程真的非常歡樂又加上帥哥老闆、美女老闆娘的細心照料，讓這次的露營很完美。營區的位子規劃的都相當不錯（我們那時是意外包了棧板區🤣🤣），衛浴大間熱水又24H供應，海拔不高但畢竟在山上空氣真的是好好啊～ 推推！ …,1,2,2
賺錢要憑良心，跟你租車問胎壓，居然給我虎爛說有打到50psi！騎到一半受不了了量胎壓……居然只有15psi心裡面在想「這也太狡詐了吧，靠拖累速度坑殺消費者是吧！？」一路抽筋靠意志力騎回租車場，最後結算雖然騎了將近7小時，老闆說最高一台車只收300，還說的好像我要給他感恩戴德一般（怒）好險沒有遇見老闆娘(禮貌問個問題竟然一副愛鳥不鳥的態度看了真是傻眼倒彈！)，不然一星都沒有！e04!!!,-1,2,0
超棒的體驗！根本網美聚集地～這不住爆真的不行！！,1,2,2
4/16入住合掌屋，廁所異味臭整天！排水有夠差勁，洗個澡裡面水都排不掉抵達時營主有出現帶位，再來是晚餐時間出來點蚊香+收營位費用，17號當天最後一個離開營主就再也沒出現過⋯⋯照片拍得很美，但魚池、船屋都是在對面馬路的營區內，我們抱著小孩穿越台21馬路去體驗只能說 請用點心經營吧,-1,2,0
讓我們印相深刻的第一ˋ次露營，讓我們愛上夢田,1,2,2
依山傍水，餐點豐富，輕鬆享受夜宿大自然中的樂趣。,1,2,2
在露營車過夜是很有趣的體驗，而且該有的東西都有，浴室熱水也夠熱，但露營車空間狹小，住起來不是很舒服。,1,2,2
「豪華露營空手到」，吃的喝的樣樣有，帳篷也都搭好了，浴室有洗髮精跟沐浴乳，衛浴都很乾淨，帳篷內的睡墊跟小小枕頭，會套上一件不織布，應該是消耗品，為了確保衛生！不過雙人充氣床墊比較小，很難翻身，而且一個人動，另一個人一定有感覺，帳篷拉鍊的聲音也大，建議自備耳塞！基本上，到了這就是徹夜狂歡，烤肉喝酒聊天一整夜，睡覺就留給隔天回家睡吧！,1,2,2
很舒服安靜的營區👍 …,1,2,2
老闆娘態度很差，一入住就很草率快速帶過清點營地用品叫你快點簽名簽收，很不耐煩告知沒辦法讓我們依照行前訂單要求（同行友人住隔壁）但是行前訂單卻有答應我們住隔壁。蚊香一點灰沾染露營營地木棧板被要求罰款1000元，吃飯完桌椅要自己放回原本的地方挪個位不可以，垃圾要自己倒到上面回收按照分類，還要自備垃圾袋沒有提供垃圾桶。老闆娘千交代萬交代小孩鞋子不能踏進帳篷弄髒會罰錢。別家豪華露營還會幫你搬行李呢這間當然要自己搬，疫情所以不開放沙坑也沒有戲水池，只有盪鞦韆草地竹林沒了。需要自備碗筷喔，貼心提醒一份紙碗盤老闆收50元^_^ 南非狩獵帳內霉味很重，兒子氣喘發作一直咳嗽還好有帶吸藥。,-1,2,0
營區相當乾淨 漂亮餐點也非常好吃 乾淨衛生烤肉餐點新鮮 用炭火烤 身上不會有味道早餐清淡美味到不行,1,2,2
帳篷很乾淨完全沒有霉味之類的臭臭味道老闆很細心～下雨還主動提供大雨傘氣墊床氣充很飽～躺起來很舒服～不會軟軟塌塌的廁所整潔程度100分,1,2,2
貼心營主。我還會在來的。,1,2,2
闆娘很親切熱情又客氣！👍因為跟朋友平日來，只有我們四個人整個包場的概念！😄帳篷很豪華舒適，廁所雖然不多間，如果多人來比較要等待，但整體來說滿整潔乾淨的。👍我們訂了四人份烤肉999元，份量蠻大的，只是蔬菜較少，所以我們又去了市區的全聯買蔬菜。四人帳3000元來說CP值滿高的。👍,1,2,2
優質服務，環境舒適、適合放鬆！。現場人員及營主都非常貼心有求必應！設備齊全、夏天蚊蟲多但環境算維持的蠻整潔，基本備品都有Cp 值非常高～,1,2,2
兩天一夜套裝行程，水管屋+SUP+烤肉玩的超開心，SUP超好玩，兩位教練也很有耐心的帶我們，拍照技術很好，也用空拍機幫我們拍了好多珍貴的畫面！水管屋空間比較小，帶行李箱可能比較不好放，但整體乾淨也沒有異味～👍🏻小黑蚊很多，但營區提供的防蚊液超有效！（感動）留下了很好的回憶，超開心❤️謝謝畢瓦客,1,2,2
景觀好，老闆好老闆娘好、熱水夠熱，唯一缺點廁所只有一邊要上廁所要走較遠。,1,2,2
帳篷整個都發霉，床上還有煙盒跟打火機，房間內無衛生紙，烤具也都發霉,-1,2,0
環境優美、老闆人好、小狗可愛、食物超棒，很可以👍 …,1,2,2
環境舒適靜靜感受自然的美享受慢活的時光場地寬闊帳篷與帳篷之間不會太緊密充氣床舒服好睡羽絨被也十分乾淨溫暖帳內乾淨整潔走柔和溫馨路線營區還用心提供帳篷佈置用品衛浴設備👍餐點量充足吃飽飽很舒服的一次旅程❤️,1,2,2
環境好美⛺️ 帳篷環境很舒適獨木舟🛶很適合大小孩一起同樂,1,2,2
我高雄我驕傲，簡單露營最快樂ya!!!,1,2,2
