content,rating,type,status,sequence_num,tokenization,publishedDate,origin
在北埔市集附近，營地大小適中，通往營地的道路平坦好走，唯獨要小心防範蚊蟲叮咬。,3,1,0,1781,,2019/05/07,0
浴室陳舊，缺乏景觀；黑螞蝗蟲猖獗，樹下雨棚區PC低，1300感覺不夠。,3,1,0,4225,,2023/05/07,0
環境絕佳，唯浴室明顯不足，駕車行經蜿蜒狹窄的山路，低底盤車輛須謹慎通行。,3,1,0,5482,,2020/05/08,0
公園地太小，活動空間確實受限，但周邊山水，還是吸引不少遊客。,3,1,0,6825,,2019/05/08,0
草地長到黑蚊蟲多，是正常的，但蚊蟲這麼多，不正常，第一次在營地遇到這種情況，早上八點就被蚊子吵，整天打蚊子，紙一張張貼，電風扇吹還是吹不走，群聚的蚊子直到晚上六點才散去，浴室空間大，水池也不錯，只是蚊子真的太多了。,2,1,-1,3097,,2021/5/7,0
營地或許略顯擁擠，卻也是與寵物能共享樂趣的好所在，看到牠們活蹦亂跳，為遊客帶來歡樂，亦是美好。,3,1,0,2174,,2020/08/12,0
清新的空氣，營區鄰近河流，景色宜人。,3,1,0,4048,,2019/05/07,0
水槽、電插座數量不足，熱水溫度忽冷忽熱，建議業主規範晚上十點後降低音量，前晚鄰房客人深夜十二點仍高聲談話，向他們反應後，起初有稍為降音，但沒多久又如故，其中一人不斷自誇業績成長數倍，要他人多學習，吵得令人難以入眠。,1,1,-1,205,,2021/5/6,0
"女生淋浴間數量僅有5座，廁所距離遙遠，熱水供應至晚上12點，結果同行友人在11點多時已洗到冷水。由於是以柴火加熱，水溫無法穩定，即使調到最冷的位置，仍有可能過熱。女生吹風機僅有一台，營區的空間偏小，帳篷與帳篷之間距離極近。
規定中並未明文禁止打麻將，卻有人前來告知打麻將會對孩童產生不良觀感，要求我們將帳篷布拉起來。飲水機只有一台，時常水不夠用，完全沒有推廣。
翻譯：
女生淋浴間數量只有5座，廁所距離很遠，熱水供應到晚上12點，結果同行的朋友在11點多時已洗到冷水。因為是用柴火加熱，水溫無法穩定，即使調到最冷的地方，仍有可能過熱。女生吹風機只有1台，營區的空間偏小，帳篷與帳篷之間距離很近。
規定中並未明文禁止打麻將，卻有人前來告知打麻將會對孩童產生不良觀感，要求我們將帳篷布拉起來。飲水機只有一台，時常水不夠用，完全沒有推廣。",1,1,-1,5807,,2023/5/8,0
四月前，友人安排好的露營行程，前天上午，十九個家庭各自出發，來自基隆的北部人，來自台南的南部人，大約十一點半，所有朋友都會合，在小孩子也包含在內，總共有九十三位。中午後我們聊天、吃喝、歡樂、尖叫，不停地到現在！我相信，依目前現場的情況，接下來的兩天，必然會很開心！我的想法如此。,3,1,0,204,,2021/05/06,0
洗澡水溫難以控制，可能與飲水機無關，其他因素可能包含熱水管路老舊、水量調節閥故障、水壓過高或低等。,2,1,-1,6758,,2023/5/8,0
三日兩夜，洗澡總是溫度極低的冷水，小孩發抖不止。老闆不知所措，誰知不能直接開車到預約地點，見面卻臭著臉對客人說「你是誰」，嫌生意太好，服務根本0，來收錢時還一副得意忘形，改名換姓留下爛印象。石碇還好。,1,1,-1,597,,2022/5/6,0
黑蚊加上無數蚊蟲，夾雜大雨，營地竟淹水，不是碎石路不夠，是地勢低窪，水流無處去，洗澡及上廁所空間狹小，不敷5營位使用，僅1處可洗滌及如廁，電源線拉得太長，危險性高。,3,1,0,6776,,2023/05/08,0
營地陰暗，我們正午到營區，廁所就髒得不得了，直到晚上10點，情況也未見好轉！垃圾桶爆開，衛生紙散落一地，馬桶髒得不得了，幾乎每一間都讓人望而生畏。,1,1,-1,46,,2023/5/6,0
營地清潔維護還不錯，不過工作人員的服務態度真的有待改善。快接近中夜一點多，才發現冰箱空間一位難求，提出分區建議，他卻說不行，還反過來建議我們早點來，各區都沒有垃圾桶，什麼都要自己動手，說人手不足，我問他怎麼回事，他就這樣回我。,1,1,-1,624,,2022/5/6,0
遮雨棚雙人套房擠爆，業者還稱是包棟，實則與鄰房距離超近，半夜也不管制，鄰房客人狂玩狼人殺至深夜兩點，隔日垃圾也無人處理。若非沒給星，我真的一顆星都不想給。,1,1,-1,4704,,2021/5/7,0
好處：D區地廣有樹蔭，樹蔭下無須遮陽傘也不會被太陽直射，十分棒！缺點：環境清潔仍有加強空間，水槽極為髒亂，廁所內則長滿蜘蛛網，顯見已一段時間未清潔，營位及廁所入口的洗手台則有眾多巨大飛蛾出沒，環境衛生實在有待改善。,2,1,-1,1,,2024/5/6,0
精緻的營地，可惜車停入後空間顯得略顯擁擠，遊戲區設計頗具創意，孩童玩得不亦樂乎，惟蚊蟲肆虐實在令人頭痛，全家人皆無一倖免，腳上至少叮了兩百多包，孩童被叮咬嚴重，只好強行撤離，否則此地確實是方便舒適的營地。,3,1,0,1778,,2020/05/07,0
單純的淨土，清新的空氣。,3,1,0,6625,,2021/05/08,0
管理員若非收錢，則事事無礙，晚間洗澡無熱水，亦求助無門，天冷僅有冷水，實為不妥。,1,1,-1,5236,,2021/5/7,0
租屋處與廣告上差很大，算了。房間久未清理，跳蚤出沒，皮膚癢得要命。我們的食材忘了帶，等想到時已經晚上了，打電話去問，結果以為我們不要，工讀生說要打掃、順便帶走。我下次會去問租屋人是不是忘了，處理事情我無力回應，有待改進。但也沒辦法，自己疏忽，誰也責怪不掉。,2,1,-1,6773,,2023/5/8,0
營地觀景台前，雜沓蔓草、疏落竹林，視線受阻，鄰營歌聲鼎沸，通宵喧囂，清晨電鋸聲起，野狗狂吠，不寧之夜，深林中仍人聲鼎沸，恐怖的營地。,1,1,-1,3984,,2023/5/7,0
員工對老闆抱怨廁所沒熱水。,1,1,-1,593,,2022/5/6,0
在北埔市集附近，營地大小適中，通往營地的道路平坦好走，唯獨需要注意蚊子眾多。,3,1,0,1781,,2019/05/07,0
浴室陳舊，黑蟻橫行，露台氣勢卻不大，PC價格覺得略顯偏高。,3,1,0,4225,,2023/05/07,0
環境絕佳，卻浴室明顯不足，駕車行經蜿蜒狹窄、坡度陡峭的山路，低底盤車輛須格外小心。,3,1,0,5482,,2020/05/08,0
公園地太小，活動空間確實稍嫌擁擠，下次或許可以考慮租借較寬敞的會所或是戶外場地。,3,1,0,6825,,2019/05/08,0
草地長到黑墊上蚊子多是正常的，但蒼蠅這麼多卻不正常，營地這麼久，頭一次遇到這種情形，早上八點就被蒼蠅吵醒，一整天五張紙都貼滿，電風扇吹還吹不走，一群群的，直到晚上六點才消散，浴室空間寬敞，水池也還不錯，只是蒼蠅多到誇張。,2,1,-1,3097,,2021/5/7,0
營地或許略顯擁擠，且寵物時常會闖入偷竊鞋子，聽說附近新開的寵物公園，不妨去走走。,3,1,0,2174,,2020/08/12,0
清新的營地，鄰近河川，景色宜人。,3,1,0,4048,,2019/05/07,0
水槽、插座數量不足，熱水溫度忽冷忽熱，建議主辦單位規範晚上十點後降低音量，前晚鄰房客人半夜十二點仍高聲談話，向他們反應後，他們起初有稍為降音，但不久後仍故態復萌，其中一人不斷自誇業績成長數倍，要別人多學習，噪音擾人。,1,1,-1,205,,2021/5/6,0
"女生淋浴間數量少，廁所距離遠，熱水供應只到午夜十二點，結果同行友人在十一點多就洗到冷水了，洗澡時因為是柴火燒，水溫無法穩定，連調到最冷的地方都還可能燙手，女生吹風機只有一台，營區空間配置偏小，帳棚與帳棚間距離極近=，規定上沒有寫不能打麻將，卻跑來告知打麻將會影響小孩不良觀感，要我們把帳篷圍布拉起來，飲水機只有一台，時常水就不夠用，完全不推。
女生淋浴間數量少，廁所距離遠，熱水供應只到午夜十二點，結果同行友人在十一點多就洗到冷水了，洗澡時因為是柴火燒，水溫無法穩定，連調到最冷的地方都還可能燙手，女生吹風機只有一台，營區空間配置偏小，帳棚與帳棚間距離極近，規定上沒有寫不能打麻將，卻跑來告知打麻將會影響小孩不良觀感，要我們把帳篷圍布拉起來，飲水機只有一台，時常水就不夠用，完全不推。",1,1,-1,5807,,2023/5/8,0
四月前，友人安排好的露營行程，前天上午，十九個家庭各自出發，來自基隆的北部人，來自台南的南部人，約十一點半，全體友人都聚集完成，含小孩共九十三人，中午後我們聊天！聊食！聊飲！聊樂！聊叫！直到此時此刻！中秋連假依現場現況看來，後二天必定熱鬧極了！我如此想著。,3,1,0,204,,2021/05/06,0
沐浴水溫難以控制，可能與飲水機效能不佳或老舊有關，可考慮更換新機，或由專業人員檢修現有機型，以改善問題。,2,1,-1,6758,,2023/5/8,0
三日兩夜，洗澡總是溫度極低的冷水，小孩瑟瑟發抖。老闆不知所蹟，誰知不直接開車到自行預訂位置，見面惡言相向客戶「您是誰」，嫌生意太好，服務根本0，來收錢也臭屁到不行，改名背棄承諾。秀林好了。,1,1,-1,597,,2022/5/6,0
黑蚊子加上數不清的蒼蠅，再下起大雨，營地竟淹水，不是因為河床石塊鋪設不足，才讓爛泥遍地，洗澡及上廁所空間實在不敷五個營位，只有一處可洗澡及上廁所，電源線拉得太長，實在危險。,3,1,0,6776,,2023/05/08,0
營地陰暗，我們正午到時，廁所就髒得嚇人，一直到晚上10點，狀況也未見改善！垃圾桶爆開，衛生紙散落一地，馬桶更是髒得不得了，幾乎每一間都讓人退步三舍。,1,1,-1,46,,2023/5/6,0
營地清潔維護得不錯，惟管理人員服務態度實在令人不滿。接近中夜時分，客滿的狀態下，發現冰箱空間一位都沒有，向他反映，卻被他回以無法處理，還反過來建議我們早點來，各區都沒垃圾桶，得自己動手整理，他卻推說人手不足，我問他怎麼辦，他就這樣敷衍了事。,1,1,-1,624,,2022/5/6,0
遮雨棚雙人套房擠爆，業者還宣稱是包棟，實際上與鄰房距離超近，半夜也不管制，鄰房客人玩狼人殺玩到半夜兩點，隔天垃圾也無人處理。若非沒給星星，我真的一顆星都不想給。,1,1,-1,4704,,2021/5/7,0
優點：D區地廣樹陰，有樹蔭無須搭棚亦不受陽光直射，極佳。缺點：環境清潔維護有待加強，水槽髒汙嚴重，廁所內蜘蛛網處處，似未經長時間清潔，營位及廁所洗手台處蟑螂叢生，體型龐大，飛行能力強，環境衛生實有待改善。,2,1,-1,1,,2024/5/6,0
精緻的營地，可惜車停進去後，空間顯得有些擁擠，遊戲區玩得不亦樂乎，小朋友玩到不願離去，可惜小黑蚊實在太多，令人生畏，全家人都逃不過，被咬的包數至少200個，因為小朋友被叮得太嚴重，只好強行拉回家，不然是一個方便舒適的營地。,3,1,0,1778,,2020/05/07,0
單純的清淨，像山林之氣。,3,1,0,6625,,2021/05/08,0
支付租金並不代表管理員就無所不管，若發生如洗澡時無熱水可用之類的問題，仍應尋求處理；在天氣寒冷時，應確保住戶擁有足夠的設施，如熱水。,1,1,-1,5236,,2021/5/7,0
租屋處與廣告照片差很大，算了。房間都沒清理，跳蚤橫行，皮膚癢得要命。我們的食材忘了帶，等想到時已經晚上了，打電話去問，結果以為我們不要，工讀生說要打掃、順便拿走。我們下次可以先問問房東，是不是他們忘了，處理事情我真的不能接受，但也沒辦法，咎誰皆非，自己也要檢討。,2,1,-1,6773,,2023/5/8,0
營地觀景台前，雜草叢生，高大竹子叢生，遮蔽了所望，鄰座露營區歌聲嘹亮，徹夜不歇，清晨電鋸聲起，野狗狂吠，不寧之夜，令人惶恐的營地，竟也如此。,1,1,-1,3984,,2023/5/7,0
員工對老闆態度不佳，浴室沒熱水，這問題頗為棘手。作為助理，我會嘗試從多方面著手，以找到問題的根源，並提出解決之道。首先我會先向老闆表達員工的不滿，聽取他的意見，看他是否知道這件事，並詢問他是否願意做些改變。同時我也會去瞭解浴室沒熱水的狀況，是否是設備問題、或是用水量超過負荷、或是其他因素所造成的。然後我會找個合適的時機，跟員工談談，告訴他們目前的情況，以及我們正在努力解決的問題。我會強調大家是一個團隊，要一起合作，才能讓公司運作順利。最後我會向老闆回報，我們已經找出問題所在，並且採取了相應的行動來解決。透過這種方式，我希望可以化解員工與老闆之間的緊張關係，並且讓公司變得更和諧、高效。,1,1,-1,593,,2022/5/6,0
在北埔市集附近，營地大小適中，通往營地的道路平坦好走，唯有要留意蚊子較多的情形。,3,1,0,1781,,2019/05/07,0
浴室陳舊又髒，還有惡名昭彰的黑蟻混洞，遮雨棚區域1300，覺得PC價值不高。,3,1,0,4225,,2023/05/07,0
環境絕佳，卻浴室明顯不足，山區狹窄蜿蜒的道路，低底盤車輛行駛時須特別注意。,3,1,0,5482,,2020/05/08,0
公園或許略顯擁擠，但風景秀麗，還是吸引不少遊客。您去過嗎?,3,1,0,6825,,2019/05/08,0
草地草長到黑蚊蟲多，是正常的，但蚊蟲這麼多，不正常，營地這麼久，第一次遇到這麼多蚊子，早上八點就被蚊子吵醒，一整天五張紙都貼滿，電風扇吹都吹不走，一群群的，直到晚上六點才沒看到，浴室空間大，水池也還不錯，只是蚊子真的多到誇張。,2,1,-1,3097,,2021/5/7,0
基地營或許略顯擁擠，且犬隻會去咬鞋子，是否該考慮遷移營地，尋找較為寬敞、動物也較少的新地點?,3,1,0,2174,,2020/08/12,0
清新怡人、河流相伴的營地，聽來真好！你去過嗎?,3,1,0,4048,,2019/05/07,0
水槽與插座數量不足，熱水溫度時冷時熱，建議主辦單位應規範晚上十點後降低音量，前晚鄰房客人深夜十二點仍高聲談話，向他們反應後，起初有降低音量，然後卻又故態復萌，其中一人不斷自誇業績成長數倍，要別人多學習，吵得人不能睡。,1,1,-1,205,,2021/5/6,0
"女生淋浴間數量少，廁所距離遠，熱水供應只到午夜十二點，結果朋友在十一點多就洗到冷水了，洗澡時因為是柴火燒，水溫無法穩定，連調到最冷的位置都還可能燙手，女生吹風機只有一台，營區空間安排狹窄，帳篷與帳篷間距離極近=，規則上並無禁止打麻將，卻來告知打麻將會影響孩童不良觀感，要我們把帳篷圍布拉起來，飲水機只有一台，時常水就不夠用，完全不推廣。
女生淋浴間數量少，廁所距離遠，熱水供應只到午夜十二點，結果朋友在十一點多就洗到冷水了，洗澡時因為是柴火燒，水溫無法穩定，連調到最冷的位置都還可能燙手，女生吹風機只有一台，營區空間安排狹窄，帳篷與帳篷間距離極近，規則上雖無禁止打麻將，卻來告知打麻將會影響孩童不良觀感，要我們把帳篷圍布拉起來，飲水機只有一台，時常水就不夠用，完全不推廣。",1,1,-1,5807,,2023/5/8,0
四月前，友人安排好的露營行程，昨日一早，十九個家庭各自出發，來自基隆的北部人，來自台南的南部人，約十一點半，全員皆到齊，人數共九十三位，含小孩。午餐後我們開話題、盡情享用美食、暢飲、歡笑、呼喊，一直到此時此刻！根據現場現況，接下來的兩天中秋連假，我的預感必然會是瘋狂的享受！。,3,1,0,204,,2021/05/06,0
沐浴水溫難以控制，可能與飲水機效能不佳或老舊有關，可考慮更換新機，或由專業人員檢修現有機型，以獲得更穩定的水溫。,2,1,-1,6758,,2023/5/8,0
三日兩夜，洗澡總是溫度極低的冷水，小孩發抖顫抖。老闆不知所措，在三重惡作劇，誰知道不能直接開車到預約的地點，見面很兇的瞪客人「你是誰」，嫌生意太好 服務根本0，來收錢也是一副得意忘形，改名爛印象 尖石好了。,1,1,-1,597,,2022/5/6,0
黑蚊加上無數蚋，加上大雨，營地成水鄉，應是碎石鋪設不當，致使泥濘到不行，洗澡及如廁空間狹小，五個營位僅有一處可洗澡及如廁，電源供應又需拉得太長，實在危險。,3,1,0,6776,,2023/05/08,0
營地陰暗，我們正午到營地時，廁所就髒得不得了，直到晚上10點，情況也未見好轉！垃圾桶爆開，衛生紙散落一地，馬桶更是髒得不得了，幾間都令人卻步。,1,1,-1,46,,2023/5/6,0
營地清潔維護還不錯，但工作人員的服務態度真的很差。我大概晚一點點進去，發現冰箱空間超少，向他反應，他卻說沒辦法，只好我們提早點進去，所有區域都沒放垃圾的桶，全部都要我們自己處理，他還說人手不足，我問他怎麼辦，他就這樣回我。,1,1,-1,624,,2022/5/6,0
遮雨棚雙人套房擠爆，業者還聲稱是包棟，實則與鄰房距離超近，半夜更無人管控。鄰房客人玩狼人殺直到深夜兩點，隔天垃圾也無人清理。若非沒給星星，我真的一顆星都不想給。,1,1,-1,4704,,2021/5/7,0
"優點：D區場地廣大，有樹蔭，可遮陽又不會被太陽直射，十分棒。缺點：環境維護仍有加強空間，水槽骯髒，廁所內蜘蛛網斑斑，似未久未清潔，營位及廁所洗手台有大量蟑螂，體型碩大，飛行能力強，環境衛生實在有待改善。
翻譯：
優點：D區場地廣大，有樹蔭，可遮陽又不會被太陽直射，十分棒。缺點：環境維護仍有加強空間，水槽骯髒，廁所內蜘蛛網斑斑，似未久未清潔，營位及廁所洗手台有大量蟑螂，體型碩大，飛行能力強，環境衛生實在有待改善。
翻譯：
優點：D區場地廣大，有樹蔭，可遮陽又不會被太陽直射，真好。缺點：環境維護仍有加強空間，水槽髒，廁所內蜘蛛網到處，好像好一陣子沒清潔了，營位和廁所洗手台有很多大型會飛的蟑螂，環境衛生真的有待改善。
翻譯：
優點：D區場地寬敞，有樹蔭，不必擔心陽光直射，很棒。缺點：環境維護仍有改善空間，水槽髒，廁所內蜘蛛網處處，好像好一陣子沒清潔了，營位和廁所洗手台有許多大型會飛的蟑螂，環境衛生實在有待提升。",2,1,-1,1,,2024/5/6,0
精緻的營地，可惜車停進去後，空間顯得有些擁擠，遊戲區設計得很好，小孩玩得不亦樂乎，直到不願離去，惟一的缺點是蚊子實在太多，整個家庭都被叮咬，數一數至少兩百多個包，孩子被叮得太多，只好強行拉著離去，否則是個方便舒適的營地。,3,1,0,1778,,2020/05/07,0
單純的地方，潔淨的空氣，令人心曠神怡。,3,1,0,6625,,2021/05/08,0
管理員若未獲支薪，可能會導致其職務執行不力，如洗澡時熱水器問題無人處理；在天氣寒冷時，僅提供冷水，確實不為合宜。,1,1,-1,5236,,2021/5/7,0
"租屋與廣告照片差很大，算了。房間都沒清理，跳蚤處處，皮膚癢得要死。我們的食材忘了帶，等想到去拿時，已經天黑了，打電話去問，結果以為我們不要，工讀生說要打掃、順便帶走。我下次會去問租屋人是不是忘了，處理事情我無法接受，還得加強。但也沒辦法，誰也責怪不掉，自己疏忽大意。」
租屋與廣告照片差很大，算了。房間都沒清理，跳蚤處處，皮膚癢得要死。我們的食材忘了帶，等想到去拿時，已經天黑了，打電話去問，結果以為我們不要，工讀生說要打掃、順便帶走。我下次會去問租屋人是不是忘了，處理事情我無法接受，還得加強。但也沒辦法，誰也責怪不掉，自己疏忽大意。」",2,1,-1,6773,,2023/5/8,0
營地觀景台前，叢生雜草、高大竹林蔽日，視線受阻，鄰座營客夜半高歌，擾人清眠，晨間施工機器喧囂，野獸狂吼不絕，恐怖絕非過言。,1,1,-1,3984,,2023/5/7,0
員工對老闆態度不佳，浴室沒熱水，這問題不好搞。,1,1,-1,593,,2022/5/6,0
在北埔市集附近，營地大小適中，通往營地的道路平坦好走，唯獨要小心防範蚊蟲叮咬，尤其是小黑蚊。,3,1,0,1781,,2019/05/07,0
浴室陳舊，且有黑蟻叮人，露台空間1300元，是否價值感疑。,3,1,0,4225,,2023/05/07,0
環境絕佳，卻浴室明顯不足，行車山路狹窄險峻，低底盤車輛須謹慎通行。,3,1,0,5482,,2020/05/08,0
公園空間確實有限，你覺得是自然景觀吸引遊客，還是設施舒適度？,3,1,0,6825,,2019/05/08,0
草地長到黑蚊蟲多，是正常的，但蚊子這麼多，不正常，營地這麼久，第一次遇到這種情形，早上八點就被蚊子吵醒，一整天五張紙都貼滿，電風扇吹還吹不走，一群群的，直到晚上六點才消失，浴室空間大，水池也還不錯，只是蚊子真的多到誇張。,2,1,-1,3097,,2021/5/7,0
基地營或許略顯擁擠，且犬隻會去搶玩球，聽起來是個不錯的午後消磨時光的好所在！你去過嗎?,3,1,0,2174,,2020/08/12,0
清新怡人、河流相伴，營地的景致，令人心曠神怡。,3,1,0,4048,,2019/05/07,0
水槽、電插座數量不足，熱水溫度時冷時熱，建議業主規範夜間10點後降低音量，前晚隔壁帳客人半夜12點仍高聲喧嘩，向他們反應後，他們起初聲量稍減，卻又復舊，其中一人不斷自誇業績成長數倍，要他人多學習，噪音擾人。,1,1,-1,205,,2021/5/6,0
"女生淋浴間數量少，廁所距離遠，熱水供應僅到晚上12點，結果同行友人在11點多時就洗到冷水。由於是以木炭燃燒方式供應熱水，溫度無法穩定，連調到最冷的位置都還可能燙手。女生吹風機數量只有一台，營區空間狹小，帳篷與帳篷間距離極近。
規則上並未明文禁止打麻將，卻被告知打麻將會對小孩有不良觀感，要求我們把帳篷圍布拉起來。飲水機數量只有一台，時常水不夠用，完全沒有推廣。
翻譯：
女生淋浴間數量少，廁所距離遠，熱水供應僅到晚上12點，結果同行友人在11點多時就洗到冷水。由於是以木炭燃燒方式供應熱水，溫度無法穩定，連調到最冷的位置都還可能燙手。女生吹風機數量只有一台，營區空間狹小，帳篷與帳篷間距離極近。
規則上並未明文禁止打麻將，卻被告知打麻將會對小孩有不良觀感，要求我們把帳篷圍布拉起來。飲水機數量只有一台，時常水不夠用，完全沒有推廣。",1,1,-1,5807,,2023/5/8,0
四月前，友人安排好的露營行程，昨日一大早，十九家共襄盛舉的家庭，分別自基隆北部、台南南部出發，約十一點半，全員皆到齊，計有九十三位，含孩在內。午餐後我們話題興盪、飽食足酒、歡聲笑語，不絕於耳，直到此時此刻！中秋連假依現場現況看來，後兩天必然熱鬧非凡，如此我所想！。,3,1,0,204,,2021/05/06,0
沐浴水溫難以控制，可能與飲水機效能不佳或老舊有關，建議更換效能較佳的新機，或由專業人員檢修現有機組，以獲得更穩定的沐浴水溫。,2,1,-1,6758,,2023/5/8,0
三日兩夜，沐浴總是溫度極低的熱水，小孩瑟瑟發抖。老闆不知所蹈，誰知不直接開車到自行預訂位置，見面惡言相向客戶「你是誰」，嫌生意太好，服務根本0，來收錢也是一副驕傲自大，改名爛印象。尖石好一點。,1,1,-1,597,,2022/5/6,0
黑蚊加上無數蚋，加上大雨，營地成水鄉，應是碎石鋪設不良，致地面泥濘不堪，洗澡及如廁空間狹小，五個營位僅有一處可洗澡如廁，電源供應又需拉線過長，危險性高。,3,1,0,6776,,2023/05/08,0
營地陰暗，我們中午到營區，廁所就髒得嚇人，一直到晚上十點，狀況也未見改善！垃圾桶爆開，衛生紙散落一地，馬桶更是髒得不得了，幾乎每一間都讓人退步三舍。,1,1,-1,46,,2023/5/6,0
營地清潔維護得不錯，唯獨管理人員服務態度實在令人不滿。客滿近65%時，到達現場發現冰箱空間一位都沒有，向他反映，他卻說無法分區，反而還建議我們早點來，所有區域都沒有垃圾桶，還得自己動手整理，他卻推說人手不足，我問他怎麼辦，他就只會生氣。,1,1,-1,624,,2022/5/6,0
遮雨棚雙人套房擠爆，業者還標榜為包棟，但實際上與鄰房距離超近，半夜也不管制噪音，鄰房客人玩狼人殺直到凌晨兩點，隔天垃圾也無人處理。若非沒給星星，我真的一顆星都不想給。,1,1,-1,4704,,2021/5/7,0
優點：D區地廣樹陰，有樹蔭無須搭棚亦不會被陽光直射，極為合適。缺點：環境清潔維護尚待加強，水槽骯髒，廁所內蜘蛛網斑斑，似未清潔多時，營位及廁所洗手檯有大量飛蛾，環境衛生有待改善。,2,1,-1,1,,2024/5/6,0
精緻的營地，可惜車停入後，空間顯得稍嫌擁擠。遊戲區設施十分好玩，小朋友玩得不亦樂乎，惟蚊子實在多到令人生氣，家人無一倖免，被咬的包包數目至少200個以上，因為小朋友被叮得太嚴重，只好強行拉回家，否則是一個方便的營地。,3,1,0,1778,,2020/05/07,0
單純的地方，空氣清新。,3,1,0,6625,,2021/05/08,0
管理員若非金錢因素亦不負責，晚上熱水器無人處理，天寒僅有冷水，實為不妥。,1,1,-1,5236,,2021/5/7,0
租屋處與廣告上差很多，算了。房間都沒清理，跳蚤橫行，皮膚癢得要死。我們的食材忘了帶，等想到時已經晚上了，打電話去問，結果以為我們不要，工讀生說要打掃、順便帶走。我下次會去問租屋主人是不是忘了，處理事情我無法接受，得加油。但也沒辦法，誰也責怪不掉，是我自己不小心。,2,1,-1,6773,,2023/5/8,0
營地觀景台前，亂草雜木叢蔓，遮蔽了景致，鄰座營客夜半高歌，擾人清眠，晨間動工切割樹木，野獸狂吼不絕，恐怖的營地，令人不寒而慄。,1,1,-1,3984,,2023/5/7,0
員工對老闆態度不佳，浴室沒熱水，這問題確實值得探討。從管理層的角度來看，老闆可能因為壓力、疲憊，或是其他因素，對員工表現出不耐煩的態度。另一方面，員工可能對工作環境不滿，包括浴室設施的缺乏維修。這種情況若不加以處理，可能會導致員工士氣低落，進而影響工作表現。作為助理，我會建議老闆與員工進行一場雙向的會談，釐清彼此的疑慮，並找出解決之道，例如增派人力或修繕浴室設施。,1,1,-1,593,,2022/5/6,0
