content,rating,type,status,sequence_num,tokenization,text,publishedDate,origin
費用高昂，住宿品質普通、飲食品質不佳，造訪一次即列入拒絕往來名單，尤其是如此昂貴的價格，晚餐未包含白飯，還得額外花費30元，雖然金額不大，但感到非常不舒服，提供白飯不是最基本的服務嗎？,1,2,-1,764,,費用高昂住宿品質飲食品質不佳造訪列入拒絕往來名單昂貴價格晚餐未包含白飯還得額外花費30元金額感到舒服提供白飯服務,2023/5/7,0
營區規模較小，遊樂設施有限，主要活動為自製小盆栽，導致大部分時間感到乏味。園區景觀也無法欣賞日月潭或周遭美景。以一萬多元價格而言，豪華露營有更多優質選擇。,1,2,-1,920,,營區規模較遊樂設施有限活動為製盆栽導致大部分時間感到乏味園區景觀欣賞日月潭周遭美景一萬多元價格豪華優質選擇,2023/5/7,0
園區尚在建設中，可供參觀的區域有限，且活動選擇亦稍嫌不足；相同價位下，仍可找到更佳的露營體驗。,2,2,-1,921,,園區尚在建設中供參觀區域有限活動選擇稍嫌價位找到更佳體驗,2023/5/7,0
最初期待預訂，僅餘一間房，來電確認後，卻遭告知已客滿。提供電話，承諾再確認後回電，卻終無消息。Line客服已讀不回，溝通無果。即使全滿，至少回應亦佳，無奈兩管道皆無聲音，令下次預訂心生疑慮。,1,2,-1,986,,最初期待預訂僅餘一間房來電確認遭告知客滿提供電話承諾確認回電卻終消息Line客服已讀不回溝通無果全滿至少回應亦佳無奈兩管道皆聲音令下次預訂心生疑慮,2023/5/7,0
五星價格，三星園區和服務，令人失望。園區劃分為四區，僅開放三區，第四區仍在開發中。星空帳空間利用不佳，床位佔據過大的空間，限制了活動範圍。浴廁設計分離式，雖具便利性，但隱私保護尚需改善。一泊三食方案中，午茶已放置於帳內，口味一般。晚餐以烤肉和火鍋為主，份量可人，但蔬菜不足，水果則完全沒有，需額外付費購買冰塊。供餐時間為18:00和20:30，未吃完的食材只能放在帳外，直到早上服務人員回收，不方便且令人不悅。園區內野狗吠叫擾人，可能因晚餐份量過多所致。早餐提供中式和西式套餐，咖啡、粥品自助，口味普通，咖啡品質不佳。園區建設中，缺乏休閒設施，不適合長住或家庭遊憩。如此高價格的露營體驗，品質卻未成正比，建議斟酌考慮後再預訂。,2,2,-1,990,,五星價格三星園區服務令人失望園區劃分為四區開放三區第四區仍開發中星空帳空間利用不佳床位佔據過大空間活動浴廁設計分離式雖具便利性隱私保護尚需改善一泊三食方案中午茶已放置於帳內口味晚餐烤肉火鍋為主份量可人蔬菜水果需額外付費購買冰塊供餐時間為18002030未吃完食材只能放在帳外早上服務人員回收令人不悅園區野狗吠叫擾人晚餐份量過多所致早餐提供中式西式套餐咖啡粥品自助口味咖啡品質不佳園區建設中缺乏休閒設施適合長住家庭遊憩高價格體驗品質未成正比建議斟酌預訂,2023/5/7,0
晚餐食材新鮮且帳篷乾淨，懶人沙發提供舒適體驗。行前服務及工作人員親切，但冰箱太小，影響冷度。早餐食材較晚餐重複，選擇性不足。帳篷內潮濕，除濕機或空調改善。手作活動安排不便，價格偏高，未充分告知。防蚊液用量大，建議提供蚊香或使用建議。停車場照明不足，有安全風險。餐具未清潔，影響用餐品質。價格方面仍有提升空間，期望未來進步。,2,2,-1,1008,,晚餐食材新鮮帳篷乾淨懶人沙發提供舒適體驗行前服務工作人員親切冰箱太小影響冷度早餐食材晚餐重複選擇性帳篷內潮濕除濕機空調改善手作活動安排不便價格偏高未告知防蚊液用量建議提供蚊香建議停車場照明風險餐具未清潔影響用餐品質價格提升空間期望未來,2023/5/7,0
非常抱歉，您遇到了不便。我理解您的失望和不滿。由於您的取消退款過程較長時間，可能遇到了一些問題。我建議您可以聯繫客服中心，請他們提供更好的協助，以避免類似情況在未來的交易中再次發生。希望您的下次露營體驗能更加愉快。,1,2,-1,1013,,抱歉不便理解失望取消退款過程較長時間建議您客服中心請提供更好協助類似情況未來交易中再次發生希望下次體驗愉快,2023/5/7,0
以這等價位和服務內容搭配，我認為其價值不高，並不值得推薦。,2,2,-1,1044,,這等價位服務內容搭配認為價值不高值得推薦,2022-08-15T11:18:07+08:00,0
「您提到的露營環境的確非常優美，餐點和套裝行程也令人滿意，但非常遺憾地，由於剛開幕的原因，服務人員的素質和訓練明顯不足。首先，職員將您的行李與別客的零食綁在一起，導致您誤以為是園區贈送的點心，然而，職員的態度卻十分惡劣，令您感到非常失望。此外，入住時的紅酒和晚餐加購的海鮮也出現了問題，導致您需要返回現場處理。最後，在辦理退房時，職員的態度仍然不佳，並導致後續退款問題的困擾。希望園區能夠重視人員培訓，以提供更優質的服務，讓露營體驗更美好。」,1,2,-1,1093,,提到環境優美餐點套裝行程令人滿意遺憾開幕原因服務人員素質訓練職員將您行李別客零食綁導致誤以為園區贈送點心職員態度惡劣令感到失望入住時紅酒晚餐加購海鮮導致返回現場辦理退房時職員態度不佳導致後續退款困擾希望園區重視人員培訓提供優質服務體驗美好,2022/12/11 23:59,0
在Klook訂房，最後卻於抵達營區時，得知訂房未完成，感到相當失望，只能黯然地返家，心情相當低落。,1,2,-1,1094,,Klook訂房抵達營區時得知訂房未感到失望只能黯然返家心情低落,2022/7/1 19:17,0
硬體與設備方面表現優異，但食材品質令遊客失望。可怕的香腸、假干貝、花枝丸和火鍋料，令人難以置信的不佳。在外面根本買不到這麼難吃的食物。建議自行攜帶食物，以免受影響。如此高的價位卻提供低品質食材，令人深感失望。,2,2,-1,1128,,硬體設備表現優異食材品質令遊客失望可怕香腸假干貝花枝丸火鍋料令人難以置信不佳外面買不到難吃食物建議自行攜帶食物受影響高價位提供低品質食材令人深感失望,2024/4/7,0
帳篷發霉且具破損，因下雨導致滲水，導致背包衣物皆潮濕。花費一萬七千元不值得推薦。,2,2,-1,1145,,帳篷發霉且具破損下雨導致滲水導致背包衣物皆潮濕花費一萬七千元值得推薦,2024/2/7,0
充氣床的噪音著實令人困擾，每翻身即發出刺耳的嘎嘎聲，嚴重影響睡眠品質。,1,2,-1,1158,,充氣床噪音著實令人困擾翻身發出刺耳嘎嘎聲影響睡眠品質,2023/12/7,0
價位雖高，但環境舒適，枕頭與棉被卻略為潮濕發臭，食材品質與數量有逐步提升的空間。,1,2,-1,1172,,價位雖高環境舒適枕頭棉被卻略為潮濕發臭食材品質數量提升空間,2023/10/7,0
帳篷未事先完善規劃，充氣床墊未充填，工作人員頻繁出入房感不佳，營地垃圾散發惡臭，多次反映才處理。夜間限制藍牙喇叭音量，調小後僅維持短暫寧靜，反覆噪音擾人。人員提供較安靜位置，卻遠至聲音仍聽得到。高收費換來低質體驗，食材因人而異，僅兩星給迅速接聽電話與廁所清潔。,2,2,-1,1174,,帳篷未事先完善規劃充氣床墊未充填工作人員頻繁出入房感不佳營地垃圾散發惡臭夜間藍牙喇叭音量調小後僅短暫寧靜反覆噪音擾人人員提供安靜位置遠聲音聽高收費換來低質體驗食材因人而異僅兩星給接聽電話廁所清潔,2023/10/7,0
原預訂時已表明需求冷氣，對方回應「現場租」，卻表示「已租」。似隱匿冷氣有限，令人失望，此營區品質有待改善。,1,2,-1,1178,,原預訂時需求冷氣回應現場租已租似隱匿冷氣有限令人失望營區品質有待改善,2023/9/7,0
訪客：「一個人要100011，就會趕你走，訪客也不會住在那裡，也不會在那裡洗澡，要價1000，實在有點太貴了。」,1,2,-1,1272,,訪客人要100011走訪客住洗澡要價1000實在太貴,2023/7/7,0
"帳篷緊鄰池塘，全晚青蛙鳴不絕於耳，嚴重影響睡眠品質。雖然標榜豪華奢華露營，雙人房空間狹小，放置行李後無法自由行走，價格與品質不成比例，CP值極低。晚餐份量不足，肉質也令人失望。超過18:00後無法點麥當勞，早餐選項有限，一隻寵物需支付1,000元，價格相當驚人。身為露營老手的我們，對此露營區感到相當訝異。",1,2,-1,1277,,帳篷緊鄰池塘全晚青蛙鳴不絕於耳影響睡眠品質標榜豪華奢華雙人房空間狹小放置行李自由行走價格品質不成比例CP值極低晚餐份量肉質令人失望超過1800點麥當勞早餐選項有限一隻寵物需支付000元價格驚人身為老手對此區感到訝異,2023/5/7,0
昂貴的價格，但露營設施和用品的品質卻未能匹配，食材不足且需自行購買醬料和烤肉用具。住宿方聲稱提供奢華露營體驗，但實際上許多用品需自行準備，如毛巾和盥洗用品。熱水供應不穩定，且水壓及熱水量不足。氣墊床難以入睡，翻身發出噪音，且尺寸不如雙人床。床架未充填氣，導致不適的睡眠品質。工作人員未主動提供空拍服務或電風扇借用，導致不舒服的睡眠環境。整體而言，住宿體驗令人失望，無法符合預期的奢華露營感受。,1,2,-1,1281,,昂貴價格設施用品品質未能匹配食材需自行購買醬料烤肉用具住宿聲稱提供奢華體驗實際上用品需自行毛巾盥洗用品熱水供應穩定水壓熱水量氣墊床難以入睡翻身發出噪音尺寸雙人床床架未充填氣導致不適睡眠品質工作人員未主動提供空拍服務電風扇借用導致舒服睡眠環境整體而言住宿體驗令人失望符合預期奢華感受,2023/5/7,0
豪華奢華露營品牌標榜高品質體驗，但價格對CP值相當失望，令人大開眼界。,1,2,-1,1287,,豪華奢華品牌標榜高品質體驗價格CP值失望令人大開眼界,2023/5/7,0
前兩天的夜晚氣溫驟降，睡在充氣床墊無法獲得足夠的保暖，整夜飽受寒冷之苦，故扣一星。浴室的熱水供應強勁，然而突然變冷水令人錯愕，希望能改善。晚餐以自煮方式提供，尚可接受，但吐司過於乾硬，希望供應商多加注意。園區僅提供一台飲水機，且一泊二食方案未包含早餐，需自付，期望未來能有所改進。,2,2,-1,1288,,前兩天夜晚氣溫驟降睡充氣床墊足夠保暖整夜飽受寒冷之苦故扣一星浴室熱水供應強勁變冷水令人錯愕希望改善晚餐以自煮方式提供尚可接受吐司乾硬希望供應商多加園區提供一台飲水機一泊二食方案未包含早餐需自付期望未來有所改進,2023/5/7,0
價格過高，烤肉食材品質不佳，差點跌倒的不安全體驗。懷疑是否賺太多，櫃台時常無人服務，令人失望。,1,2,-1,1290,,價格過高烤肉食材品質不佳差點跌倒體驗懷疑賺太多櫃台時常無人服務令人失望,2023/5/7,0
餐具需自行清洗，燈具須自行整理，僅差未需清洗廁所，價格已偏高；物品亦需自行收納，晚餐肉品量不足，僅提供一小籃供多人食用，老闆節約讓遊客吃足量，護草網未穩固，易讓年輕人跌倒，更何況年長者，全家幾乎皆因此跌倒，甚至阿嬤也受傷，頭部擦挫傷，改善空間大。,1,2,-1,1291,,餐具需自行清洗燈具須自行整理僅差未需清洗廁所價格偏高物品亦需自行收納晚餐肉品量提供一小籃供食用老闆節約遊客吃足量護草網未穩固易年輕人跌倒更何況年長者全家皆跌倒阿嬤受傷頭部擦挫傷改善空間,2023/5/7,0
淺眠者請慎入，因帳與帳間距離過近，隔夜有聲音傳入，雖官網照片可預見，但實測仍困擾。園區規定22:00後安靜，然實際仍受鄰近帳次大聲喧嘩。致電韓哥求援，成功阻止音樂播放，但無法抑制其他帳的亢奮尖叫。多數住客為活力充沛的青年，導致難以安眠。深感困擾的旅客於今凌晨三點分享體驗。,2,2,-1,1294,,淺眠者請慎入因帳帳間距離過近聲音傳入雖官網照片預見實測困擾園區2200安靜仍受鄰近帳次大聲喧嘩致電韓哥求援成功阻止音樂播放抑制帳的亢奮尖叫住客為活力充沛青年導致難以安眠深感困擾旅客於今凌晨三點分享體驗,2023/5/7,0
環境整潔是一大優點，然而入住人數差異導致價格變動，事前未告知導致不便。此外，兒童費用與成人相同，稍嫌不公平。自備寢具與食物仍收取相同費用，感到有些不合理。公用冰箱未妥善管理，導致食材混亂，造成不便並影響出遊氣氛。,2,2,-1,1316,,環境整潔一大優點入住人數差異導致價格變動事前未告知導致不便兒童費用成人稍嫌公平自備寢具食物收取費用感到不合理公用冰箱未妥善管理導致食材混亂不便影響出遊氣氛,2023/5/7,0
7月造訪時，熱浪來襲，令人難以忍受，所幸自行租借了冷氣，卻發現效果不佳。然而，服務人員的態度親切，廁所亦保持相對整潔。夜晚提供多樣化美食，但調味料選擇有限，令人期待更多元的選擇。,2,2,-1,1326,,月造訪時熱浪來襲令人難以忍受自行租借冷氣發現效果不佳服務人員態度親切廁所整潔夜晚提供多樣化美食調味料選擇有限令人期待多元選擇,2023/5/7,0
"下訂後以全款刷卡方式支付並完成扣款，金額高達7,000多元，卻在當天收到Email通知因草皮維修為由而取消預訂，不僅需要等待退款程序，更影響後續安排的行程，感到非常遺憾。",2,2,-1,1372,,訂後以全款刷卡方式支付扣款金額高達000多元當天收到Email通知草皮維修為取消預訂等待退款程序影響後續安排行程感到遺憾,2023/5/7,0
廁所維持得相當乾淨，也有多種旗幟可供佈置，增添露營樂趣。然而，半夜過後，隔壁帳的喧鬧聲相當巨大，影響睡眠品質。向客服人員留言，但未獲得任何回應，可能已超過服務時間。隔天，工作人員前來，但卻未提供協助，反而向對方表示我們在抗議隔壁帳太吵。儘管如此，工作人員並未及時解決問題，導致吵鬧持續至深夜。,2,2,-1,1414,,廁所乾淨多種旗幟供佈置增添樂趣半夜過後隔壁帳的喧鬧聲影響睡眠品質客服人員留言未回應超過服務時間隔天工作人員前來未提供協助抗議隔壁帳太吵工作人員並未解決問題導致吵鬧持續深夜,2023/5/7,0
"因擔心夜晚悶熱，以新台幣1,200元租用冷氣，未料其完全無法涼爽，凌晨不到6點即因高溫驚醒。然廁所區域之整潔度令人滿意，其餘設施亦佳。",2,2,-1,1418,,擔心夜晚悶熱以新台幣200元租用冷氣未料涼爽凌晨不到點即高溫驚醒廁所區域整潔度令人滿意設施亦佳,2023/5/7,0
懶人露營未符合期待，設施未依描述。射箭場尚未完成，食材品質普通，需自備食材提高CP值。廁所保持乾淨，但環境悶熱，影響睡眠品質。,2,2,-1,1420,,懶人未符合期待設施未依描述射箭場尚未食材品質需自備食材提高CP值廁所乾淨環境悶熱影響睡眠品質,2023/5/7,0
「性價比偏低，不建議前往」、「失望的體驗，感受到被剝削」、「問題不斷，園區娛樂有限」、「帳篷漏水，戶外較涼的冷氣像暖氣」、「豪華露營，反倒像野外求生」、「失望透頂，無法滿足期待」。,2,2,-1,1422,,性價比偏低建議前往失望體驗感受剝削園區娛樂有限帳篷漏水戶外較涼冷氣暖氣豪華野外求生失望透頂期待,2023/5/7,0
懶人露營雖免除了搭設帳棚的辛勞，但花費高，且僅省下一個步驟。考量到露營品質，你應該自行衡量價值。營區管理未制止夜間喧嘩，造成睡眠品質不佳，使您決定不再造訪。,1,2,-1,1427,,懶人免除搭設帳棚辛勞花費高僅省步驟考量品質自行衡量價值營區管理未制止夜間喧嘩睡眠品質不佳造訪,2023/5/7,0
4/4、4/5預訂了園區，本以為會度過愉快的露營體驗，結果抵達後，將我們安排至一處未開發的位置，緊鄰未完成的施工，且靠近大馬路，距離主帳篷區和廁所都有些距離。園區人員未事先解釋或道歉，僅事後以「帳篷來不及搭」和「主帳篷區已滿」為理由，令遊客難以接受。未提前告知，直到有工作人員前來協助佈置燈後才稍見改善，否則該處漆黑一片，幾乎無法欣賞露營美景。,1,2,-1,1429,,預訂園區本以為度過愉快體驗抵達安排一處未開發位置緊鄰未施工靠近大馬路距離主帳篷區和廁所距離園區人員未事先解釋道歉事後帳篷搭主帳篷區已為理由令遊客難以接受未提前告知工作人員前來協助佈置燈後才稍改善該處漆黑一片欣賞美景,2022/5/7,0
帳棚緊鄰彼此，容易受不克制的喧嘩影響，導致半夜無法入眠。,1,2,-1,1439,,帳棚緊鄰受克制喧嘩影響導致半夜入眠,2022/5/7,0
"遇到下雨天容易漏水的帳篷，真的非常令人失望，業主在詢問後告知已知道此問題，卻在晴天仍將帳篷租借給顧客。倘若晚上遇到漏水問題，顧客僅能獲得1,000元的退賠，且須加價1,000元才能使用此帳篷。希望業主能改進此情況，以維持露營的愉快體驗。",1,2,-1,1444,,下雨天漏水帳篷真的令人失望業主詢問告知晴天仍將帳篷租借顧客晚上漏水顧客僅能000元退賠且須加價000元帳篷希望業主改進情況愉快體驗,2022/5/7,0
帳篷在雨天進水令人失望，客廳帳的不良設計導致積水與漏水，而淋浴間與廁所距離帳篷遙遠，且熱水供應不穩定，忽冷忽熱，雖提供充足食物，但服務人員的親切態度彌補了許多不便。,2,2,-1,1445,,帳篷雨天進水令人失望客廳帳的不良設計導致積水漏水淋浴間廁所距離帳篷遙遠熱水供應穩定忽冷忽熱提供充足食物服務人員親切態度彌補不便,2022/5/7,0
抵達時發現帳篷位置位於尚未開放的區域，距離官網照片上的位置相當遠，且周邊尚未完工的鐵架遮擋了光線。照片上的帳篷附近有燈，但此帳篷附近卻沒有。事後，才由另一名工作人員協助架設燈，但他也感到訝異。最初的工作人員聲稱因忙而未擺設帳篷，但無法提供多帳篷的理由。失望地發現豪華露營區毫無擺設，廁所也相當遙遠。工作人員的解釋無法滿足需求，更令人遺憾的是，因是露營新手，才選擇此豪華露營區，期望享受方便的住宿。由於失望的經驗，下次將不會再次光臨。,2,2,-1,1579,,抵達時發現帳篷位置位於尚未開放區域距離官網照片位置遠周邊尚未完工鐵架遮擋光線照片帳篷有燈但此帳篷事後另一名工作人員協助架設燈感到訝異最初工作人員聲稱因忙未擺設帳篷提供帳篷理由失望發現豪華區擺設廁所遙遠工作人員解釋需求令人遺憾因是新手選擇豪華區期望享受住宿失望經驗下次光臨,2022/4/5 23:54,0
價格稍高，營區缺乏其他娛樂活動或設施，整體而言較為單調，且假日需於上午十點前辦理退房。,2,2,-1,1581,,價格稍高營區缺乏娛樂活動設施整體而言為單調假日需上午十點前辦理退房,2024/4/10 13:58,0
景觀美拍絕佳，住宿體驗普通，園區內僅提供帳篷住宿，且無其他拍照景點，整體CP值稍低。,1,2,-1,1582,,景觀美拍絕佳住宿體驗園區內僅提供帳篷住宿拍照景點整體CP值稍低,2023/4/8 11:48,0
充氣床墊品質不佳，夜晚難以入眠，旁側喧嘩更加困擾，而餐點僅屬普通，更令人遺憾的是，價格著實偏高，令人不禁質疑其價值。,1,2,-1,1583,,充氣床墊品質不佳夜晚難以入眠旁側喧嘩困擾餐點僅屬令人遺憾價格著實偏高令人不禁質疑價值,2023/1/3 22:10,0
與朋友相約，期待共享愉快假期，依據網評不錯的印象預訂露營，抵達營地，空氣和環境十分舒適。帳篷方面，雖稍顯一般，但夜晚照明效果很好，引人入勝。然，晚餐烤肉食材口感不佳，似組合肉，肉質不優，需另購食物填飽肚子。入夜後，燈光裝飾令人欣賞，公告提醒22:00後熄燈，降低音量以尊重其他遊客。然而，部分旅客失序，大聲喧嘩，影響他人休息。告知管理員，但管理員也無能為力，因旅客教養問題。22:00後，營地也未熄燈，勸導後旅客仍無理會，管理方未及時斷電。求警協助，卻被拒絕，漠視其他人感受。帶著小孩、孕婦，美好假期全毀，下次不再花三千多塊受氣，也不推薦此服務態度。,1,2,-1,1588,,朋友相約期待共享愉快假期網評不錯印象預訂抵達營地空氣環境舒適帳篷稍顯夜晚照明效果引人入勝晚餐烤肉食材口感不佳似組合肉肉質不優需另購食物填飽肚子入夜後燈光裝飾令人欣賞公告提醒2200熄燈降低音量尊重遊客旅客失序大聲喧嘩影響休息告知管理員管理員無能為力旅客教養2200營地未熄燈勸導旅客理會管理方未斷電求警協助拒絕漠視其他人感受帶著小孩孕婦美好假期全毀下次花三千多塊受氣推薦服務態度,2024/3/7,0
晚餐口味不佳，環境尚可，但夜晚過於嘈雜。露營遊客的素養低落，勸導無濟於事，持續喧嘩、未關燈。不適合攜幼童，較適合年輕族群、喜愛狂歡、飲酒作樂的朋友，且不嚴格遵守營地規範。以下為凌晨1:10分原相機未修圖之照片。,1,2,-1,1589,,晚餐口味不佳環境尚可夜晚嘈雜遊客素養低落勸導無濟於事持續喧嘩未關燈適合攜幼童適合年輕族群喜愛狂歡飲酒作樂朋友嚴格遵守營地規範為凌晨10分原相機未修圖照片,2024/3/7,0
帳篷吹冷氣仍感悶熱，冰箱故障無法製冷，衛浴設施連基本牙刷也無，此價格實不符合等值體驗。,2,2,-1,1640,,帳篷吹冷氣仍感悶熱冰箱故障製冷衛浴設施牙刷價格實不符合等值體驗,2023/6/7,0
廁所堵塞問題令住客深感困擾，服務人員遲遲處理，導致不便。露營地照明及客人喧嘩至深夜，影響睡眠品質。最終，住客決定不重遊，另覓更優選。,1,2,-1,1660,,廁所堵塞令住客深感困擾服務人員遲遲導致不便露營地照明客人喧嘩深夜影響睡眠品質最終住客重遊覓優選,2023/5/7,0
"1.照片無法表達，但環境明顯髒亂，充滿霉味。
2.冷氣電風扇是優點，但冷氣架與帳篷碰撞，強風時發出刺耳唧唧聲，嚴重影響睡眠。
3.清潔方面，灰塵堆積嚴重，令人懷疑是否定期整理。
4.石頭走道的燈總是開著，亮度過高，導致無法入睡。
5.廚具方面尚可，但刀刃粗糙，使用時不安全。",1,2,-1,1665,,"照片表達環境髒亂充滿霉味
冷氣電風扇優點冷氣架帳篷碰撞強風時發出刺耳唧唧聲影響睡眠
清潔灰塵堆積令人懷疑定期整理
石頭走道燈開著亮度過高導致入睡
廚具尚可刀刃粗糙時",2023/5/7,0
冷氣吹的是信仰，還有帳篷汗蒸幕，令人感到失望與疲憊，彷彿在信仰的試煉中，濕熱的環境更像汗蒸幕，而非舒適的露營體驗。,1,2,-1,1677,,冷氣吹信仰帳篷汗蒸幕令人感到失望疲憊彷彿信仰試煉中濕熱環境汗蒸幕非舒適體驗,2023/5/7,0
夏天造訪後，失望感十足。營區照明設備未妥善維護，廚具用品也較預期不足。廁所內缺乏通風，導致悶熱不適。由於門無法保持開啟，通風不易。宜蘭六月白天悶熱，在帳篷或廁所待久都難受。清晨五時多天亮，帳篷內已過熱，無法再入睡。照片雖美，實際住宿品質差。冷氣效果不佳，風扇需遠隔使用，且未主動提供。似乎僅提供打卡地點，品質堪慮。,2,2,-1,1679,,夏天造訪失望感十足營區照明設備未妥善維護廚具用品預期廁所缺乏通風導致悶熱不適門開啟通風不易宜蘭六月白天悶熱帳篷廁所待久難受清晨五時天亮帳篷過熱入睡照片雖美住宿品質差冷氣效果不佳風扇需遠隔未主動提供提供打卡地點品質堪慮,2023/5/7,0
